Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US06095,6095,"Solano County, California",12996,1604,421,467,244,241,201,208,767,450,597,485,483,399,903,571,775,517,783,517,1521,844,2069,885,1711,685,1457,790,513,387,483,354,68,118
0500000US06097,6097,"Sonoma County, California",8065,1549,69,82,483,450,738,522,507,389,83,120,907,563,651,409,392,248,370,391,938,431,824,521,1291,741,232,198,438,405,142,223,0,294
0500000US06099,6099,"Stanislaus County, California",8869,1370,452,339,428,287,364,282,540,356,514,357,584,390,347,233,143,145,337,292,946,466,1865,644,1602,646,314,287,300,199,133,141,0,294
0500000US06107,6107,"Tulare County, California",12310,1464,1808,649,1027,544,1336,742,1065,476,843,324,577,300,615,293,807,333,453,248,773,380,732,303,1410,513,300,205,354,264,210,192,0,294
0500000US06111,6111,"Ventura County, California",35870,2597,1386,606,1621,653,1095,589,1147,552,3171,1055,1612,695,1643,671,2401,923,1182,608,3286,1069,4068,1124,6750,1378,2517,975,1991,880,1494,771,506,438
0500000US06113,6113,"Yolo County, California",6459,1218,300,280,389,281,130,136,358,264,491,399,309,311,542,402,240,310,203,163,973,557,1090,490,366,285,670,389,306,300,47,78,45,75
0500000US08001,8001,"Adams County, Colorado",13613,1803,792,538,716,533,621,456,1007,596,848,505,1697,926,949,512,735,503,373,273,1237,600,1864,680,1148,570,1014,534,352,329,168,179,92,156
0500000US08005,8005,"Arapahoe County, Colorado",7460,1284,558,390,1085,590,578,381,321,369,558,378,677,450,556,484,95,114,366,231,461,358,1246,664,338,252,296,190,183,236,126,151,16,26
0500000US08031,8031,"Denver County, Colorado",9135,1566,1098,597,678,392,564,398,1031,511,524,314,483,282,851,526,197,194,630,428,802,412,547,281,460,297,1001,669,158,185,56,95,55,92
0500000US08041,8041,"El Paso County, Colorado",5547,1272,897,596,822,501,319,306,152,177,315,263,643,343,213,207,395,357,187,164,430,316,169,182,699,366,57,94,55,88,74,126,120,196
0500000US08059,8059,"Jefferson County, Colorado",7415,1316,362,378,1337,752,468,468,438,445,832,663,987,729,331,431,260,226,793,556,424,305,422,416,364,281,309,184,0,275,88,104,0,275
0500000US08101,8101,"Pueblo County, Colorado",3881,977,640,395,254,191,164,163,560,467,164,206,186,166,127,126,222,200,324,220,580,340,267,232,268,246,92,109,33,55,0,275,0,275
0500000US09001,9001,"Fairfield County, Connecticut",11736,1568,1290,445,899,539,734,388,1239,667,670,412,738,466,666,416,463,346,569,455,1076,628,604,376,1417,711,604,415,385,399,34,56,348,254
0500000US09003,9003,"Hartford County, Connecticut",19494,1754,3256,1017,2700,906,1201,625,1052,564,755,395,1890,814,1250,733,730,511,461,322,1183,651,2654,808,1578,722,204,156,125,151,455,360,0,275
0500000US09009,9009,"New Haven County, Connecticut",12637,1775,1160,567,1264,681,1094,576,1172,623,612,412,422,379,653,424,620,447,1098,560,912,525,830,491,1150,603,801,541,293,329,122,196,434,402
0500000US11001,11001,"District of Columbia, District of Columbia",6649,1645,617,448,478,513,244,256,896,589,560,495,503,516,260,200,488,439,205,258,586,480,340,312,601,570,55,92,416,418,48,81,352,247
0500000US12011,12011,"Broward County, Florida",17709,2227,557,426,433,276,851,531,1259,666,1991,779,927,480,928,482,1227,787,1464,694,1593,727,1469,637,2618,1004,1358,751,121,143,763,512,150,171
0500000US12057,12057,"Hillsborough County, Florida",6531,1434,393,290,441,387,672,504,281,208,513,471,421,348,305,346,785,592,276,214,699,364,530,349,547,372,222,186,119,139,209,258,118,143
0500000US12071,12071,"Lee County, Florida",7607,1530,269,341,747,618,403,369,511,519,404,540,912,591,352,333,672,504,718,500,366,369,1262,706,550,391,269,306,68,117,0,305,104,124
0500000US12086,12086,"Miami-Dade County, Florida",18697,2485,2299,905,1285,576,1072,567,1082,541,1253,621,1332,544,1029,554,829,437,937,587,1704,652,2470,846,1716,752,685,404,823,455,43,71,138,116
0500000US12095,12095,"Orange County, Florida",22712,2582,1383,634,1979,846,2139,862,2032,878,1317,514,1378,804,1665,657,2542,933,1644,696,1980,797,1863,871,2079,811,296,273,242,242,70,118,103,182
0500000US12099,12099,"Palm Beach County, Florida",8739,1485,621,429,625,485,587,458,371,288,905,405,536,341,432,407,442,437,494,388,612,313,892,562,973,488,570,391,0,305,493,326,186,304
0500000US13067,13067,"Cobb County, Georgia",10679,1596,286,316,467,456,612,477,508,442,985,611,1073,636,940,647,448,433,714,634,1206,730,1202,766,1193,613,530,348,172,237,127,202,216,274
0500000US13089,13089,"DeKalb County, Georgia",8545,1687,779,625,1153,743,582,400,401,417,681,558,1444,851,277,238,511,367,259,307,120,195,477,530,1557,886,216,304,0,298,69,116,19,32
0500000US13135,13135,"Gwinnett County, Georgia",20407,1982,1109,569,1390,722,1689,838,1846,640,1220,668,1835,806,1490,628,971,675,1058,598,2531,951,1915,801,1520,634,1313,748,59,99,318,285,143,229
0500000US17031,17031,"Cook County, Illinois",146967,6033,9744,1762,7381,1585,7995,1528,9483,1852,8214,1656,8804,1528,9197,1562,11158,1650,9123,1861,16127,2398,16047,1957,19061,2169,7602,1504,3916,1088,2122,875,993,578
0500000US17043,17043,"DuPage County, Illinois",8125,1657,175,219,131,211,191,297,228,374,462,405,413,403,264,214,830,550,238,157,377,254,1754,915,1271,669,1372,738,45,75,105,128,269,232
0500000US17089,17089,"Kane County, Illinois",17992,1980,733,389,1010,719,1448,791,1829,981,1765,894,1502,752,1873,873,495,326,1153,846,1427,773,2286,822,1371,616,533,419,223,265,289,289,55,93
0500000US17097,17097,"Lake County, Illinois",15656,1960,329,258,769,488,869,540,1240,612,1714,853,473,307,986,570,695,455,1148,596,1399,567,2431,927,2260,970,635,402,525,401,0,267,183,221
0500000US17197,17197,"Will County, Illinois",7475,1314,0,267,313,349,178,290,691,497,598,437,619,355,104,176,235,210,472,377,995,516,1000,366,1127,524,472,332,258,217,274,201,139,222
0500000US18089,18089,"Lake County, Indiana",9720,1451,569,541,404,357,534,419,439,361,818,512,824,443,403,296,925,472,1125,650,885,501,300,298,1312,745,1052,680,54,93,76,131,0,265
0500000US18097,18097,"Marion County, Indiana",7170,1221,612,398,631,456,251,242,204,211,1152,600,753,518,451,399,423,362,610,434,748,463,781,530,449,430,105,126,0,265,0,265,0,265
0500000US20173,20173,"Sedgwick County, Kansas",7135,1156,289,256,229,248,230,273,1225,617,623,433,601,332,637,494,639,504,317,263,701,515,767,513,318,262,396,337,81,135,0,244,82,138
0500000US24031,24031,"Montgomery County, Maryland",13418,1934,329,325,326,302,914,549,316,297,717,556,358,369,593,455,800,486,775,436,1797,909,1621,736,1370,554,1077,534,630,464,804,458,991,671
0500000US24033,24033,"Prince George's County, Maryland",9369,1194,260,219,233,185,205,247,600,328,668,451,359,287,763,447,327,254,678,473,1250,596,1164,531,1199,509,852,341,433,343,301,209,77,92
0500000US25009,25009,"Essex County, Massachusetts",22004,2082,2990,1000,2273,962,2149,923,1219,606,2427,728,689,489,758,476,1787,799,628,435,1198,666,2906,1011,1685,743,682,476,264,207,93,119,256,254
0500000US25013,25013,"Hampden County, Massachusetts",14130,1706,3859,974,1862,634,1629,638,939,642,1205,755,323,279,385,302,410,384,638,458,314,235,1218,613,609,414,383,341,308,280,48,86,0,281
0500000US25017,25017,"Middlesex County, Massachusetts",13970,2512,1740,770,617,437,1259,654,905,560,478,469,1234,616,1040,683,880,640,600,598,1607,914,607,448,1033,494,1159,700,209,177,275,291,327,382
0500000US25025,25025,"Suffolk County, Massachusetts",15066,1951,3194,1052,1316,668,1603,635,877,564,518,331,948,403,331,230,420,343,792,534,1024,588,900,430,1736,728,966,485,356,281,85,102,0,281
0500000US26163,26163,"Wayne County, Michigan",10156,1545,1178,686,544,431,940,637,1365,760,674,509,152,187,350,382,967,645,829,477,707,502,401,258,989,510,309,255,217,269,452,535,82,142
0500000US27053,27053,"Hennepin County, Minnesota",6105,1161,277,261,127,146,130,143,552,419,937,610,625,507,319,328,116,132,208,202,448,273,422,386,929,619,777,562,174,178,0,211,64,107
0500000US31055,31055,"Douglas County, Nebraska",6771,1095,515,399,327,271,427,362,901,520,586,452,524,364,547,476,986,544,92,110,504,394,660,470,560,406,49,76,93,147,0,221,0,221
0500000US32003,32003,"Clark County, Nevada",21802,2052,1735,768,332,354,855,462,941,457,1458,542,1125,575,752,389,1394,709,1527,623,1849,609,2658,842,3636,1033,1946,705,702,498,669,436,223,277
0500000US34003,34003,"Bergen County, New Jersey",7762,1874,0,277,831,726,591,609,380,451,461,302,155,177,221,254,903,640,227,216,982,571,531,331,798,395,719,457,173,165,696,452,94,108
0500000US34007,34007,"Camden County, New Jersey",8380,1226,1243,635,388,240,417,302,1057,513,684,476,73,94,549,379,343,329,444,443,833,462,415,270,1032,532,692,506,0,277,0,277,210,256
0500000US34013,34013,"Essex County, New Jersey",20382,1777,2677,840,469,324,1490,759,1909,853,982,592,1651,912,1224,560,727,433,1090,639,1382,609,2009,813,1781,724,1712,822,453,349,369,303,457,424
0500000US34017,34017,"Hudson County, New Jersey",23209,2081,2589,763,1273,517,827,441,1148,529,1906,886,1488,750,1722,750,1119,707,882,352,2612,942,2779,770,2197,766,1133,546,941,535,593,411,0,277
0500000US34023,34023,"Middlesex County, New Jersey",11315,1762,520,346,426,356,196,230,683,484,698,567,1039,559,1266,567,659,414,305,269,681,593,1201,761,1844,812,707,348,321,256,769,492,0,277
0500000US34031,34031,"Passaic County, New Jersey",27293,2303,2836,949,2278,863,3225,1074,2948,1063,1360,698,2631,814,1196,686,2469,904,893,486,1775,677,2311,975,1551,762,1061,531,129,153,321,331,309,344
0500000US34039,34039,"Union County, New Jersey",17279,1880,1285,590,791,452,1054,651,716,370,983,529,1464,703,953,592,1152,561,225,268,1646,814,2229,691,2394,824,1143,489,566,425,678,472,0,277
0500000US35001,35001,"Bernalillo County, New Mexico",36510,2969,3827,1113,2503,999,2514,976,2898,1014,2819,871,3003,995,2593,1050,2298,868,2206,815,2695,907,2623,897,3604,968,1102,491,952,536,602,465,271,199
0500000US35061,35061,"Valencia County, New Mexico",5876,1168,642,422,607,429,271,282,449,367,636,459,695,559,138,174,113,136,297,289,766,318,469,379,383,278,112,150,298,428,0,279,0,279
0500000US36005,36005,"Bronx County, New York",150561,4362,30774,2928,15046,1871,12852,1808,11078,1708,8999,1512,9277,1664,7459,1684,9041,1525,5540,1240,11070,2055,11949,1783,8696,1837,4929,1386,1717,630,1149,537,985,587
0500000US36047,36047,"Kings County, New York",67243,3623,11765,2031,5543,1160,4844,1095,5802,1313,3431,921,4540,1214,3694,1171,4611,1115,2508,855,5686,1468,4870,1455,4821,1075,2604,871,1030,679,1157,622,337,259
0500000US36059,36059,"Nassau County, New York",13129,1575,620,422,553,390,594,470,263,279,389,340,515,402,1045,589,614,442,809,454,350,400,1687,832,1927,925,1627,697,1153,571,686,423,297,257
0500000US36061,36061,"New York County, New York",65215,3885,12486,1866,6835,1702,7601,1727,3975,1122,4061,1084,4569,1298,3991,1131,2799,974,1746,770,4247,1155,4160,1231,4929,1284,2031,848,321,310,958,572,506,428
0500000US36081,36081,"Queens County, New York",73744,4658,5213,1368,3276,1113,3527,1279,5856,1515,3386,1211,4459,1238,3670,1270,2292,894,3994,1141,6095,1553,10160,2202,9753,1721,5000,1349,2693,1059,3323,1078,1047,571
0500000US36103,36103,"Suffolk County, New York",8896,1602,41,69,384,371,363,432,113,198,344,321,374,371,574,505,168,165,507,462,1084,563,828,376,1024,456,1665,869,873,529,393,327,161,162
0500000US36119,36119,"Westchester County, New York",20888,2167,2002,931,200,258,1149,533,1904,740,1143,669,1035,642,1527,677,911,542,1362,838,1587,780,3275,1070,2589,956,1247,616,118,138,478,428,361,359
0500000US37067,37067,"Forsyth County, North Carolina",6820,1252,132,200,669,586,832,650,1062,725,477,338,1215,740,147,184,404,412,311,227,722,644,735,635,114,148,0,289,0,289,0,289,0,289
0500000US37119,37119,"Mecklenburg County, North Carolina",11571,1824,444,292,292,346,330,258,1329,796,982,586,1212,715,841,576,762,567,819,496,947,484,1801,974,772,628,789,657,158,194,0,289,93,146
0500000US37183,37183,"Wake County, North Carolina",9100,1426,117,138,1171,535,1143,697,1084,640,557,437,1101,650,842,723,661,484,325,332,386,282,490,376,743,496,156,182,165,197,159,245,0,289
0500000US40109,40109,"Oklahoma County, Oklahoma",7959,1221,849,478,282,265,747,432,1213,553,1074,690,736,541,524,348,314,275,317,362,423,364,835,474,597,323,0,248,0,248,0,248,48,78
0500000US41047,41047,"Marion County, Oregon",5685,977,334,317,0,275,185,193,1089,625,293,322,601,429,179,159,270,236,40,75,837,608,740,466,951,517,75,101,0,275,0,275,91,156
0500000US42011,42011,"Berks County, Pennsylvania",7688,1249,1224,596,579,408,667,561,1846,823,289,282,407,336,375,313,142,230,399,333,682,504,503,429,182,210,179,172,214,199,0,242,0,242
0500000US42077,42077,"Lehigh County, Pennsylvania",7094,1272,1170,545,832,398,64,109,378,351,955,611,237,216,477,322,536,344,74,124,867,536,767,498,627,421,40,66,0,242,70,112,0,242
0500000US42101,42101,"Philadelphia County, Pennsylvania",27569,2296,6710,1371,1881,759,2343,769,1630,725,1389,637,2393,1072,887,546,1053,615,1635,796,1653,715,1806,788,2609,953,965,598,201,198,353,321,61,103
0500000US44007,44007,"Providence County, Rhode Island",18973,1968,3979,1189,1800,705,1957,827,895,518,1439,779,1375,651,2019,833,642,444,423,330,661,459,1906,775,1369,614,335,304,62,107,111,130,0,287
0500000US48029,48029,"Bexar County, Texas",45811,3564,5141,1017,2768,846,3302,827,3698,937,2204,792,2990,1093,2784,977,2576,860,3071,923,3803,1078,4917,1024,4214,1092,1930,603,870,473,1179,605,364,259
0500000US48039,48039,"Brazoria County, Texas",6191,1085,264,266,142,175,391,321,209,256,244,247,700,466,306,313,336,340,107,127,636,454,626,508,713,470,615,416,164,204,481,473,257,247
0500000US48061,48061,"Cameron County, Texas",6493,968,1301,559,631,369,697,340,350,211,450,256,544,375,226,189,269,259,415,232,703,407,393,267,330,198,17,29,55,92,51,81,61,103
0500000US48113,48113,"Dallas County, Texas",85538,4267,4590,1262,3975,1170,9058,1763,8282,1892,6522,1724,6223,1446,8082,1458,5787,1470,4627,1343,9468,2021,8198,1630,5858,1616,2037,667,421,276,1535,685,875,525
0500000US48121,48121,"Denton County, Texas",10726,1699,451,332,402,334,437,327,531,412,652,469,1366,825,1115,661,905,674,502,320,930,518,1434,654,905,458,391,301,108,126,0,291,597,499
0500000US48135,48135,"Ector County, Texas",4422,927,314,238,263,230,252,210,97,157,380,349,138,173,101,117,176,171,405,254,578,508,965,454,226,193,288,224,129,148,62,107,48,82
0500000US48141,48141,"El Paso County, Texas",26396,2349,2656,868,2839,831,2030,753,2405,850,2168,631,1855,643,1491,732,884,389,1466,688,2071,709,2622,900,2390,833,930,479,119,141,304,206,166,162
0500000US48157,48157,"Fort Bend County, Texas",4413,977,113,119,475,391,163,129,30,38,216,272,306,284,202,152,392,340,181,149,468,401,259,219,652,386,327,234,153,206,339,202,137,103
0500000US48201,48201,"Harris County, Texas",143665,6217,10417,2126,8433,1558,14564,2045,13816,2638,10603,1854,10903,2090,10015,1675,6884,1437,9234,1957,12564,1967,13548,1705,13816,1868,3716,938,1724,863,2258,795,1170,644
0500000US48209,48209,"Hays County, Texas",6819,949,699,486,491,401,280,267,441,327,330,316,262,304,107,132,389,337,194,216,459,401,707,427,1212,630,555,379,527,480,166,269,0,291
0500000US48215,48215,"Hidalgo County, Texas",43501,3562,9418,1995,5426,1376,4572,1555,3491,1138,2801,847,3003,1027,1798,836,1983,768,1604,742,3122,1017,1844,644,1781,696,1293,702,678,497,253,283,434,418
0500000US48303,48303,"Lubbock County, Texas",2629,731,366,253,216,214,231,202,106,105,324,250,133,162,293,205,181,174,60,100,181,183,135,164,344,254,59,98,0,291,0,291,0,291
0500000US48355,48355,"Nueces County, Texas",6467,1187,365,304,860,407,731,362,574,392,214,211,365,244,107,129,38,65,248,219,797,441,904,376,539,417,508,439,153,151,0,291,64,105
0500000US48439,48439,"Tarrant County, Texas",43189,3083,2375,950,1755,750,3546,1172,2997,1128,4244,1294,3089,1083,4135,1314,4022,1200,1317,745,3461,1105,3646,1042,4688,1484,2826,1051,720,460,259,261,109,124
0500000US48453,48453,"Travis County, Texas",44665,3075,2809,1149,2556,1029,2368,770,3973,1383,3709,1402,3855,1226,3426,1305,2433,944,1980,732,3721,980,4634,1266,5121,1648,1511,787,1616,837,559,370,394,323
0500000US48479,48479,"Webb County, Texas",3240,798,379,241,333,225,121,120,216,195,309,230,364,351,0,291,415,279,68,115,319,183,124,125,376,257,57,96,95,114,0,291,64,115
0500000US49035,49035,"Salt Lake County, Utah",5071,978,206,212,331,240,262,211,97,87,177,179,323,232,286,282,328,226,237,203,584,279,599,253,537,320,484,338,414,374,0,263,206,288
0500000US51059,51059,"Fairfax County, Virginia",10587,1717,129,213,250,237,125,153,257,252,432,370,432,321,711,538,420,364,725,604,504,397,2653,1049,833,438,844,530,1001,542,861,550,410,309
0500000US53025,53025,"Grant County, Washington",4961,879,203,167,289,288,621,412,1000,659,374,321,50,61,229,280,467,400,485,486,196,209,494,409,509,329,0,271,44,75,0,271,0,271
0500000US53033,53033,"King County, Washington",15588,1956,636,472,288,274,1019,574,51,86,1261,667,1064,595,968,566,1063,577,1090,670,1524,666,1982,923,2478,914,948,491,668,402,260,272,288,284
0500000US53053,53053,"Pierce County, Washington",5644,1144,422,338,339,330,266,326,230,239,294,266,760,571,91,80,274,228,474,453,301,297,615,417,664,477,914,594,0,271,0,271,0,271
0500000US53061,53061,"Snohomish County, Washington",3999,834,0,271,45,74,144,186,63,104,67,115,414,327,594,479,374,342,388,331,254,355,317,267,385,370,315,252,330,294,209,192,100,121
0500000US53077,53077,"Yakima County, Washington",11045,1489,531,330,1258,636,1386,606,671,360,975,592,624,395,1180,619,966,694,762,510,1068,550,563,278,372,294,236,341,453,498,0,271,0,271
0500000US55079,55079,"Milwaukee County, Wisconsin",7442,1205,676,340,651,465,740,499,357,268,350,237,626,451,738,355,316,255,311,263,855,473,841,452,385,289,483,326,50,83,63,107,0,216
