CountyID,CountyName,TotalPopulation,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",Year,Race
37183,"Wake County, North Carolina",6379,285,793,351,656,133,232,487,313,401,930,1119,362,166,69,0,82,2013,Other
39035,"Cuyahoga County, Ohio",5548,878,330,285,393,281,250,400,329,336,377,490,530,330,0,62,277,2013,Other
39049,"Franklin County, Ohio",5406,473,354,419,1038,635,528,302,514,90,358,385,233,77,0,0,0,2013,Other
40109,"Oklahoma County, Oklahoma",6598,517,178,405,949,220,1265,767,424,163,153,656,394,268,51,78,110,2013,Other
40143,"Tulsa County, Oklahoma",5587,603,309,458,452,399,359,449,249,507,445,596,368,192,0,73,128,2013,Other
41051,"Multnomah County, Oregon",7622,895,348,771,1108,564,688,563,683,137,362,791,269,244,0,0,199,2013,Other
42011,"Berks County, Pennsylvania",7235,878,976,487,962,98,275,473,330,413,123,514,915,639,0,0,152,2013,Other
42077,"Lehigh County, Pennsylvania",8036,1446,655,586,390,489,287,760,220,376,861,1191,539,46,62,128,0,2013,Other
42101,"Philadelphia County, Pennsylvania",22614,5679,1775,2684,1827,1138,956,1190,1865,1206,1146,1076,1063,534,326,149,0,2013,Other
44007,"Providence County, Rhode Island",20423,3709,1939,2645,1442,1262,561,912,1014,1011,785,1959,1764,756,164,500,0,2013,Other
47037,"Davidson County, Tennessee",8601,510,294,769,1286,1663,997,505,772,372,553,193,637,0,50,0,0,2013,Other
47157,"Shelby County, Tennessee",6297,1364,316,493,568,411,850,582,181,312,195,601,244,0,88,92,0,2013,Other
48029,"Bexar County, Texas",43724,3909,2585,4134,3566,3117,1578,3458,2770,2059,3480,4708,3681,2680,1076,789,134,2013,Other
