Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US06099,6099,"Stanislaus County, California",17480,2077,718,543,428,322,839,426,1579,840,1279,755,1434,816,520,290,1502,680,845,484,1586,626,2206,769,1629,748,1558,871,613,361,332,235,412,337
0500000US06107,6107,"Tulare County, California",19846,1893,2219,907,1711,813,1233,548,1350,598,1617,736,941,382,1360,568,1301,650,1583,824,1437,608,1465,614,1871,738,695,467,383,361,680,607,0,206
0500000US06111,6111,"Ventura County, California",10357,1352,407,216,412,222,263,297,496,314,614,397,231,136,369,229,599,271,584,310,929,376,990,371,1560,461,792,345,728,330,982,418,401,240
0500000US08001,8001,"Adams County, Colorado",8252,1418,151,126,82,103,233,350,501,373,309,230,493,380,367,302,396,264,279,228,1492,748,1467,672,1309,520,642,372,187,181,292,208,52,89
0500000US08005,8005,"Arapahoe County, Colorado",13083,1753,217,275,601,451,426,374,821,627,1239,610,1321,586,267,250,791,435,628,500,1706,730,1470,646,1990,686,1047,525,58,94,231,233,270,303
0500000US08031,8031,"Denver County, Colorado",14615,2346,871,438,495,287,747,532,1042,811,435,268,1614,812,702,449,1451,722,565,488,1491,649,1654,669,2072,887,466,312,313,204,243,241,454,445
0500000US08041,8041,"El Paso County, Colorado",8252,1432,144,192,674,455,566,380,1132,857,573,495,318,310,458,338,437,377,738,537,752,602,411,301,667,490,985,693,152,183,80,97,165,167
0500000US08101,8101,"Pueblo County, Colorado",5335,993,751,376,450,363,197,197,431,306,102,167,182,256,523,569,510,372,139,204,708,576,309,272,585,407,396,332,0,195,0,195,52,86
0500000US09001,9001,"Fairfield County, Connecticut",15848,1907,633,363,1029,495,283,288,664,413,925,525,1336,684,794,539,1301,624,1246,631,2939,1089,1209,557,1255,533,1298,661,632,378,266,357,38,63
0500000US09003,9003,"Hartford County, Connecticut",18465,2147,2072,628,1972,680,1122,463,1281,680,1050,495,1173,537,790,382,558,329,1450,751,1975,820,898,402,2231,817,863,474,664,499,182,151,184,242
0500000US09009,9009,"New Haven County, Connecticut",15216,2097,1343,630,1007,513,1080,581,930,728,817,467,791,539,1233,776,720,513,967,494,1134,711,1624,893,1831,788,1163,694,292,261,192,219,92,137
0500000US11001,11001,"District of Columbia, District of Columbia",11190,1387,806,617,1218,749,745,467,117,198,448,409,730,413,458,380,251,254,844,678,894,622,1438,740,767,467,1046,613,290,329,717,418,421,415
0500000US12011,12011,"Broward County, Florida",17428,2459,637,497,836,587,1255,663,1233,517,852,493,1032,583,464,344,1211,627,652,483,1432,557,2589,1003,1666,748,1049,441,1720,857,368,255,432,285
0500000US12057,12057,"Hillsborough County, Florida",19338,2150,2004,713,991,554,732,448,1941,801,688,528,1107,652,828,484,1149,635,1352,853,2134,881,1330,644,2556,970,1196,638,335,239,509,474,486,379
0500000US12071,12071,"Lee County, Florida",4612,1279,398,312,706,829,432,402,381,268,402,393,632,399,132,110,165,217,39,65,367,228,221,215,19,34,339,244,0,221,379,319,0,221
0500000US12086,12086,"Miami-Dade County, Florida",37904,3385,4328,1097,2227,777,2283,803,2598,812,2330,948,2507,1010,1795,632,2084,838,1234,629,3356,1094,2750,1013,3379,941,2139,746,1564,924,1626,960,1704,720
0500000US12095,12095,"Orange County, Florida",21633,2800,3204,1080,837,500,1087,727,1178,720,1415,728,1307,681,1978,1018,996,573,796,597,3455,1526,1401,594,1927,943,709,492,483,462,160,261,700,1059
0500000US12099,12099,"Palm Beach County, Florida",7869,1402,577,362,257,295,381,320,604,481,538,350,421,295,732,438,453,314,431,347,506,373,776,453,664,392,619,379,38,62,157,153,715,576
0500000US13067,13067,"Cobb County, Georgia",9849,1738,572,498,0,218,45,76,1985,1102,1216,709,149,187,358,357,321,381,123,147,908,658,2017,945,1030,766,306,268,277,318,67,107,475,361
0500000US13135,13135,"Gwinnett County, Georgia",22377,2616,1046,590,799,631,1056,680,2896,1012,645,467,2404,1065,1559,905,1322,884,1592,1007,2833,1114,2044,834,2046,920,709,605,485,362,317,410,624,720
0500000US17031,17031,"Cook County, Illinois",141174,5688,9128,1720,8011,1699,6940,1483,8267,1571,9168,1568,7692,1468,10719,1712,8960,1594,6274,1361,11517,1857,15040,2136,20148,2838,8776,1634,4816,946,3623,941,2095,618
0500000US17043,17043,"DuPage County, Illinois",9758,1580,1237,593,1019,468,328,292,467,289,505,478,497,498,484,498,352,303,402,304,643,474,987,564,1392,493,787,374,160,139,416,346,82,107
0500000US17089,17089,"Kane County, Illinois",21556,2130,785,518,725,490,702,521,782,603,797,501,1250,640,1599,714,1739,802,1750,793,2059,865,3191,960,2744,1036,1517,614,1233,582,435,361,248,348
0500000US17097,17097,"Lake County, Illinois",13074,1659,212,250,204,233,575,438,1048,650,150,122,1269,705,1289,534,1259,633,662,567,1601,743,883,440,1812,709,1169,622,489,368,161,163,291,261
0500000US17197,17197,"Will County, Illinois",11662,1512,556,382,246,203,508,377,424,277,155,155,755,546,571,314,607,504,622,452,1778,745,920,527,1598,618,1495,637,589,452,386,354,452,307
0500000US18089,18089,"Lake County, Indiana",14565,1397,917,505,301,262,697,452,1167,554,169,146,1030,597,1618,664,438,323,1002,656,1241,651,2279,936,1776,711,613,458,688,546,532,508,97,109
0500000US18097,18097,"Marion County, Indiana",9918,1531,857,547,817,521,668,472,1596,942,924,463,804,441,878,482,474,350,675,415,484,367,835,458,284,277,270,342,294,267,58,95,0,192
0500000US20173,20173,"Sedgwick County, Kansas",5852,1339,801,550,66,108,42,78,266,310,420,402,670,494,609,561,349,303,544,478,767,586,180,261,535,341,131,158,0,174,472,454,0,174
0500000US20209,20209,"Wyandotte County, Kansas",3714,800,264,211,78,129,292,221,120,148,661,375,19,32,171,202,304,274,314,266,232,216,533,402,222,226,398,314,0,174,31,52,75,130
0500000US24031,24031,"Montgomery County, Maryland",18686,2267,55,96,514,580,531,403,975,548,245,256,986,634,1080,666,872,562,951,587,1460,685,4000,1117,3547,1110,1089,462,608,439,1317,648,456,277
0500000US24033,24033,"Prince George's County, Maryland",22681,1962,308,207,331,312,413,347,765,514,1083,518,983,467,630,333,1605,701,1023,546,3109,1065,2976,885,3905,1001,2350,772,1508,692,1500,573,192,194
0500000US25005,25005,"Bristol County, Massachusetts",12622,1771,1933,708,1299,532,877,508,714,477,501,406,844,531,1069,586,760,510,52,99,666,361,1616,675,1140,662,303,261,538,631,255,358,55,102
0500000US25009,25009,"Essex County, Massachusetts",18219,1749,2350,1081,783,463,435,333,747,395,943,699,791,466,889,471,881,684,881,596,1484,543,1725,702,3158,1080,1463,703,544,483,904,584,241,291
0500000US25017,25017,"Middlesex County, Massachusetts",15933,2129,1384,596,519,509,576,411,687,495,576,591,491,446,631,446,1493,900,325,347,1615,991,1238,678,2683,1041,1725,940,542,355,1123,674,325,292
0500000US25023,25023,"Plymouth County, Massachusetts",5724,1427,461,445,132,136,540,386,0,203,495,464,0,203,209,213,86,135,281,190,681,542,595,467,889,513,443,360,514,517,398,348,0,203
0500000US25025,25025,"Suffolk County, Massachusetts",15021,1930,2981,922,1209,506,1294,694,1279,673,715,463,711,411,903,505,613,359,622,358,1057,683,1456,649,626,387,499,361,50,82,625,441,381,279
0500000US25027,25027,"Worcester County, Massachusetts",11388,1579,1255,525,989,473,1003,631,651,340,1301,677,506,382,653,460,802,541,329,313,747,436,557,360,936,569,1054,540,157,210,97,157,351,260
0500000US26081,26081,"Kent County, Michigan",4572,1027,537,333,262,256,698,545,285,198,259,218,93,118,42,69,524,316,308,220,624,506,508,342,71,91,31,58,288,429,0,168,42,73
0500000US26163,26163,"Wayne County, Michigan",10081,1440,1424,557,461,268,955,431,349,258,905,469,910,501,842,365,804,500,257,220,577,245,684,351,819,443,458,309,550,391,86,112,0,168
0500000US27053,27053,"Hennepin County, Minnesota",9242,1222,610,477,497,354,242,295,453,383,309,340,426,285,944,525,753,526,241,150,493,357,1764,938,1334,617,486,299,489,373,69,86,132,172
0500000US29095,29095,"Jackson County, Missouri",5428,1083,590,459,485,385,463,333,413,369,282,297,953,680,439,472,82,133,74,96,561,363,231,215,429,332,226,233,137,215,63,75,0,187
0500000US32003,32003,"Clark County, Nevada",60489,4002,4612,1350,2960,865,4664,1181,4028,1064,4952,1199,4253,927,4349,1079,3852,920,3030,971,4913,1287,7308,1327,6417,1338,3188,1066,1221,674,421,245,321,217
0500000US32031,32031,"Washoe County, Nevada",8740,1478,552,345,305,303,364,324,633,425,757,715,804,540,947,581,977,580,89,146,904,547,1076,605,627,526,294,280,293,398,0,210,118,116
0500000US34003,34003,"Bergen County, New Jersey",5773,1130,524,286,314,225,307,234,455,370,444,290,178,186,83,101,148,188,173,144,507,294,311,228,661,374,803,477,272,237,310,218,283,200
0500000US34007,34007,"Camden County, New Jersey",12912,1380,1299,699,1548,745,1287,621,1007,560,530,428,833,589,661,597,660,469,463,483,1018,649,550,341,1720,875,527,386,118,148,260,233,431,498
0500000US34013,34013,"Essex County, New Jersey",19304,1981,3959,1108,958,469,1740,647,1346,757,962,554,1141,535,867,474,853,563,924,549,1606,587,1518,690,1544,651,1009,443,232,201,322,191,323,200
0500000US34017,34017,"Hudson County, New Jersey",28259,2830,1620,720,1760,721,1309,645,1084,564,2307,840,1624,648,1635,684,1562,672,1698,634,3694,1047,2223,811,3553,1114,1805,790,607,363,1421,665,357,259
0500000US34023,34023,"Middlesex County, New Jersey",10834,1800,212,178,489,486,311,414,325,263,740,543,497,390,961,572,654,496,477,325,778,551,1268,570,1940,969,1115,672,566,430,252,181,249,215
0500000US34031,34031,"Passaic County, New Jersey",20952,1924,1883,540,1610,589,1557,634,1334,617,1201,571,1123,665,1401,646,1401,503,475,328,1646,559,2110,925,1919,675,2006,898,444,330,477,387,365,343
0500000US34039,34039,"Union County, New Jersey",22993,2529,1312,549,809,475,1202,547,943,409,1361,751,957,425,996,478,1665,676,1898,763,1486,612,3291,1231,2661,933,2002,868,929,515,898,594,583,429
0500000US35001,35001,"Bernalillo County, New Mexico",34357,3225,2652,959,1997,822,3046,888,2845,1045,3158,1169,1411,716,2281,899,1604,646,1656,834,3159,1038,3130,968,4405,1339,2007,995,370,288,200,205,436,411
0500000US35043,35043,"Sandoval County, New Mexico",4155,963,626,337,168,122,552,412,397,362,78,92,156,188,581,506,155,164,175,245,204,203,477,396,314,244,161,145,0,195,85,138,26,45
0500000US35049,35049,"Santa Fe County, New Mexico",3097,695,337,182,460,378,113,71,359,296,143,110,226,125,157,151,107,80,148,156,77,90,185,125,399,233,126,101,51,58,160,137,49,79
0500000US36005,36005,"Bronx County, New York",168136,4866,26935,3022,17235,2352,13450,1970,12493,1863,10076,1793,10031,1870,10829,1645,9086,1860,5539,1237,10333,1948,13135,2059,13571,2016,8165,1489,3273,1077,2511,844,1474,640
0500000US36029,36029,"Erie County, New York",5351,1134,1181,590,968,532,676,392,190,213,209,207,257,234,388,356,343,351,276,235,79,128,558,351,173,168,53,83,0,192,0,192,0,192
0500000US36047,36047,"Kings County, New York",69242,3363,8775,1502,7015,1518,4642,1147,5361,1132,4353,1170,3539,1334,3999,954,2710,868,3487,919,4605,1075,6861,1300,5115,1194,3842,853,2235,745,2018,692,685,374
0500000US36055,36055,"Monroe County, New York",3627,896,616,297,252,210,102,131,44,73,726,436,158,189,238,159,101,101,234,187,360,243,219,234,256,183,222,214,0,192,0,192,99,163
0500000US36059,36059,"Nassau County, New York",22903,2207,1113,774,318,304,716,402,761,465,1326,762,971,537,917,629,908,407,989,660,1971,862,2440,1008,3555,1099,2026,838,1635,707,1613,620,1644,832
0500000US36061,36061,"New York County, New York",58028,4152,10446,2250,6244,1638,5080,1482,2079,1029,2994,1082,4021,1565,1714,789,2330,910,1389,758,4949,1743,3067,1209,4925,1196,3245,1311,2383,1272,1792,815,1370,711
0500000US36071,36071,"Orange County, New York",9048,1660,836,519,179,219,332,294,745,573,169,258,403,352,1080,832,419,364,310,367,1039,665,954,602,640,462,542,457,448,325,880,517,72,114
0500000US36081,36081,"Queens County, New York",83351,4112,5962,1641,3633,895,5664,1428,4417,1192,4093,914,6390,1274,5782,1301,4083,903,3240,919,5757,1186,8201,1502,9542,1465,7672,1467,4323,999,2625,702,1967,542
0500000US36085,36085,"Richmond County, New York",7299,1739,1326,639,331,263,318,291,40,68,37,64,518,405,35,58,186,205,471,446,587,488,606,486,1222,839,719,515,593,627,209,232,101,127
0500000US36087,36087,"Rockland County, New York",7422,1187,350,331,383,403,379,319,0,192,345,305,532,540,563,371,0,192,236,238,1074,615,427,400,894,473,1256,648,319,268,204,310,460,380
0500000US36103,36103,"Suffolk County, New York",16607,2293,699,580,578,467,349,319,736,640,205,334,1220,754,786,688,337,275,409,307,1525,671,2400,948,2207,674,1307,553,1106,423,1745,792,998,488
0500000US36119,36119,"Westchester County, New York",29629,2467,1988,768,1129,747,1386,667,1782,788,2252,1016,2437,1017,2826,986,1105,676,1223,514,2831,885,2492,848,3236,995,2210,791,1432,802,823,579,477,378
0500000US37119,37119,"Mecklenburg County, North Carolina",14907,1959,1130,586,744,610,1098,663,1241,607,946,484,1579,709,798,439,726,406,1047,646,1480,680,1199,591,1320,570,764,474,391,483,332,411,112,138
0500000US37183,37183,"Wake County, North Carolina",9126,1609,159,178,164,261,507,561,687,571,691,566,1058,589,467,459,1502,918,984,717,372,401,844,549,550,411,550,413,335,442,256,351,0,203
0500000US39035,39035,"Cuyahoga County, Ohio",7092,1165,1025,491,407,221,831,492,1012,529,487,337,900,572,121,126,410,285,143,155,252,203,475,354,497,386,409,252,0,189,123,120,0,189
0500000US40109,40109,"Oklahoma County, Oklahoma",7040,1225,713,361,478,371,292,337,815,414,161,152,235,216,425,306,912,559,321,183,578,355,996,535,608,415,368,386,52,89,0,159,86,93
0500000US40143,40143,"Tulsa County, Oklahoma",7616,842,626,233,680,313,699,487,508,249,764,307,611,291,389,198,703,303,614,301,807,313,353,172,522,234,86,99,0,159,165,162,89,105
0500000US42011,42011,"Berks County, Pennsylvania",3836,931,330,260,371,339,140,162,237,307,158,143,107,124,172,151,290,205,243,206,432,483,440,305,632,410,219,210,0,174,65,111,0,174
0500000US42077,42077,"Lehigh County, Pennsylvania",7932,1396,1067,542,623,463,665,488,18,31,652,429,1094,695,327,290,173,181,66,81,510,429,1282,662,542,387,619,558,294,362,0,174,0,174
0500000US42101,42101,"Philadelphia County, Pennsylvania",31139,2365,5657,1222,2416,922,2943,1114,2763,859,1804,807,3252,1254,1039,437,949,539,1725,778,2053,1011,2045,894,2684,901,1030,482,634,436,0,174,145,185
0500000US44007,44007,"Providence County, Rhode Island",15889,1817,2985,923,1633,726,700,500,518,331,910,558,1139,544,611,439,962,605,1062,560,1419,595,904,484,1662,811,809,490,310,237,222,213,43,72
0500000US47157,47157,"Shelby County, Tennessee",6151,1007,367,287,453,344,374,254,551,375,481,266,624,422,269,237,654,547,442,360,451,302,698,398,469,353,0,204,25,42,123,198,170,183
0500000US48029,48029,"Bexar County, Texas",38866,3036,3517,913,2177,706,2384,793,2790,792,2707,850,2615,769,2886,956,1498,741,1910,611,3783,1016,3712,967,4492,1097,1907,703,736,371,419,284,1333,775
0500000US48061,48061,"Cameron County, Texas",4403,904,595,399,577,539,517,300,0,220,503,392,176,203,197,156,385,317,313,315,487,367,84,82,324,237,46,79,95,106,40,67,64,102
0500000US48085,48085,"Collin County, Texas",6812,1627,151,249,114,156,111,139,121,150,824,540,481,375,106,125,635,459,323,429,411,332,1072,556,444,399,1248,678,275,210,253,265,243,213
0500000US48113,48113,"Dallas County, Texas",43632,3457,1315,509,1741,682,2913,979,3494,1084,3218,1026,2564,818,3180,922,2708,870,2245,752,4819,1171,5685,1131,5362,1167,2646,932,601,345,784,491,357,348
0500000US48121,48121,"Denton County, Texas",7820,1448,328,422,375,443,94,119,540,425,180,182,184,225,548,354,637,470,422,338,1151,667,713,397,1117,659,680,569,213,211,477,411,161,156
0500000US48141,48141,"El Paso County, Texas",27278,2429,2415,763,2498,858,2804,1024,1457,587,2206,850,2164,860,1160,624,684,489,2194,874,2420,1511,2745,886,2153,745,1628,854,209,164,271,299,270,306
0500000US48157,48157,"Fort Bend County, Texas",10377,1953,1150,971,498,554,59,100,393,411,508,444,647,522,801,733,449,407,56,97,348,301,1413,894,1958,1145,1218,901,241,214,275,313,363,454
0500000US48187,48187,"Guadalupe County, Texas",8794,1375,1157,647,330,442,314,363,362,358,100,131,958,724,219,323,718,612,892,713,1088,660,1195,702,334,254,310,337,403,333,49,82,365,304
0500000US48201,48201,"Harris County, Texas",113958,5949,6388,1449,5700,1253,8538,2032,9168,2276,7925,1839,8893,2268,6892,1544,7776,2036,5377,1617,11356,2227,13190,1966,8745,1627,7405,1979,2935,1169,2216,1068,1454,611
0500000US48215,48215,"Hidalgo County, Texas",30055,3757,4875,1257,3594,1166,3064,1063,3303,1049,787,549,1285,537,1457,701,1257,831,936,607,1906,940,3344,1314,1273,612,1751,848,834,661,254,304,135,166
0500000US48303,48303,"Lubbock County, Texas",5432,1063,226,190,511,358,152,121,706,463,717,479,149,169,0,220,81,101,891,610,393,343,518,420,532,391,168,205,215,257,68,110,105,167
0500000US48439,48439,"Tarrant County, Texas",36752,3399,1828,758,1887,855,1028,470,1928,910,1814,733,3831,1263,2947,1224,2632,911,2159,932,5542,1526,4014,1170,3768,1190,1522,737,1219,582,271,236,362,346
0500000US48453,48453,"Travis County, Texas",22864,2586,1282,674,1681,800,766,410,749,366,1993,804,1418,712,2082,809,1334,773,1426,746,1511,701,2515,893,1734,663,2447,973,448,321,872,528,606,383
0500000US49035,49035,"Salt Lake County, Utah",26766,2445,1342,654,1214,616,1320,685,1543,733,1689,679,1417,729,1833,751,1958,810,1381,765,3387,1013,4141,1178,3335,992,1009,483,650,512,327,286,220,189
0500000US51059,51059,"Fairfax County, Virginia",11276,1616,144,169,332,308,376,326,391,398,112,174,520,403,965,730,724,493,369,311,1151,699,806,517,2638,969,1098,546,491,360,696,371,463,338
0500000US51153,51153,"Prince William County, Virginia",9613,1658,1187,857,395,470,261,325,0,201,681,774,311,277,618,567,151,196,80,99,1132,641,835,509,2011,979,826,513,368,310,303,317,454,434
0500000US53021,53021,"Franklin County, Washington",6851,1194,765,608,258,284,106,178,161,178,600,554,387,355,551,466,353,318,161,149,1022,581,210,189,1397,872,531,462,165,202,0,198,184,277
0500000US53025,53025,"Grant County, Washington",5752,852,64,126,515,289,527,519,136,162,780,666,325,284,332,298,211,215,546,430,1176,679,540,390,302,247,183,250,0,198,0,198,115,181
0500000US53033,53033,"King County, Washington",26314,2280,999,536,681,483,1183,865,669,568,993,564,1011,655,1751,784,1924,809,1252,710,2350,779,5427,1457,3555,1124,2240,831,826,512,1062,624,391,294
0500000US53053,53053,"Pierce County, Washington",7604,1352,292,242,341,278,353,308,523,457,774,534,457,415,57,74,874,537,423,531,806,483,826,482,661,295,844,491,214,223,0,198,159,176
0500000US53061,53061,"Snohomish County, Washington",6530,1180,85,116,332,245,131,171,0,198,467,404,563,458,59,99,547,455,346,361,507,417,1411,759,639,471,808,473,158,181,438,501,39,65
0500000US53077,53077,"Yakima County, Washington",7580,1169,692,424,606,441,312,333,529,372,343,289,388,329,317,248,645,390,169,181,492,358,837,467,1168,477,753,526,70,115,259,357,0,198
0500000US55079,55079,"Milwaukee County, Wisconsin",16253,1678,2130,758,794,380,1513,593,856,464,673,434,1422,565,1178,530,562,369,660,382,1344,672,1221,517,2817,843,659,386,355,270,26,43,43,71
