GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US26077,26077,"Kalamazoo County, Michigan",8337,1036,1384,698,396,268,855,487,962,454,783,582,631,496,410,250,85,110,95,116,596,335,631,469,875,572,201,166,397,433,0,238,36,63
0500000US26081,26081,"Kent County, Michigan",19679,1183,3829,809,1710,715,1280,658,1692,848,1401,657,1487,620,914,537,655,326,906,383,1542,993,1375,572,1837,560,522,367,178,201,225,313,126,151
0500000US26099,26099,"Macomb County, Michigan",17466,1431,1742,729,1876,830,719,473,1064,516,1229,571,997,497,748,572,1386,998,638,329,1254,509,2191,1066,1523,686,1110,566,705,355,232,229,52,87
0500000US26121,26121,"Muskegon County, Michigan",8052,714,1462,490,656,359,791,407,1064,460,247,240,398,284,364,232,961,479,212,225,166,150,672,402,1019,465,40,73,0,238,0,238,0,238
0500000US26125,26125,"Oakland County, Michigan",56979,2395,5166,1219,3683,1629,3009,882,4118,1744,2941,1040,3908,1174,2457,859,2150,829,2351,794,4523,1026,6179,1535,5451,1058,4097,913,2323,764,2981,1122,1642,873
0500000US26145,26145,"Saginaw County, Michigan",12419,732,3881,949,1312,628,929,441,1137,523,594,387,468,302,821,381,506,272,319,322,802,531,331,257,459,251,501,266,63,104,125,132,171,207
0500000US26161,26161,"Washtenaw County, Michigan",14493,1325,2910,901,1286,598,1407,693,808,386,682,355,1251,599,653,352,1173,895,393,319,1101,562,1116,497,493,198,523,302,159,185,431,479,107,126
0500000US26163,26163,"Wayne County, Michigan",304172,4415,63264,5153,22753,2661,23083,2642,25269,3567,19535,2171,18490,2895,13725,1980,17266,2708,12651,1954,20504,2403,28195,3816,21716,2305,9000,1624,4529,1956,2598,744,1594,645
0500000US27053,27053,"Hennepin County, Minnesota",41872,2011,8176,1556,4318,1344,4303,1106,5437,1714,3104,1134,2374,763,1987,771,1202,488,1860,1271,2509,1059,2069,662,2403,951,1049,520,403,256,603,290,75,125
0500000US27123,27123,"Ramsey County, Minnesota",16001,913,3575,1065,1210,661,1046,481,1702,815,1328,660,1220,490,1052,532,675,453,547,327,1360,711,962,486,859,482,257,251,48,83,0,209,160,189
0500000US28033,28033,"DeSoto County, Mississippi",8058,948,955,482,609,421,557,374,564,389,834,543,706,542,140,152,613,378,408,391,596,349,655,411,859,499,485,323,77,93,0,288,0,288
0500000US28035,28035,"Forrest County, Mississippi",8762,742,2337,842,1720,737,916,481,992,600,661,425,366,238,114,153,105,127,437,426,543,392,243,209,328,288,0,288,0,288,0,288,0,288
0500000US28047,28047,"Harrison County, Mississippi",16625,1549,2641,684,1144,634,2056,1260,1520,801,1025,745,777,413,495,376,1699,827,491,374,1181,644,1390,600,1184,599,810,653,0,288,212,341,0,288
0500000US28049,28049,"Hinds County, Mississippi",56838,2063,10097,1585,5536,1373,5317,1241,4571,1241,4271,1225,3635,1502,3790,1140,2545,849,2905,977,3492,965,3777,1275,4082,1216,1697,718,651,347,423,468,49,81
0500000US28059,28059,"Jackson County, Mississippi",10309,1132,2413,1174,887,500,476,278,508,289,941,598,425,367,433,362,1103,781,422,364,889,453,854,527,753,405,205,187,0,288,0,288,0,288
0500000US28067,28067,"Jones County, Mississippi",7367,1223,2162,1063,985,720,1382,633,394,341,840,411,193,192,517,502,110,143,433,440,75,132,225,198,51,85,0,288,0,288,0,288,0,288
0500000US28075,28075,"Lauderdale County, Mississippi",11757,921,3426,912,1311,488,1612,589,851,385,709,413,649,442,778,433,408,341,557,353,869,487,195,200,279,247,28,50,85,141,0,288,0,288
0500000US28081,28081,"Lee County, Mississippi",7736,821,2141,785,506,297,1031,687,826,467,675,479,289,336,243,302,295,318,388,256,630,457,340,358,228,197,88,122,0,288,56,98,0,288
0500000US28089,28089,"Madison County, Mississippi",10873,774,1431,560,915,516,1213,526,867,521,1066,489,990,576,654,481,638,511,279,273,691,368,773,505,870,584,328,273,105,121,0,288,53,92
0500000US28121,28121,"Rankin County, Mississippi",6901,980,639,407,468,278,67,105,531,479,946,848,1540,824,41,75,51,98,429,540,599,556,406,431,732,550,245,206,27,51,0,288,180,233
0500000US29095,29095,"Jackson County, Missouri",61057,2344,11500,1940,5945,1517,4568,1140,4327,1315,4747,1039,4561,1030,3792,1259,3329,999,2834,924,3280,995,4147,866,4480,1217,2563,1211,319,222,621,496,44,74
0500000US29189,29189,"St. Louis County, Missouri",82284,2308,9520,1745,4560,1220,6783,1752,7591,1915,8497,2119,4223,1111,4106,1182,5518,1412,4195,1124,7793,1542,7944,1704,6434,1482,2191,759,1905,969,586,378,438,397
0500000US29510,29510,"St. Louis city, Missouri",64531,2019,14027,1768,7580,1501,6693,1217,5394,1374,4851,1084,5741,1468,3179,970,3530,1217,2709,718,3793,688,2863,835,2301,780,861,434,317,198,404,365,288,302
0500000US31055,31055,"Douglas County, Nebraska",22062,1356,5902,1249,2667,713,1927,763,1989,756,1801,844,1308,576,913,494,1033,428,684,402,1158,463,1137,391,762,463,519,380,104,124,95,113,63,103
0500000US32003,32003,"Clark County, Nevada",62289,2477,8174,2014,4769,1901,4957,1537,4850,1157,4923,1539,4091,1229,3657,1270,4080,1316,2362,788,4976,1085,4664,1271,5148,1315,2300,647,2183,905,548,476,607,385
0500000US34001,34001,"Atlantic County, New Jersey",15660,1526,2486,849,728,531,1364,862,1679,948,1559,794,900,441,1014,588,643,490,676,419,962,418,1359,727,1061,560,725,388,213,302,242,248,49,86
0500000US34003,34003,"Bergen County, New Jersey",16750,1530,623,368,796,459,426,320,424,288,1228,676,750,620,146,190,873,562,574,358,2033,861,1829,803,2426,1061,1825,810,782,520,1296,628,719,487
0500000US34005,34005,"Burlington County, New Jersey",23835,1195,1540,771,821,872,1632,753,1196,653,1619,665,1003,476,854,564,637,341,1722,674,2172,613,3441,1086,3840,929,1366,504,1310,632,537,278,145,140
0500000US34007,34007,"Camden County, New Jersey",36631,1860,5156,1324,4437,1602,3224,1138,1715,1059,1782,706,2112,951,2100,864,1384,728,1584,700,4208,1394,2664,763,3470,1376,1068,473,736,538,701,482,290,224
0500000US34011,34011,"Cumberland County, New Jersey",9120,1185,1861,840,652,297,528,312,1306,583,721,449,283,226,416,294,348,312,587,449,1183,712,307,210,242,191,385,241,85,98,17,31,199,220
0500000US34013,34013,"Essex County, New Jersey",119391,3013,20373,2965,9597,1956,6975,1364,6962,1817,7562,2042,6191,1766,6526,1370,5106,1217,5778,1710,10562,1998,10394,2286,11817,2507,4929,1058,2282,680,2384,891,1953,704
0500000US34015,34015,"Gloucester County, New Jersey",9537,1247,1351,722,811,534,601,426,706,511,71,118,328,180,227,240,280,226,701,399,1215,673,1297,643,485,316,902,445,480,324,47,87,35,58
0500000US34017,34017,"Hudson County, New Jersey",29219,2014,3522,908,2435,1120,2950,936,2014,731,1791,720,1534,627,710,455,1838,709,1221,532,1947,775,2845,925,2917,800,1586,735,853,507,665,516,391,349
0500000US34021,34021,"Mercer County, New Jersey",23019,1342,2929,896,1991,657,1773,825,586,421,942,782,1551,849,1260,554,1178,584,1157,625,1615,566,1924,685,2782,949,1384,672,1446,631,303,230,198,139
0500000US34023,34023,"Middlesex County, New Jersey",25455,1574,2775,1224,1101,639,380,324,1426,730,1060,617,1250,577,1684,852,1346,624,272,178,2432,993,3420,1022,3499,880,2764,1004,868,502,958,487,220,209
0500000US34025,34025,"Monmouth County, New Jersey",17557,1193,1966,800,1097,576,1197,600,1388,675,1307,668,1067,599,1255,934,518,335,850,437,906,492,2161,978,1525,627,1203,550,439,379,377,292,301,284
0500000US34027,34027,"Morris County, New Jersey",4653,804,420,402,281,259,421,352,412,344,190,311,65,94,396,368,122,219,72,112,445,411,402,276,440,315,190,188,329,346,468,489,0,278
0500000US34029,34029,"Ocean County, New Jersey",6290,1099,620,406,394,402,0,278,286,268,475,495,1144,987,943,666,123,139,279,266,369,252,274,197,820,564,300,222,162,158,101,134,0,278
0500000US34031,34031,"Passaic County, New Jersey",19526,1200,3536,928,1345,539,1463,900,1987,870,557,331,623,364,1070,761,828,421,792,404,2208,757,1550,580,1297,645,1026,496,519,353,544,384,181,184
0500000US34033,34033,"Salem County, New Jersey",3272,322,652,339,164,147,288,224,374,262,227,187,38,67,204,180,474,333,9,16,75,105,249,195,235,201,180,178,77,94,26,43,0,278
0500000US34035,34035,"Somerset County, New Jersey",8344,871,186,255,111,117,468,372,437,344,223,251,226,205,391,322,212,214,248,225,879,521,1011,574,1699,743,811,367,582,434,410,295,450,365
0500000US34039,34039,"Union County, New Jersey",40229,1914,4651,1300,2147,1128,1697,683,1689,696,1310,680,1825,939,2932,1261,1986,658,1371,494,3035,1113,3835,1001,6664,1242,3930,1438,2007,828,905,416,245,179
0500000US36001,36001,"Albany County, New York",12338,727,2249,967,1138,642,1372,946,1212,544,845,490,662,386,667,414,475,336,533,362,973,503,1123,565,578,322,305,349,129,134,0,274,77,129
0500000US36005,36005,"Bronx County, New York",155608,3752,32999,2599,11248,1642,11173,1500,9480,1614,11279,1769,9530,1418,9300,1729,7449,1403,7221,1544,10442,1465,13173,1649,12036,1720,5891,1214,2514,675,1404,608,469,396
0500000US36027,36027,"Dutchess County, New York",8032,987,712,404,665,444,329,330,994,612,510,364,297,254,261,213,365,332,692,676,483,294,668,431,1224,460,306,307,327,307,68,117,131,213
0500000US36029,36029,"Erie County, New York",51891,1855,13431,2294,5189,1140,4080,1054,3984,1096,3923,1177,3016,981,3775,1676,3125,1165,2301,795,3331,935,2307,750,2096,989,727,380,292,219,132,162,182,188
0500000US36047,36047,"Kings County, New York",311883,5746,50171,4425,23796,2901,17538,2829,21173,2978,20548,2841,22869,3006,16649,2374,18502,2757,13509,2219,24832,3396,27748,2690,26355,3089,13663,1810,6339,1314,5265,1368,2926,1212
0500000US36055,36055,"Monroe County, New York",37712,1434,9761,1784,3913,1135,3247,1075,2172,636,4896,1743,2082,1108,1838,679,901,397,1197,617,2773,1026,1900,761,1743,678,451,282,646,354,134,132,58,96
0500000US36059,36059,"Nassau County, New York",43241,2079,3675,1144,1050,704,1938,726,1490,1159,1188,674,1039,489,2208,779,1345,636,2127,1045,3261,1262,6665,1870,4665,1072,4288,1203,2946,911,3785,1032,1571,656
0500000US36061,36061,"New York County, New York",102207,3476,25021,2705,10140,1779,8127,1577,5758,1422,3758,997,7839,2052,5985,1332,3767,999,4566,1575,5804,1372,6167,1648,7410,1994,3687,1063,840,589,1239,851,2099,845
0500000US36067,36067,"Onondaga County, New York",16348,1124,5257,1205,1865,608,939,556,2009,840,1292,673,794,518,334,313,388,313,313,243,1282,597,670,396,420,295,486,272,90,153,57,98,152,197
0500000US36071,36071,"Orange County, New York",9752,931,1061,521,980,421,961,517,454,333,89,119,534,346,180,188,317,286,807,609,545,334,1221,678,1146,492,768,476,230,217,265,211,194,187
0500000US36081,36081,"Queens County, New York",143540,2892,15587,2309,6062,1158,7026,1795,5943,1649,7005,2006,6391,1224,6079,1200,8460,1851,6274,1684,13345,2032,17871,2762,18318,2615,14050,2291,5283,1272,4304,1320,1542,561
0500000US36085,36085,"Richmond County, New York",14833,1252,3216,1085,987,640,1343,875,600,448,567,452,674,344,707,544,245,193,456,373,919,539,1800,909,1671,662,725,571,653,534,229,241,41,68
0500000US36087,36087,"Rockland County, New York",9123,816,667,468,353,295,534,360,554,366,338,376,197,258,90,98,434,283,405,364,694,367,1086,515,909,393,855,374,989,469,736,501,282,249
0500000US36093,36093,"Schenectady County, New York",4375,745,487,366,411,256,231,231,697,445,322,312,359,286,323,265,109,174,120,141,340,225,238,193,560,421,43,68,69,115,66,98,0,274
0500000US36103,36103,"Suffolk County, New York",28926,1641,1279,717,1072,609,1526,851,568,312,994,579,1089,594,962,541,1298,648,987,663,2629,1044,2821,892,5422,1356,3304,1244,1393,720,2895,1510,687,427
0500000US36119,36119,"Westchester County, New York",46459,2323,5897,1461,2904,907,1694,834,2715,858,1973,680,1753,713,2239,719,1955,736,1819,670,3431,780,5600,1633,5033,1257,4810,1696,1399,590,2055,807,1182,426
0500000US37001,37001,"Alamance County, North Carolina",11300,945,1569,667,1343,605,743,351,666,464,895,396,1302,663,421,344,658,490,1477,812,701,471,703,560,679,475,49,80,94,114,0,284,0,284
0500000US37019,37019,"Brunswick County, North Carolina",3221,776,354,237,457,370,327,279,176,136,233,236,226,217,139,136,195,306,301,415,176,171,136,163,381,373,84,148,0,284,17,32,19,34
0500000US37021,37021,"Buncombe County, North Carolina",5883,794,960,440,325,224,489,478,686,443,277,273,588,394,108,132,210,202,259,281,733,460,501,331,591,395,156,166,0,284,0,284,0,284
0500000US37025,37025,"Cabarrus County, North Carolina",8071,659,780,601,1268,891,399,260,839,591,432,323,600,447,345,304,366,468,233,203,865,474,483,358,684,561,313,294,400,464,64,107,0,284
0500000US37045,37045,"Cleveland County, North Carolina",7438,614,1448,557,414,305,762,481,419,323,793,465,350,331,257,244,387,260,507,350,999,431,669,414,433,341,0,284,0,284,0,284,0,284
0500000US37049,37049,"Craven County, North Carolina",8951,842,2000,771,1153,575,695,443,803,602,646,522,512,353,492,322,292,317,910,613,311,327,582,337,414,254,57,87,0,284,84,142,0,284
0500000US37051,37051,"Cumberland County, North Carolina",40655,1987,5617,1432,4435,1504,3499,1086,2331,887,3311,1075,3240,1148,2658,1021,2373,1004,1052,481,3785,1307,3438,1050,3030,1002,1192,479,320,266,270,231,104,152
0500000US37063,37063,"Durham County, North Carolina",35258,1600,4205,957,2615,868,1802,717,3202,972,1648,686,3249,1197,3041,1228,3022,982,1027,557,3106,952,2923,683,2544,740,1537,716,820,357,255,208,262,198
0500000US37067,37067,"Forsyth County, North Carolina",32616,1578,3691,1110,3866,1179,1836,778,2526,1116,1715,731,2858,1169,1241,617,2728,734,1667,686,3791,899,2192,892,2594,783,729,439,430,263,533,490,219,281
0500000US37071,37071,"Gaston County, North Carolina",11247,839,1590,563,1301,640,1368,770,1179,697,1164,724,1580,1026,309,342,270,247,411,323,628,409,760,525,687,420,0,284,0,284,0,284,0,284
0500000US37081,37081,"Guilford County, North Carolina",52784,1978,9349,1669,4152,1146,5077,1567,4933,1458,4489,1211,3012,796,2416,946,3318,1191,955,391,5162,1200,3983,1118,3811,995,1530,660,125,141,352,256,120,116
0500000US37085,37085,"Harnett County, North Carolina",7485,653,1753,492,788,347,865,458,743,428,117,132,408,219,321,300,228,146,455,343,350,197,736,483,226,163,353,386,142,174,0,284,0,284
0500000US37097,37097,"Iredell County, North Carolina",6534,816,1259,546,244,289,1079,538,157,265,460,358,263,257,602,464,648,402,384,370,367,313,900,587,147,149,24,40,0,284,0,284,0,284
0500000US37101,37101,"Johnston County, North Carolina",8109,845,1423,560,422,483,536,374,789,527,500,471,454,369,459,339,521,541,248,225,629,452,1379,786,505,522,180,226,64,85,0,284,0,284
0500000US37119,37119,"Mecklenburg County, North Carolina",92749,3083,11235,1961,6800,1559,6542,1946,9676,2420,8024,2062,6231,1353,7126,1641,6608,1613,3967,1088,7455,1627,9045,2082,4619,1275,2964,825,1367,705,805,645,285,239
0500000US37127,37127,"Nash County, North Carolina",13057,759,2820,950,571,278,1015,631,1228,605,501,370,774,534,1192,706,795,461,545,433,1252,583,1330,663,533,380,256,234,245,238,0,284,0,284
0500000US37129,37129,"New Hanover County, North Carolina",11640,938,2322,762,1197,562,1087,766,808,528,621,369,567,343,1498,624,361,329,659,433,659,428,446,252,914,385,267,253,0,284,234,366,0,284
0500000US37133,37133,"Onslow County, North Carolina",8080,824,1610,564,769,477,442,358,209,158,575,406,469,303,568,354,925,489,306,207,620,284,871,473,548,319,168,173,0,284,0,284,0,284
0500000US37147,37147,"Pitt County, North Carolina",18631,1201,4701,1326,3011,856,1817,789,1497,690,1424,609,846,506,506,331,259,172,872,525,960,476,834,459,1287,694,475,284,107,162,35,58,0,284
0500000US37155,37155,"Robeson County, North Carolina",10639,802,4301,937,1203,633,1505,651,388,300,656,457,310,250,494,351,253,293,272,195,299,199,578,439,64,107,213,209,103,94,0,284,0,284
0500000US37157,37157,"Rockingham County, North Carolina",7010,807,988,434,495,320,847,462,1105,676,511,473,597,388,300,222,378,275,311,214,946,546,203,278,165,147,164,190,0,284,0,284,0,284
0500000US37159,37159,"Rowan County, North Carolina",7409,794,1402,515,250,201,1121,657,485,322,670,369,672,675,483,361,576,366,114,129,478,274,318,332,621,322,171,210,48,84,0,284,0,284
0500000US37179,37179,"Union County, North Carolina",7208,736,1891,885,744,448,552,449,1004,601,110,130,308,294,819,543,106,143,124,151,399,327,412,311,299,285,220,197,95,110,74,123,51,91
0500000US37183,37183,"Wake County, North Carolina",58278,2329,8573,1424,3732,1125,3892,1186,5282,2010,3890,1482,4671,1438,3009,955,3072,1130,3078,1373,4611,1143,6033,1410,4978,1402,1683,568,854,521,667,301,253,214
0500000US37191,37191,"Wayne County, North Carolina",14893,770,3051,695,1750,454,1434,454,1078,459,1034,401,872,391,1188,522,697,371,1179,543,810,441,680,339,791,298,125,75,180,266,24,41,0,284
0500000US37195,37195,"Wilson County, North Carolina",11037,682,2431,685,1303,613,686,354,1423,569,705,425,1203,521,382,296,288,227,547,378,766,438,739,431,363,292,109,159,0,284,52,90,40,70
0500000US39017,39017,"Butler County, Ohio",8860,974,1899,782,640,347,1219,698,227,196,441,415,426,407,609,474,580,390,497,528,385,548,449,325,467,296,588,532,179,210,156,189,98,166
0500000US39023,39023,"Clark County, Ohio",4650,494,798,303,968,476,266,196,284,230,259,181,226,240,486,349,102,113,310,254,349,303,395,262,101,118,48,80,58,93,0,262,0,262
0500000US39035,39035,"Cuyahoga County, Ohio",155969,3210,35569,3240,14022,1628,14447,2336,14775,2445,11189,2078,10785,1876,8595,1627,5742,1147,5534,1168,9103,1665,11248,2411,8333,1659,3802,1066,1449,666,849,526,527,352
0500000US39049,39049,"Franklin County, Ohio",83767,2374,15629,1935,7010,1713,6384,1225,5707,1293,5320,1148,6358,1506,5518,1216,4720,1111,5006,1221,5876,1186,5510,1209,6657,1359,2555,912,787,584,381,278,349,356
0500000US39061,39061,"Hamilton County, Ohio",86197,2382,20053,2420,6515,1354,6303,1243,9237,2096,6444,1718,6104,1800,5061,1213,2987,1051,3548,1239,4424,888,6865,1524,5426,1338,1691,629,874,462,267,228,398,293
0500000US39093,39093,"Lorain County, Ohio",8753,825,1917,722,1241,749,886,520,615,546,322,257,382,317,172,178,484,356,380,309,289,214,565,395,407,268,356,378,128,149,529,528,80,107
0500000US39095,39095,"Lucas County, Ohio",30653,1671,8678,1431,3360,1341,3404,1217,1751,678,2203,820,1754,647,1068,547,817,336,970,453,2358,765,1841,841,1151,485,943,630,164,151,116,147,75,126
0500000US39099,39099,"Mahoning County, Ohio",15534,1302,2982,953,2334,905,1677,789,1981,668,681,381,1160,831,309,325,918,640,381,225,1613,727,927,552,362,319,149,185,0,262,60,76,0,262
0500000US39113,39113,"Montgomery County, Ohio",46720,1603,9101,1484,5579,1186,4651,1237,2748,781,3836,1031,2821,1173,2142,799,2872,984,2111,1110,3344,933,2723,872,2558,704,1268,542,559,344,349,341,58,95
0500000US39151,39151,"Stark County, Ohio",10271,858,2435,766,1683,561,843,474,717,429,499,257,453,376,880,420,445,323,344,277,508,297,701,372,497,288,102,128,164,199,0,262,0,262
0500000US39153,39153,"Summit County, Ohio",29715,1298,5976,1145,2671,973,2658,923,2267,681,2951,1236,2626,950,1990,857,1299,437,893,469,1837,608,1443,598,990,417,1324,482,167,198,474,421,149,178
0500000US39155,39155,"Trumbull County, Ohio",6283,928,1397,683,255,206,834,446,383,348,541,411,0,262,61,100,479,478,411,312,298,231,670,364,723,348,163,196,0,262,0,262,68,115
0500000US40031,40031,"Comanche County, Oklahoma",6824,791,1343,482,781,467,92,103,683,514,204,167,450,289,478,367,518,377,544,462,736,450,548,295,225,202,169,160,53,86,0,247,0,247
0500000US40109,40109,"Oklahoma County, Oklahoma",40031,1740,7716,1425,3362,1225,4699,1307,3491,1022,2763,874,2262,743,1997,806,1482,561,981,415,2674,972,4824,1637,2103,773,899,488,501,492,226,242,51,86
0500000US40143,40143,"Tulsa County, Oklahoma",23560,1698,5172,1159,2526,905,1592,761,2153,858,1779,696,1456,867,1439,879,1304,671,1132,744,1660,723,1640,787,971,450,352,297,384,343,0,247,0,247
0500000US41051,41051,"Multnomah County, Oregon",15389,1488,3472,1016,1798,601,842,456,717,382,1334,617,1299,551,601,386,1094,630,427,344,769,436,1165,589,762,366,358,290,489,444,162,256,100,118
0500000US42003,42003,"Allegheny County, Pennsylvania",66900,2371,18303,2345,6811,1537,6033,1879,6165,1501,5074,1272,4241,1117,2924,822,2957,1013,2271,781,2759,867,3910,920,2860,740,1494,574,530,354,231,170,337,305
0500000US42011,42011,"Berks County, Pennsylvania",6195,1025,1572,821,508,323,322,200,635,396,376,278,190,197,424,361,290,193,63,73,950,715,218,173,341,242,181,221,45,78,58,86,22,37
0500000US42017,42017,"Bucks County, Pennsylvania",9741,1222,2270,1166,415,457,351,328,594,449,574,515,255,234,217,196,1328,911,276,238,613,382,722,506,1533,1059,343,299,165,164,42,70,43,67
0500000US42029,42029,"Chester County, Pennsylvania",8379,858,898,442,466,441,537,316,348,276,623,383,305,259,630,428,419,335,463,372,686,361,934,534,948,483,463,311,307,349,302,324,50,86
0500000US42043,42043,"Dauphin County, Pennsylvania",16997,1057,3099,769,1662,671,863,397,965,435,1150,539,1495,752,672,422,741,592,232,242,1513,817,2006,720,1906,777,426,310,187,157,80,99,0,242
0500000US42045,42045,"Delaware County, Pennsylvania",33919,1471,5254,1046,1917,792,2306,1009,2770,806,2586,931,3887,1301,1570,723,1599,632,2310,958,1880,686,3015,765,2803,810,800,365,475,393,556,392,191,259
0500000US42071,42071,"Lancaster County, Pennsylvania",6270,927,1199,523,509,408,299,308,727,411,982,621,327,392,160,173,271,245,391,246,499,416,482,336,255,249,43,71,126,147,0,242,0,242
0500000US42091,42091,"Montgomery County, Pennsylvania",22375,1428,2174,733,703,470,1456,692,1769,812,906,442,1515,726,533,383,1288,682,997,536,2344,903,3516,1025,2004,757,1181,488,758,465,433,245,798,435
0500000US42101,42101,"Philadelphia County, Pennsylvania",240911,4808,53198,4077,25392,2965,18936,2795,21587,2452,16903,2502,16838,2240,12207,1983,11130,1954,9613,2141,16791,2555,14388,2137,12850,2280,5858,1373,2274,1117,1935,1249,1011,707
0500000US42133,42133,"York County, Pennsylvania",5609,684,608,437,570,340,295,301,704,515,620,518,786,611,131,184,696,631,331,359,205,188,137,155,324,279,109,151,0,242,55,107,38,72
0500000US44007,44007,"Providence County, Rhode Island",16065,1275,3009,869,2286,823,1130,649,902,578,808,537,1221,621,1064,665,505,335,487,295,1330,569,594,362,1393,599,504,320,608,305,170,181,54,93
0500000US45003,45003,"Aiken County, South Carolina",15379,757,3052,901,1155,632,936,604,1488,752,778,411,1252,537,1328,583,663,553,551,413,854,425,988,602,822,418,1255,933,0,286,46,77,211,204
0500000US45007,45007,"Anderson County, South Carolina",10693,844,2311,1043,912,484,393,249,1678,777,489,496,280,260,970,628,824,498,409,372,1075,541,949,515,333,278,70,117,0,286,0,286,0,286
0500000US45013,45013,"Beaufort County, South Carolina",11045,888,1713,909,1586,796,1679,733,1168,558,429,317,242,252,515,400,963,620,497,395,611,546,691,526,574,513,377,330,0,286,0,286,0,286
0500000US45015,45015,"Berkeley County, South Carolina",13541,1138,1710,821,469,394,1279,797,1193,662,694,517,1430,812,1037,566,625,414,719,530,1710,821,1222,519,926,559,314,247,213,228,0,286,0,286
0500000US45019,45019,"Charleston County, South Carolina",39634,1594,8506,2109,3349,848,2893,922,3599,1371,2969,919,4276,1692,2171,732,1449,605,2322,879,2830,884,2375,757,1296,560,1283,712,201,178,67,114,48,76
0500000US45031,45031,"Darlington County, South Carolina",9519,854,2070,608,1575,608,1061,533,743,345,1196,586,456,390,415,282,108,141,0,286,654,461,900,557,214,233,127,215,0,286,0,286,0,286
0500000US45035,45035,"Dorchester County, South Carolina",9550,830,986,479,1458,734,784,483,1029,585,424,428,87,109,519,363,848,519,516,318,940,470,677,434,992,518,130,139,160,158,0,286,0,286
0500000US45041,45041,"Florence County, South Carolina",17035,970,2828,818,1911,605,2367,894,2004,692,995,524,963,475,918,477,497,362,634,381,1323,576,1234,507,1126,486,18,32,50,85,112,183,55,91
0500000US45045,45045,"Greenville County, South Carolina",29804,1493,5535,1359,3205,880,2438,911,3600,1190,1283,715,1393,647,2226,1008,2864,1253,1216,718,1386,636,2322,742,1837,759,499,373,0,286,0,286,0,286
0500000US45047,45047,"Greenwood County, South Carolina",8176,720,1947,710,647,393,954,528,1065,585,571,476,464,283,302,303,820,494,221,171,565,381,436,412,184,187,0,286,0,286,0,286,0,286
0500000US45051,45051,"Horry County, South Carolina",11958,1212,2293,965,1603,840,445,267,872,502,705,622,1089,631,1446,605,241,198,968,728,635,390,796,428,500,413,225,204,0,286,76,128,64,120
0500000US45059,45059,"Laurens County, South Carolina",6655,888,859,560,950,540,779,474,859,582,551,519,461,269,433,275,71,107,41,70,430,288,598,471,546,401,77,89,0,286,0,286,0,286
0500000US45063,45063,"Lexington County, South Carolina",12570,1136,2289,771,1196,609,757,495,1019,603,989,526,1030,662,1309,668,558,299,282,314,784,540,583,338,745,352,303,352,465,428,110,170,151,190
0500000US45075,45075,"Orangeburg County, South Carolina",20717,997,5079,1015,1673,659,1930,749,2188,711,1613,709,1228,538,1021,499,889,512,1182,565,735,449,1961,722,401,268,450,397,95,110,194,278,78,98
0500000US45079,45079,"Richland County, South Carolina",55400,1715,7516,1566,4769,1551,4886,1389,3946,942,3541,1076,3628,1099,4230,1256,2625,737,2320,855,5076,1281,5579,1438,4947,1216,1626,680,549,278,162,154,0,286
0500000US45083,45083,"Spartanburg County, South Carolina",21789,1148,3621,1088,3148,1050,1081,434,1473,642,2204,1038,2255,1036,1392,652,1023,560,1263,858,1157,478,2010,810,722,470,307,230,82,139,51,99,0,286
0500000US45085,45085,"Sumter County, South Carolina",17814,953,3318,803,2097,680,2011,741,2217,700,1110,392,1473,589,1176,604,581,328,745,484,819,457,1014,376,874,574,248,217,93,104,38,63,0,286
