Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US01125,1125,"Tuscaloosa County, Alabama",23138,1424,2740,948,1890,849,2432,850,2003,892,2104,764,1141,562,1058,578,1397,735,835,405,2366,1021,1471,600,2082,688,636,329,144,131,312,249,527,367
0500000US04013,4013,"Maricopa County, Arizona",81274,3230,8994,1614,4892,1097,3348,1035,5411,1252,5806,1239,4143,1172,5801,1344,5362,1335,3736,1245,6943,1435,7925,1652,7127,1061,5801,1349,1932,801,2630,1021,1423,650
0500000US04019,4019,"Pima County, Arizona",11631,1148,1060,564,926,503,843,573,621,419,719,509,541,442,636,358,615,331,456,354,1289,578,925,502,1336,518,550,257,525,392,432,305,157,182
0500000US05069,5069,"Jefferson County, Arkansas",14836,1166,2152,719,2090,722,1349,509,742,401,644,353,1320,572,756,422,809,474,463,322,1617,633,970,504,1231,542,396,214,90,100,168,161,39,63
0500000US05119,5119,"Pulaski County, Arkansas",56617,2188,9201,1800,3723,1104,3622,1216,3917,1208,4284,1292,3747,1158,3805,1422,2996,905,3399,1207,4817,1548,5002,1596,3461,1127,2443,780,1038,729,784,523,378,429
0500000US06001,6001,"Alameda County, California",73297,3216,7481,1702,7339,1426,3613,994,4669,1310,2766,885,3105,1156,3372,1127,3106,972,3411,1119,5351,1589,6323,1220,8026,1385,4593,1129,2801,799,2588,895,4753,1052
0500000US06013,6013,"Contra Costa County, California",33417,2040,2595,947,1896,849,1856,763,1567,621,944,573,1958,947,1045,651,1828,807,1093,598,1747,767,3382,981,2690,758,3062,801,2493,835,3175,1032,2086,740
0500000US06019,6019,"Fresno County, California",16242,1418,3315,951,1648,541,1234,679,1515,637,539,322,1094,538,656,437,620,478,321,290,1234,675,1031,440,700,319,1384,687,345,300,255,209,351,237
0500000US06029,6029,"Kern County, California",15057,1655,1682,672,1813,931,1446,848,1216,624,707,441,689,509,504,376,786,498,807,592,1714,816,143,169,2251,949,636,455,450,310,143,179,70,95
0500000US06037,6037,"Los Angeles County, California",320261,5363,37697,3621,32786,2891,18185,1958,18507,2138,12105,1535,14738,1996,13834,1823,14043,1751,12350,1669,20551,2272,29172,2824,33699,2830,22920,2432,13484,1862,13336,1785,12854,1810
0500000US06059,6059,"Orange County, California",18090,1556,1065,633,462,266,669,629,725,426,688,488,456,379,972,554,787,444,856,538,1212,695,2312,761,1761,694,2358,878,564,328,2165,756,1038,533
0500000US06065,6065,"Riverside County, California",47953,2725,3448,967,3795,1194,2715,897,2253,868,2287,807,1854,830,1632,647,1870,787,1420,527,2775,943,5074,1194,5401,1420,4080,940,4746,1099,2502,764,2101,686
0500000US06067,6067,"Sacramento County, California",54160,2521,5424,1261,4977,1197,2998,952,3788,1023,3447,1055,3086,1037,2454,903,2039,677,2044,797,4428,1356,5769,1357,5245,1213,3125,833,2300,874,1861,706,1175,530
0500000US06071,6071,"San Bernardino County, California",59029,2963,5572,1477,5556,1223,3235,1168,2922,905,3559,1147,5170,1746,1704,758,3786,1558,1703,819,4325,1214,3884,1181,6399,1221,4166,1189,1691,532,3959,1544,1398,565
0500000US06073,6073,"San Diego County, California",57186,3055,4655,1279,4832,1342,1810,712,2638,835,2402,875,3078,987,3299,1051,1496,563,3779,1361,4007,1301,5827,1486,6152,1456,4797,1230,3250,918,2955,881,2209,830
0500000US06075,6075,"San Francisco County, California",17940,1677,3183,926,2609,1047,921,456,1596,726,1188,526,735,574,405,373,421,242,298,249,1000,458,1631,590,795,403,882,426,505,302,611,322,1160,644
0500000US06077,6077,"San Joaquin County, California",19174,1126,1774,815,2030,606,1968,766,1425,639,1309,559,1225,519,558,309,908,539,461,348,1178,668,1116,571,2596,1015,893,543,524,503,683,455,526,317
0500000US06081,6081,"San Mateo County, California",7041,1073,707,402,283,247,339,400,510,390,544,341,213,228,293,295,433,473,131,203,370,265,268,290,294,256,921,522,699,498,305,254,731,486
0500000US06085,6085,"Santa Clara County, California",16016,1454,1014,624,1379,760,587,580,359,395,533,443,856,499,436,310,623,408,619,523,1189,486,1321,589,1430,537,1549,636,626,358,1318,582,2177,648
0500000US06095,6095,"Solano County, California",20092,1513,1422,618,1437,498,484,396,1415,591,1055,535,665,381,447,341,712,437,488,225,1584,693,1981,741,2856,954,2240,778,1311,677,1439,565,556,276
0500000US08001,8001,"Adams County, Colorado",5002,616,347,246,501,342,90,88,416,376,134,165,130,164,513,331,554,542,344,326,174,176,710,411,343,310,239,189,233,317,177,182,97,96
0500000US08005,8005,"Arapahoe County, Colorado",24580,1741,1456,768,1088,722,1746,962,387,286,1359,646,1027,427,1389,665,1219,759,1405,619,2600,870,2895,911,3029,949,2142,740,1145,641,1189,617,504,250
0500000US08031,8031,"Denver County, Colorado",23645,1721,3838,974,2191,919,1177,556,1130,443,1404,807,891,458,825,592,626,360,911,506,2091,773,2073,763,2151,818,1415,562,1228,622,755,451,939,549
0500000US08041,8041,"El Paso County, Colorado",15516,1768,1475,813,917,610,900,610,1059,718,2116,1095,143,156,509,273,630,347,1346,902,1374,727,1145,502,1618,655,1549,684,334,272,313,272,88,148
0500000US09001,9001,"Fairfield County, Connecticut",36896,2134,4392,1168,2850,1082,2009,754,2481,809,1930,766,2006,853,1646,798,1582,662,1642,673,2630,702,2800,888,4129,1126,2551,889,1914,766,1523,681,811,396
0500000US09003,9003,"Hartford County, Connecticut",42540,2136,3916,1010,2358,673,2081,842,1281,467,2686,1016,1953,976,2330,861,2480,758,2846,844,3548,977,3946,902,4274,954,4149,1194,1909,694,1736,595,1047,529
0500000US09009,9009,"New Haven County, Connecticut",42051,1784,4800,1128,2269,600,2018,821,3517,1047,2951,1032,2574,814,2736,911,2845,901,1275,755,3076,952,3913,1297,3321,1010,2419,953,1381,634,2361,832,595,343
0500000US10001,10001,"Kent County, Delaware",14181,1324,778,484,563,290,896,475,919,491,502,379,967,616,525,398,754,437,641,490,1452,739,1799,545,1975,768,1524,612,480,447,161,198,245,238
0500000US10003,10003,"New Castle County, Delaware",48118,1846,4883,1087,2405,726,2741,997,3295,1035,3765,1038,2520,708,2726,1012,2575,820,1212,501,3199,986,5422,1320,5214,1376,2520,875,2866,1155,1302,570,1473,623
0500000US10005,10005,"Sussex County, Delaware",8674,1009,483,323,890,539,173,160,734,395,752,419,762,535,774,401,244,253,993,513,446,297,865,434,772,502,487,238,155,183,135,207,9,18
0500000US11001,11001,"District of Columbia, District of Columbia",125034,3067,22122,2335,10293,1604,6659,1288,7158,1417,6455,1589,6542,1737,4786,1084,4692,1070,3931,893,8504,1269,9290,1469,10608,1518,7909,1155,5089,1045,4751,944,6245,1225
0500000US12001,12001,"Alachua County, Florida",16900,1691,3935,1143,1427,610,1796,624,929,533,1304,685,1039,529,1047,623,502,402,599,344,1093,433,1130,541,964,483,799,616,42,77,163,169,131,159
0500000US12005,12005,"Bay County, Florida",7123,967,478,437,790,530,552,348,395,317,836,549,191,258,168,138,861,538,184,205,270,255,634,393,969,548,429,328,0,221,245,249,121,142
0500000US12009,12009,"Brevard County, Florida",18885,1761,1822,641,1156,531,1920,956,1600,849,1216,722,1577,928,690,444,819,491,1507,715,1071,519,1432,554,1993,827,663,436,381,318,561,448,477,349
0500000US12011,12011,"Broward County, Florida",164844,4614,13669,2246,7465,1483,10812,1761,11492,2157,10822,2279,11455,1984,11453,2168,9375,1853,8086,1465,13367,2339,17465,2411,17658,2375,9984,1662,4415,1186,3405,986,3921,1243
0500000US12019,12019,"Clay County, Florida",7625,1237,716,483,0,221,260,432,235,374,495,517,369,349,606,603,407,446,494,558,818,463,909,711,676,494,528,506,363,380,283,214,466,446
0500000US12031,12031,"Duval County, Florida",95691,3365,11073,2079,6203,1310,6115,1555,5605,1435,5310,1189,7179,1733,5394,1307,6378,1462,6081,1511,8548,1899,8475,1743,9906,2002,4955,1342,1710,770,1726,692,1033,442
0500000US12033,12033,"Escambia County, Florida",24700,1589,2486,838,2524,928,1838,650,2737,948,1689,646,2690,1008,2745,1001,746,480,1082,508,1306,600,2711,1035,867,441,779,519,235,237,245,216,20,35
0500000US12057,12057,"Hillsborough County, Florida",80491,3569,8553,1256,4469,1190,5315,1224,5156,1187,6055,1466,5560,1103,4798,1300,3464,1040,3634,1128,8056,1579,8026,1605,8119,1877,3590,957,2374,833,1647,653,1675,779
0500000US12069,12069,"Lake County, Florida",11972,1327,1400,879,1146,651,900,534,1003,717,244,261,904,502,1121,863,303,294,567,717,967,709,1226,727,784,376,636,660,570,389,201,218,0,221
0500000US12071,12071,"Lee County, Florida",16243,1942,1791,713,788,444,1350,721,1315,773,1509,675,988,768,1345,644,671,567,1002,522,1088,654,1395,562,1736,630,602,371,307,221,356,268,0,221
0500000US12073,12073,"Leon County, Florida",32367,1710,4177,1315,2891,992,2113,975,2498,830,2908,1034,2084,609,2009,881,1195,589,1126,484,2746,1010,2386,804,3210,972,1342,683,467,311,931,528,284,191
0500000US12081,12081,"Manatee County, Florida",9624,1287,1757,662,390,319,935,674,821,451,383,353,217,161,585,578,169,229,546,456,559,367,1788,648,631,371,453,317,254,262,89,146,47,81
0500000US12083,12083,"Marion County, Florida",13392,1673,1524,833,1234,554,1684,870,1411,758,1572,1031,382,297,907,406,533,378,628,483,1017,531,759,570,668,435,228,249,449,611,331,446,65,118
0500000US12086,12086,"Miami-Dade County, Florida",140820,4374,21581,2172,9737,1763,7528,1373,10565,1825,12150,2186,8244,1315,8107,1614,6347,1256,7676,1448,11281,1783,10164,1744,11816,1931,6813,1248,4438,1198,3259,944,1114,428
0500000US12091,12091,"Okaloosa County, Florida",6890,910,165,146,172,146,142,213,484,434,300,223,204,183,554,471,807,707,279,320,690,509,1061,461,895,522,268,183,320,241,495,302,54,67
0500000US12095,12095,"Orange County, Florida",89498,3696,9661,2247,5320,1440,5960,1645,5722,1590,7270,1939,5618,1472,6994,1778,3650,1059,4416,1355,8620,1979,9196,1735,9501,1926,3724,1082,1449,584,1267,600,1130,631
0500000US12097,12097,"Osceola County, Florida",11406,1566,1343,809,616,509,238,242,736,660,1383,1057,909,701,326,390,395,458,649,495,1538,807,971,607,858,592,580,393,0,221,231,235,633,716
0500000US12099,12099,"Palm Beach County, Florida",74524,3528,7333,1430,4325,1101,4709,1214,5050,1515,4130,1140,3840,1052,4299,981,5276,1288,2217,647,8542,1570,8303,1515,5157,1046,4985,1306,2455,934,2247,783,1656,593
0500000US12101,12101,"Pasco County, Florida",7777,847,454,317,429,340,322,217,461,368,562,359,455,362,52,101,356,313,718,587,931,613,1176,650,826,391,456,306,141,170,237,225,201,191
0500000US12103,12103,"Pinellas County, Florida",35627,2120,4587,1138,1832,680,3628,1017,3270,1117,1802,727,1944,769,1676,774,1930,878,1819,823,3143,1027,3066,863,2593,819,2993,897,513,269,602,403,229,181
0500000US12105,12105,"Polk County, Florida",28022,1774,4787,1146,1343,522,2668,819,2160,678,2018,728,1918,776,1804,703,1538,629,1376,600,1682,535,2598,849,2457,773,944,487,327,264,201,169,201,165
0500000US12111,12111,"St. Lucie County, Florida",18429,1660,2946,1124,945,566,791,676,1826,1290,762,487,1760,799,1169,726,1129,1049,166,212,1386,867,1226,689,2762,1121,1004,705,196,314,106,183,255,316
0500000US12115,12115,"Sarasota County, Florida",4943,894,470,299,407,325,240,250,476,388,352,270,34,65,280,259,63,108,169,141,900,724,495,363,595,480,123,129,307,331,32,57,0,221
0500000US12117,12117,"Seminole County, Florida",20074,1845,4172,1327,492,356,1145,569,1998,932,844,525,1844,951,796,453,1312,677,462,327,689,402,1938,776,2034,726,639,390,634,354,714,562,361,281
0500000US12127,12127,"Volusia County, Florida",19838,1534,3271,1014,1280,546,1130,538,1484,660,2004,787,1711,771,1841,666,620,390,623,340,1434,636,1488,673,1766,648,666,424,172,158,158,199,190,273
0500000US13021,13021,"Bibb County, Georgia",28869,1359,5383,1024,3698,893,1707,708,2582,852,1700,537,1762,708,1408,564,944,483,853,423,2121,905,1909,674,1915,635,1809,697,413,310,294,267,371,304
0500000US13031,13031,"Bulloch County, Georgia",7160,826,1790,750,514,383,157,140,910,531,427,320,224,282,302,257,310,234,114,132,389,319,691,485,706,491,333,270,205,246,88,150,0,218
0500000US13045,13045,"Carroll County, Georgia",6440,1259,542,451,570,311,282,331,669,395,223,228,829,591,267,230,652,613,144,153,210,259,296,247,1085,973,229,352,330,415,0,218,112,196
0500000US13051,13051,"Chatham County, Georgia",39634,1680,3847,846,3563,852,1587,626,3014,872,2286,683,2616,784,2324,890,2737,945,1251,549,4267,1025,3232,942,4038,1331,2761,1027,725,476,698,593,688,549
0500000US13059,13059,"Clarke County, Georgia",13223,1134,1941,882,2268,930,1375,756,839,437,1101,716,977,614,383,368,399,330,670,491,468,367,454,309,800,515,699,478,384,365,427,410,38,65
0500000US13063,13063,"Clayton County, Georgia",65898,2491,4444,1038,3420,1073,3804,1077,5448,1255,3675,1169,3604,839,5030,1220,3658,979,3503,960,5778,1133,9752,2060,6234,1108,3051,949,2569,962,683,361,1245,816
0500000US13067,13067,"Cobb County, Georgia",77187,3083,5094,1564,2886,979,3086,988,4184,1557,3758,1472,4219,1514,2946,1121,3177,1076,4239,1697,6128,1541,8281,1866,10931,1979,8071,1822,3570,1235,4267,1403,2350,644
0500000US13073,13073,"Columbia County, Georgia",7941,858,315,374,160,181,56,102,213,301,32,60,290,273,220,295,77,101,361,334,366,301,1145,532,2140,1050,1402,842,448,426,424,352,292,287
0500000US13077,13077,"Coweta County, Georgia",8989,855,863,463,538,459,443,280,424,280,1090,709,639,473,161,203,603,515,390,360,467,415,769,394,1329,641,554,450,359,371,132,156,228,282
0500000US13089,13089,"DeKalb County, Georgia",149914,2916,12377,2326,8531,1565,8566,1619,9585,1811,9362,1979,8484,1811,7627,1632,9605,1851,7467,1561,11989,1927,17310,2704,16615,1980,10060,1838,4965,1299,4016,1164,3355,1113
0500000US13095,13095,"Dougherty County, Georgia",22284,1304,3026,766,1775,674,2343,960,1936,669,1679,666,1060,465,978,445,1226,624,1155,609,1479,562,2150,755,1403,554,982,401,551,473,425,318,116,113
0500000US13097,13097,"Douglas County, Georgia",22705,1164,1031,640,718,445,449,396,1753,880,935,494,1158,630,906,531,476,355,1421,793,1677,723,2827,951,2897,980,3220,927,1959,885,881,407,397,393
0500000US13113,13113,"Fayette County, Georgia",8587,915,143,175,60,99,72,121,177,185,148,174,175,202,99,121,469,404,416,431,764,456,1599,842,1219,594,746,444,495,333,1032,476,973,577
0500000US13115,13115,"Floyd County, Georgia",5146,706,462,342,797,528,105,113,320,267,158,193,125,125,980,652,189,304,392,366,235,226,513,317,546,421,282,227,42,73,0,218,0,218
0500000US13121,13121,"Fulton County, Georgia",165592,4465,21060,2742,13643,2306,11715,2482,10475,2001,8763,1848,9961,2456,9638,1779,8570,2364,5809,1406,13014,2349,16926,2416,16999,2941,7691,1790,3208,1053,4274,1203,3846,1073
0500000US13135,13135,"Gwinnett County, Georgia",80617,2928,4139,1405,2143,900,2966,1026,3055,1190,4359,1244,4005,1124,3981,1124,3525,1085,3689,1121,7685,2055,9256,1955,14499,2333,6821,1577,4354,1171,3769,1364,2371,904
0500000US13139,13139,"Hall County, Georgia",4402,653,393,327,222,217,548,439,334,248,405,457,217,349,294,259,218,208,264,287,347,289,686,418,209,204,198,246,67,118,0,218,0,218
0500000US13151,13151,"Henry County, Georgia",32068,1284,1366,716,818,485,1165,758,1978,900,671,547,1228,654,1210,710,1761,844,2268,1005,1426,717,4745,1522,5412,1605,3287,1220,2486,1018,1187,794,1060,644
0500000US13153,13153,"Houston County, Georgia",17732,1432,1586,778,573,438,1580,922,849,524,649,533,1697,859,625,414,1012,757,734,622,823,496,2118,1027,2470,1056,1458,732,826,525,657,543,75,126
0500000US13179,13179,"Liberty County, Georgia",10682,753,956,479,870,483,435,309,1055,605,476,360,807,423,789,416,639,336,327,283,1110,431,1317,444,865,433,421,222,186,154,309,243,120,134
0500000US13185,13185,"Lowndes County, Georgia",14488,1158,3446,943,660,373,838,451,1438,703,513,354,1194,674,845,572,343,299,815,672,1107,581,1318,600,950,517,295,292,543,400,125,145,58,102
0500000US13215,13215,"Muscogee County, Georgia",33568,1788,5541,1275,3112,877,2539,945,2456,764,2746,832,2515,789,2064,767,973,530,2129,765,2005,696,2120,610,2323,839,1786,758,337,254,785,551,137,168
0500000US13217,13217,"Newton County, Georgia",15404,1327,1064,562,1657,871,891,559,881,617,823,518,1278,751,404,296,980,780,460,315,470,456,1091,434,3296,1105,1101,638,278,186,646,527,84,146
0500000US13245,13245,"Richmond County, Georgia",41177,1934,5510,1240,3738,987,2876,904,2446,840,2211,679,2388,732,2092,1047,2318,961,2034,891,3292,1149,4232,1353,3711,1208,2374,1083,870,596,860,548,225,200
0500000US13247,13247,"Rockdale County, Georgia",15710,1059,1346,698,391,362,884,459,364,282,535,380,846,510,515,439,690,458,826,737,1821,839,2127,823,1890,800,1311,707,932,569,789,617,443,369
0500000US13285,13285,"Troup County, Georgia",7616,990,1364,687,823,439,313,352,627,387,661,365,708,552,505,357,138,135,223,203,1078,595,684,370,251,241,113,135,38,69,90,129,0,218
0500000US15003,15003,"Honolulu County, Hawaii",8791,1306,266,277,376,376,136,135,192,163,96,122,144,230,288,296,263,297,463,446,864,558,1328,778,2176,915,1036,703,318,267,402,279,443,371
0500000US17019,17019,"Champaign County, Illinois",10299,989,2246,1064,450,448,482,395,542,490,554,405,1978,1064,486,490,716,616,212,225,365,281,751,494,773,523,246,233,263,308,36,63,199,248
0500000US17031,17031,"Cook County, Illinois",474856,6457,76552,3459,35727,2617,32950,3018,32166,2999,26172,2619,26641,2552,21072,2449,22516,2302,19213,2095,32965,3000,38649,3071,43985,3029,28982,2703,14756,2258,13390,1897,9120,1573
0500000US17043,17043,"DuPage County, Illinois",18530,1428,2123,868,1065,584,958,531,1312,750,594,435,816,443,686,465,688,438,936,558,981,574,2288,810,2290,929,1981,657,997,496,511,396,304,273
0500000US17089,17089,"Kane County, Illinois",9414,1220,1502,717,485,444,655,478,1163,723,1083,665,491,352,185,188,132,219,142,147,508,340,302,202,1560,704,709,391,185,188,205,145,107,146
0500000US17091,17091,"Kankakee County, Illinois",5856,570,1312,528,379,248,756,411,213,151,128,104,323,195,183,266,527,326,445,283,335,214,435,264,262,214,150,134,105,125,161,154,142,229
0500000US17097,17097,"Lake County, Illinois",17638,1196,2401,789,1473,644,1181,479,1095,593,837,537,1011,464,869,606,785,530,881,521,1162,521,1642,767,1725,659,1435,565,447,240,169,216,525,350
0500000US17113,17113,"McLean County, Illinois",5218,524,657,412,206,244,110,117,366,288,525,503,345,222,357,353,317,390,57,111,981,569,256,193,328,220,90,112,231,285,74,123,318,256
0500000US17115,17115,"Macon County, Illinois",5337,774,1391,557,848,381,306,225,324,213,242,189,245,237,495,350,111,107,23,38,189,189,432,302,114,114,55,92,105,141,163,245,294,224
0500000US17119,17119,"Madison County, Illinois",8176,901,1103,547,449,362,674,364,783,543,794,614,399,338,537,421,775,531,345,290,520,358,373,283,207,203,144,160,401,490,335,332,337,358
0500000US17143,17143,"Peoria County, Illinois",12058,865,2355,635,1567,578,819,472,1039,464,1041,565,992,528,397,279,459,352,609,466,1127,468,534,350,479,281,433,439,155,170,52,84,0,185
0500000US17161,17161,"Rock Island County, Illinois",5001,760,758,363,408,338,213,178,432,247,194,171,272,194,512,394,0,185,185,200,328,225,576,292,438,308,435,342,120,125,7,13,123,203
0500000US17163,17163,"St. Clair County, Illinois",30868,1433,4998,1114,2626,1091,3174,796,2224,793,1530,658,1863,877,1719,922,1464,788,1211,732,1369,673,1599,458,2754,902,2372,706,951,518,365,255,649,444
0500000US17167,17167,"Sangamon County, Illinois",9195,844,1383,628,1173,637,916,513,995,455,455,282,852,456,132,156,829,416,355,260,512,315,171,146,846,496,114,121,285,278,177,204,0,185
0500000US17197,17197,"Will County, Illinois",25817,1448,1725,626,1207,661,1191,601,1529,606,1772,669,1837,650,1118,627,893,483,641,330,1526,596,2160,746,3649,1056,2392,804,1636,686,1462,677,1079,699
0500000US17201,17201,"Winnebago County, Illinois",13451,1109,2448,758,1597,650,933,406,1133,605,761,347,1110,488,979,521,486,354,634,564,948,415,668,351,1101,562,127,124,290,217,0,185,236,240
0500000US18003,18003,"Allen County, Indiana",17396,1289,3209,995,1764,733,1909,690,1949,666,1635,776,391,293,301,257,762,523,557,390,1204,520,1598,619,1215,614,559,511,125,187,90,118,128,184
0500000US18089,18089,"Lake County, Indiana",48388,1542,9461,1453,3707,922,2474,612,3792,887,2334,691,2513,740,2828,785,2788,800,2224,942,3985,975,4074,873,3983,1053,2291,838,721,403,734,349,479,281
0500000US18097,18097,"Marion County, Indiana",97101,3160,14441,1984,8305,1437,6040,1484,7877,1729,6851,1620,8207,1672,5730,1331,5088,1420,2841,981,6968,1283,9136,1577,6864,1370,3390,1003,2268,957,1956,779,1139,678
0500000US18141,18141,"St. Joseph County, Indiana",12478,1117,2209,816,1734,717,1550,594,299,217,912,460,710,464,774,502,500,286,822,535,1031,693,431,350,418,255,249,234,482,606,90,106,267,213
0500000US18163,18163,"Vanderburgh County, Indiana",6150,702,955,383,670,386,418,352,782,488,722,453,511,446,230,182,165,152,17,32,476,447,320,244,412,347,358,258,20,34,41,76,53,86
0500000US19013,19013,"Black Hawk County, Iowa",4674,611,1150,533,226,179,463,335,413,357,535,455,331,250,53,71,221,228,133,105,463,308,195,170,260,180,29,46,0,159,114,178,88,144
0500000US19153,19153,"Polk County, Iowa",10757,1158,1100,589,691,386,1266,760,1031,643,848,521,715,495,374,363,917,627,861,524,306,220,398,314,1368,672,499,488,104,111,78,99,201,172
0500000US20091,20091,"Johnson County, Kansas",10193,1061,948,610,668,459,963,781,93,112,186,200,313,228,675,555,670,446,542,434,1074,621,608,370,1465,658,524,383,831,536,184,218,449,327
0500000US20173,20173,"Sedgwick County, Kansas",17676,1330,2248,826,1464,508,1392,602,1659,716,2041,825,1300,634,797,396,986,447,425,298,1368,617,2044,768,901,435,542,395,283,197,197,224,29,51
0500000US20177,20177,"Shawnee County, Kansas",6066,768,182,204,710,515,223,253,753,335,354,258,461,431,620,384,471,345,146,150,311,275,866,571,704,519,76,92,87,142,32,56,70,119
0500000US20209,20209,"Wyandotte County, Kansas",15221,1049,3172,813,1689,501,863,389,573,339,634,347,1593,717,630,306,794,456,1118,552,1392,440,536,280,1369,415,446,265,240,231,28,45,144,143
0500000US21047,21047,"Christian County, Kentucky",6026,671,1477,560,338,217,637,376,208,210,397,410,267,244,648,440,295,282,185,156,546,392,606,435,55,76,120,144,149,198,38,64,60,105
0500000US21067,21067,"Fayette County, Kentucky",17715,1237,3791,1159,1965,616,1054,517,329,272,787,406,1471,670,796,430,1106,646,703,317,1195,670,1929,699,1356,623,458,313,342,281,394,281,39,66
0500000US21093,21093,"Hardin County, Kentucky",5346,750,666,587,52,84,459,355,244,196,79,99,142,209,705,606,384,239,181,232,667,406,411,387,630,415,152,250,44,71,530,452,0,190
