GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US06007,06007,"Butte County, California",74118,2054,5129,1005,5190,1061,5233,1169,6020,1267,5362,1228,4060,1058,4164,1255,4203,1060,2880,880,6499,1323,6524,1285,9410,1284,4665,846,1886,570,1543,576,1350,496
0500000US06013,06013,"Contra Costa County, California",259190,4172,9855,1612,7871,1261,8888,1611,8781,1660,9077,1663,9261,1597,9650,1543,9619,1580,10436,1601,18388,2311,25846,2647,32892,2888,26547,2581,18762,1999,25261,2077,28056,2357
0500000US06017,06017,"El Dorado County, California",60436,2079,3064,1012,2274,762,2603,670,2740,935,2123,670,3198,1001,2327,709,2253,556,2121,705,5314,1150,6552,1330,7425,1326,6106,1081,3699,812,4722,1100,3915,912
0500000US06019,06019,"Fresno County, California",188459,4224,13628,1680,12219,1893,13832,1997,10632,1623,9522,1536,10612,1524,8819,1478,8348,1502,8108,1656,13534,1815,18969,1925,23235,2189,16025,1999,8370,1212,6913,1105,5693,1241
0500000US06023,06023,"Humboldt County, California",48392,1626,4322,902,3009,689,3798,1153,3922,1146,2274,849,3770,1024,3241,937,2548,822,1706,570,3775,916,5079,1158,4389,909,2808,728,1799,709,918,397,1034,467
0500000US06025,06025,"Imperial County, California",29910,1836,2017,542,2859,844,2753,681,1641,645,1661,605,1225,550,1352,585,985,457,1889,804,2462,636,3277,797,3907,1035,1491,591,953,542,878,428,560,374
0500000US06029,06029,"Kern County, California",192445,3777,13933,2180,13930,1892,10798,1998,12199,1940,10940,1670,9476,1402,9711,1485,11671,2017,8410,1474,14906,1776,19522,2430,19389,1786,15858,1620,10073,1692,6943,1184,4686,978
0500000US06031,06031,"Kings County, California",32805,1629,2084,757,2089,683,2169,742,2407,745,2667,815,1896,747,2291,836,1420,613,1062,558,2947,950,3060,888,2655,610,3025,816,1049,470,1650,725,334,192
0500000US06033,06033,"Lake County, California",21014,1488,1156,587,2552,1013,2337,887,1579,778,1040,430,1502,727,1240,531,925,529,1483,811,1191,483,1954,774,1352,609,1180,653,680,367,621,369,222,238
0500000US06037,06037,"Los Angeles County, California",1822848,12822,101941,5965,98977,4641,98118,4665,95450,4257,82391,5110,80337,5173,84432,4469,78721,4673,69381,4125,134697,5516,175674,6817,221626,7272,159536,5627,92519,4743,113184,5022,135864,5453
0500000US06039,06039,"Madera County, California",36442,1694,2288,871,2212,783,2097,712,1800,686,1819,682,2973,975,2274,855,1587,652,1294,531,3109,920,4341,1183,3642,782,3456,1011,1737,615,782,441,1031,443
0500000US06041,06041,"Marin County, California",88515,1937,2914,790,2968,801,3332,1074,3226,1025,2788,937,3063,992,2404,778,3503,886,2570,804,5018,1160,6540,1355,8770,1653,9696,1433,6232,1067,8895,1308,16596,1800
0500000US06045,06045,"Mendocino County, California",29429,1654,1814,736,2298,698,1983,818,2884,976,1931,684,1629,651,1282,530,2008,620,1800,735,2587,790,3006,790,3056,866,1389,560,395,267,886,425,481,412
0500000US06047,06047,"Merced County, California",53333,2037,4723,1005,4329,1148,3129,886,3225,938,2318,678,2712,867,3259,897,2808,907,2520,957,4277,1230,6126,1137,6102,1262,3375,1008,1236,475,1219,532,1975,790
0500000US06053,06053,"Monterey County, California",100413,2428,4150,1183,3848,978,6380,1316,5920,1223,4997,1096,4755,910,4605,1019,5743,1387,5286,1169,8725,1483,10304,1405,11875,1692,8366,1295,5318,1130,3737,803,6404,1025
0500000US06055,06055,"Napa County, California",43540,1543,1819,660,2721,862,2521,750,1900,898,1713,565,1824,658,1697,565,1936,624,1441,731,3268,952,4457,1088,5934,1173,4192,998,2115,698,2759,721,3243,894
0500000US06057,06057,"Nevada County, California",38829,2098,2147,869,2795,943,1940,641,2555,764,2136,822,1145,467,1776,661,1517,790,1599,523,3120,980,4148,1032,5442,1174,4078,971,1545,628,1719,667,1167,484
0500000US06059,06059,"Orange County, California",684232,6337,26808,3018,21401,2217,23391,2451,29173,2421,25767,2582,25535,2361,24529,2752,28403,2567,23449,2339,48312,3437,66312,4483,94276,4114,74269,4219,48877,3719,59030,3886,64700,3858
0500000US06061,06061,"Placer County, California",115134,2681,4757,1060,4642,1249,4213,1035,5128,1261,4791,1104,4365,1091,5296,1189,6319,1567,3603,955,8873,1679,10798,1708,15795,2030,13777,1828,6885,1235,8700,1489,7192,1410
0500000US06065,06065,"Riverside County, California",492960,5887,23990,2467,24308,2381,25671,2760,30229,2937,26710,2603,24241,2198,26038,3025,23936,2330,19001,2608,40174,3038,50725,2954,65255,3587,44882,3086,25363,2892,24565,2553,17872,1865
0500000US06067,06067,"Sacramento County, California",346953,4606,15933,2099,18732,1986,17418,2043,18630,2677,16117,2032,19241,2514,17925,2131,18132,2146,15292,1671,28665,2824,38377,2637,46686,3102,30559,2637,17127,1783,16576,1910,11543,1430
0500000US06071,06071,"San Bernardino County, California",404565,7086,22980,2619,21515,2171,21616,2670,23422,2605,19451,2422,20571,2414,18187,2073,17896,2255,18945,2193,37230,3286,44434,3381,52300,3878,35797,2768,18255,2121,19793,2463,12173,1481
0500000US06073,06073,"San Diego County, California",812902,8138,46695,4332,36075,3052,32107,3076,39563,3173,38796,3026,42576,3585,37370,3079,36933,3200,35424,3279,57621,3350,81725,3966,105795,5172,74527,4802,48445,3321,49487,3426,49763,3276
0500000US06075,06075,"San Francisco County, California",198993,3684,9262,1583,10051,1577,5966,1161,7811,1422,5221,1057,6570,1507,3633,886,6258,1146,4851,1186,13107,2056,13044,2080,23844,2718,21707,2486,16369,1976,21418,2382,29881,2817
0500000US06077,06077,"San Joaquin County, California",143760,4185,7478,1278,6812,1258,7058,1404,8373,1526,6817,1342,11128,1600,7657,1438,6646,1302,7650,1519,12219,1936,15632,1732,17815,2202,10451,1564,6692,1293,7131,1290,4201,988
0500000US06079,06079,"San Luis Obispo County, California",88400,2679,4869,1066,5519,1309,3857,927,4620,980,5086,1340,5036,1413,5354,1287,3107,940,3551,940,6838,1382,8243,1199,11716,1523,8439,1545,3888,789,4094,951,4183,1019
0500000US06081,06081,"San Mateo County, California",167660,3014,5628,1290,5014,1037,5044,1122,5913,1297,4843,1043,5953,1210,6782,1427,4699,997,6201,1380,9418,1528,16221,1863,21638,2253,17974,2271,11234,1308,17203,1839,23895,1894
0500000US06083,06083,"Santa Barbara County, California",115787,2427,7166,1436,4901,1067,6382,1358,5982,1291,4550,1055,4573,986,5612,1202,4244,925,5353,1259,9569,1617,12244,1642,13614,1946,9903,1548,7040,1331,7557,1381,7097,1125
0500000US06085,06085,"Santa Clara County, California",341952,4899,14740,2056,10618,2042,11610,1810,11200,1661,10266,1545,11411,1855,12454,1598,12671,1809,11713,1891,19793,2065,29463,2379,41453,2949,35022,3055,27552,2304,35881,2661,46105,2502
0500000US06087,06087,"Santa Cruz County, California",78331,4066,5409,1319,4180,1061,2282,746,3232,847,3353,1043,3199,984,3668,1129,3560,964,2632,802,5615,1106,7698,1267,10842,1359,7027,1175,5035,991,5898,1050,4701,872
0500000US06089,06089,"Shasta County, California",62462,2287,4150,1131,5442,1203,4957,1193,4366,1121,3484,891,4794,1195,3371,838,3973,1092,2484,799,4316,1120,7070,1286,6971,1154,2470,771,1349,583,2175,670,1090,594
0500000US06095,06095,"Solano County, California",84481,2485,3405,951,3812,980,2025,779,3173,758,4232,1053,3959,920,3103,840,3242,955,3793,851,8520,1245,8952,1380,11785,1781,9360,1443,6027,1277,5628,1367,3465,972
0500000US06097,06097,"Sonoma County, California",164615,2820,9534,1679,7515,1498,5902,1101,8767,1334,6149,1352,8714,1627,7242,1268,8953,1309,7844,1456,11683,1758,19341,2134,22076,2518,15154,2157,7596,1320,8431,1260,9714,1494
0500000US06099,06099,"Stanislaus County, California",135835,2593,10420,1793,8405,1615,8848,1522,7598,1364,7350,1223,8040,1302,7598,1356,5191,997,5254,1177,12834,1588,12185,1499,17185,2138,10787,1640,7096,1312,4187,932,2857,810
0500000US06101,06101,"Sutter County, California",23563,962,734,289,1284,617,1789,593,1204,531,1511,556,1402,513,948,409,1684,696,1701,554,1413,551,2349,798,3440,931,1637,587,1127,445,764,418,576,306
0500000US06107,06107,"Tulare County, California",106968,2464,7683,1487,6254,1141,8402,1385,7633,1337,7256,1340,6412,1321,4808,1182,5090,1263,4686,1102,10294,1451,10061,1502,10752,1767,7610,1356,4099,1016,3747,907,2181,652
0500000US06111,06111,"Ventura County, California",212285,3303,7230,1175,8609,1518,7802,1482,9083,1547,6523,1228,8447,1597,8009,1443,9828,1483,7557,1454,13271,1532,22036,2245,28725,2491,24153,2679,14508,1901,17815,2268,18689,1984
0500000US06113,06113,"Yolo County, California",50938,2391,2349,766,3871,1004,2595,974,2108,686,2697,842,1575,577,925,391,2387,692,1834,782,4258,863,5726,1142,6211,1044,5123,832,3300,838,3289,827,2690,725
0500000US06115,06115,"Yuba County, California",17182,1429,1227,512,941,533,1086,463,750,355,1097,568,968,492,1029,475,1035,479,806,477,1671,665,1743,580,2155,669,1304,524,365,261,808,517,197,251
0500000US08001,08001,"Adams County, Colorado",123413,2880,6391,1235,5696,1273,5052,953,6037,1219,4745,943,7154,1257,5471,984,7309,1490,5942,1159,12177,1522,13893,2045,18576,1850,11664,1721,5833,1290,4651,1004,2822,798
0500000US08005,08005,"Arapahoe County, Colorado",178738,2805,9067,1326,6953,1375,5957,1166,8224,1457,8443,1338,9117,1402,8126,1189,7820,1530,7883,1361,15137,1909,18969,2085,26053,2741,15397,1963,11025,1677,9591,1439,10976,1396
0500000US08013,08013,"Boulder County, Colorado",107448,2461,7047,1326,4612,1108,3692,968,5245,1195,3702,808,5581,1234,5466,1191,4562,1092,3887,986,6389,1090,10227,1414,12972,1704,10551,1429,7247,1131,6982,1135,9286,1306
0500000US08031,08031,"Denver County, Colorado",200063,4031,17392,2206,11627,1646,11784,1947,11167,1629,10338,1832,11490,1877,8545,1436,8519,1367,7904,1330,15118,1714,18591,2030,22112,2065,14294,1718,8303,1389,11219,1460,11660,1370
0500000US08035,08035,"Douglas County, Colorado",93482,1430,1427,595,1075,484,1223,542,1458,578,2536,795,3089,971,2617,873,3812,924,2025,684,5127,1312,9096,1617,16039,1900,14749,1766,9544,1301,10174,1615,9491,1230
0500000US08041,08041,"El Paso County, Colorado",199897,3292,12746,1991,9845,1373,8950,1307,10976,1865,9258,1446,9521,1413,10520,1591,10144,1602,8100,1308,19235,2183,20261,2566,23690,2013,19737,2042,10788,1534,8977,1417,7149,1079
0500000US08059,08059,"Jefferson County, Colorado",202728,2838,9183,1510,7523,1312,8678,1471,10330,1678,8758,1351,8850,1333,8929,1430,8591,1279,8252,1315,14881,1661,23741,2239,28113,2325,20315,2045,13139,1584,13515,1660,9930,1249
0500000US08069,08069,"Larimer County, Colorado",109703,2747,6498,1365,5609,1237,5784,1339,4360,983,4831,1031,6120,1281,5281,1140,6207,1147,4349,998,8294,1239,12305,1479,15435,1702,9114,1507,5465,1053,5671,1263,4380,929
0500000US08077,08077,"Mesa County, Colorado",53572,2085,3777,1069,3564,820,2933,832,4189,964,3415,1160,3050,1000,2702,657,1897,565,2221,643,4738,1129,5203,1163,7207,1423,3998,1063,1792,867,1762,693,1124,452
0500000US08101,08101,"Pueblo County, Colorado",50444,1689,5883,1356,4287,991,3050,795,3007,854,3157,724,3252,999,1975,672,2008,649,3522,1013,3787,979,4466,897,5999,1190,2811,730,1117,461,1465,421,658,288
0500000US08123,08123,"Weld County, Colorado",82168,2408,5148,1060,4370,1065,4677,1116,5715,1158,4427,1029,3426,843,3948,1200,3441,923,3576,917,6112,1122,10310,1669,12184,1703,7223,1116,3318,794,2839,840,1454,516
0500000US09001,09001,"Fairfield County, Connecticut",263678,4151,11410,1745,9746,1597,7900,1366,6920,1324,8721,1515,8575,1499,8367,1555,10105,1603,7965,1336,15177,2340,24054,2549,31192,2332,26979,2256,18850,1784,23492,1648,44225,2765
0500000US09003,09003,"Hartford County, Connecticut",273716,3637,13622,2017,11125,1983,11928,1782,11557,1501,12178,1869,9310,1786,10161,1368,12129,1862,11041,1710,22230,2662,26705,2801,39080,3251,23480,2080,19362,2186,20158,1940,19650,1728
0500000US09005,09005,"Litchfield County, Connecticut",73353,1667,3278,980,2394,727,3372,911,2801,835,3157,805,3561,753,3269,836,3085,883,2885,633,6267,1136,7102,1037,10552,1551,8194,1334,5524,1012,3847,791,4065,874
0500000US09007,09007,"Middlesex County, Connecticut",60399,1714,1743,657,2196,779,2772,708,2090,613,2335,815,2401,609,2462,788,1908,756,2812,777,4381,1018,5441,985,10841,1499,5849,1179,5128,1121,4131,1009,3909,930
0500000US09009,09009,"New Haven County, Connecticut",259435,4169,12660,1781,10227,1580,13553,1957,12116,1658,11078,1660,11157,1542,10179,1527,11618,1667,9125,1584,20908,2440,25101,1978,36201,2600,25112,2386,17512,2123,17833,1690,15055,1845
0500000US09011,09011,"New London County, Connecticut",93738,2098,4432,1079,3485,1012,4019,1120,3636,955,3499,945,3068,716,5431,1286,5486,1049,2724,740,7625,1060,9893,1546,12838,1736,9511,1397,5707,1102,6754,1142,5630,1119
0500000US09013,09013,"Tolland County, Connecticut",51043,1381,1868,712,1413,493,1198,526,2023,693,992,479,2396,816,2597,725,1978,876,2238,870,3278,967,5453,1199,7429,1339,6722,928,4683,866,4134,791,2641,671
0500000US09015,09015,"Windham County, Connecticut",42398,1518,2545,915,2454,752,1953,662,1983,555,1918,749,1105,547,2232,805,1737,634,1562,661,3166,760,5266,981,6403,1096,4592,844,2079,748,2215,731,1188,415
0500000US10001,10001,"Kent County, Delaware",40409,1690,2050,608,2656,1024,1679,662,978,350,1788,660,1599,637,2436,717,2401,725,1817,528,3284,862,6378,1222,6753,1233,3671,910,1125,435,1130,618,664,338
0500000US10003,10003,"New Castle County, Delaware",140757,2410,5820,1085,4099,1030,5874,1154,6444,1339,4994,1148,6361,1243,4301,946,6146,1073,6050,1221,12660,1683,14116,1529,19653,1995,15578,1898,10661,1308,9664,1213,8336,1114
0500000US10005,10005,"Sussex County, Delaware",63710,2635,3871,979,2798,658,2734,710,3539,724,3864,927,4157,906,3395,703,3506,673,3294,724,6910,1226,7228,1102,7140,1129,5476,1048,2326,616,2216,536,1256,393
0500000US11001,11001,"District of Columbia, District of Columbia",111490,3335,5793,1070,2334,970,2272,882,2758,872,2323,651,2793,765,2759,906,2997,931,2864,887,7765,1398,9170,1465,14003,1812,11398,1559,8195,1175,12884,1421,21182,1719
0500000US12001,12001,"Alachua County, Florida",69851,2479,8401,1581,3692,987,4517,1049,3851,1146,2733,785,3739,982,3381,981,3178,917,3224,967,5756,1199,6074,1189,7908,1368,5977,947,2458,631,2347,827,2615,942
0500000US12005,12005,"Bay County, Florida",56149,2733,4275,1236,3524,875,3396,923,1930,670,4115,1330,3109,894,2995,913,4449,1387,2785,976,5283,1124,6607,1264,5718,1228,3770,891,1934,703,1183,622,1076,562
0500000US12009,12009,"Brevard County, Florida",194044,4153,11205,1723,10978,1929,12014,1698,12153,1754,12257,2093,9186,1636,12727,1693,11410,1689,10001,1374,15887,1973,19653,2224,22132,2500,16308,2436,6559,1226,6074,1137,5500,1246
