GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US17119,17119,"Madison County, Illinois",97116,1995,5685,1407,4839,1143,5189,1047,5109,928,5147,1302,6035,1091,4935,961,4960,902,4418,888,8532,1263,12070,1431,12835,1443,7983,1083,3598,859,3925,827,1856,542
0500000US17143,17143,"Peoria County, Illinois",62417,1967,4002,928,2824,637,3743,968,3441,884,3785,822,2962,728,2485,849,3080,735,2789,798,5153,861,7004,965,8382,1200,4145,878,2293,632,2833,706,3496,771
0500000US17161,17161,"Rock Island County, Illinois",53280,1698,3220,881,3388,882,3536,830,3565,922,3044,736,2489,660,3948,873,2772,669,2160,612,4308,896,6413,1228,7010,960,3338,926,1402,446,1563,595,1124,398
0500000US17163,17163,"St. Clair County, Illinois",72391,1883,3015,788,3700,911,3388,839,3234,820,3881,1054,3358,927,2365,726,4278,1200,4354,1010,5580,1073,8612,1375,11173,1710,6508,1173,4340,940,2624,729,1981,656
0500000US17167,17167,"Sangamon County, Illinois",71508,1579,3958,879,3272,773,3556,735,4130,824,2744,634,3414,775,3822,851,3578,973,2769,724,6548,958,8669,1271,10343,1477,6355,1140,3471,643,2924,605,1955,575
0500000US17179,17179,"Tazewell County, Illinois",52346,1106,1876,612,1998,731,2741,753,2802,800,2677,780,2857,815,2320,643,3473,871,1871,646,5011,824,6514,1060,9106,1368,4202,778,2192,678,1491,453,1215,496
0500000US17183,17183,"Vermilion County, Illinois",28956,1306,1499,538,1636,471,2005,645,1573,589,1790,554,2080,547,1939,568,2001,586,1177,396,2573,634,4660,910,2656,568,1240,386,948,365,826,370,353,252
0500000US17197,17197,"Will County, Illinois",178049,3271,5982,1285,3589,832,4289,898,5237,1129,5811,1319,6543,1293,5441,1333,5802,998,5574,1061,13359,1855,20017,2350,32750,2540,24925,1932,15614,1834,13501,1420,9615,1307
0500000US17201,17201,"Winnebago County, Illinois",95270,2722,4926,1114,3986,873,7162,1374,5001,978,5280,1111,5068,1007,6777,1343,4754,1004,4652,1123,7499,918,12181,1371,13302,1492,7429,977,3274,802,1628,401,2351,615
0500000US18003,18003,"Allen County, Indiana",114486,2889,5562,1038,4783,918,4059,898,6632,1262,6633,1273,7538,1208,5311,946,6529,1156,6047,1065,12224,1370,13557,1726,16638,1640,8267,1162,4125,696,3649,770,2932,804
