CountyID,CountyName,TotalPopulation,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",Year,Race
1097,"Mobile County, Alabama",96012,6614,4263,4407,5109,4810,5568,3947,5007,4343,7945,9333,12957,8100,4292,4879,4438,2016,White
1101,"Montgomery County, Alabama",34956,1672,1462,1710,1554,1690,1424,1507,1155,1421,3108,3213,4141,4144,1481,2613,2661,2016,White
1103,"Morgan County, Alabama",36228,3061,1545,1786,1976,3039,2325,1692,1412,950,3621,3794,5127,2406,1323,1454,717,2016,White
1115,"St. Clair County, Alabama",28716,1668,1327,1413,1264,887,1373,1054,1079,1261,2403,3839,5261,3370,1142,1023,352,2016,White
1117,"Shelby County, Alabama",63614,1971,2854,2032,2831,1830,2045,1971,2384,1590,4382,8194,10586,7037,5219,4547,4141,2016,White
1121,"Talladega County, Alabama",20974,2145,726,1611,1550,791,1186,1221,1309,958,1783,1791,2776,1427,754,667,279,2016,White
1125,"Tuscaloosa County, Alabama",48237,2790,2178,1942,2214,2788,2562,2475,1813,2406,3862,4709,6464,4516,2326,3409,1783,2016,White
1127,"Walker County, Alabama",21879,2039,1514,1232,1736,821,1607,1976,1467,978,1702,1752,2877,1303,354,276,245,2016,White
2020,"Anchorage Municipality, Alaska",76527,1412,1649,1068,1671,2164,2251,1541,2133,2845,4566,8187,11009,9608,7582,9365,9476,2016,White
2090,"Fairbanks North Star Borough, Alaska",27512,983,606,330,619,961,1448,904,1002,987,3156,2031,4374,4623,1513,2819,1156,2016,White
2170,"Matanuska-Susitna Borough, Alaska",27532,1447,882,1230,1092,1153,1035,939,1142,1000,1826,2810,3774,3263,1892,2361,1686,2016,White
4001,"Apache County, Arizona",5447,296,287,144,81,0,193,186,422,539,676,779,1178,271,263,132,0,2016,White
4003,"Cochise County, Arizona",45336,3675,3592,2953,3498,2652,1806,1774,2448,2720,4090,5006,6204,1835,1186,1021,876,2016,White
4005,"Coconino County, Arizona",34779,2437,2136,1281,1681,1585,1920,1366,1113,1338,2671,4981,4932,2811,1920,1425,1182,2016,White
4013,"Maricopa County, Arizona",1232740,72392,46759,44463,53979,54247,57396,56750,59353,48862,107200,121300,162246,113138,72998,78158,83499,2016,White
4015,"Mohave County, Arizona",79482,6433,5283,5888,5399,5731,4132,4236,5008,4432,7394,7956,8621,4431,1599,1481,1458,2016,White
4017,"Navajo County, Arizona",19302,1174,1333,1244,704,1698,816,1201,1349,649,1883,1979,2642,1270,140,986,234,2016,White
4019,"Pima County, Arizona",325261,24619,16889,19528,17567,16127,17195,16040,18323,14674,27385,32573,38569,24339,13573,15256,12604,2016,White
4021,"Pinal County, Arizona",113656,8751,4578,5549,6231,6898,4750,6300,4534,4527,11811,12875,14325,9773,5360,5120,2274,2016,White
4025,"Yavapai County, Arizona",89507,7310,5282,5482,4638,4879,4914,4536,3504,4149,8284,8763,11770,7033,3654,2815,2494,2016,White
4027,"Yuma County, Arizona",45833,4161,2816,1465,2932,3575,2281,2725,2517,1939,3382,4696,6498,3141,1168,1731,806,2016,White
5007,"Benton County, Arkansas",85564,3773,2769,3496,3840,2893,4741,3129,4347,3879,7354,10266,10818,8223,5548,4866,5622,2016,White
5031,"Craighead County, Arkansas",33110,2170,2490,1767,2275,1842,2096,1898,1623,1761,2456,3157,4308,1910,1385,1239,733,2016,White
5045,"Faulkner County, Arkansas",36854,3630,2140,1603,1127,2273,1545,2130,1564,1350,3709,3445,5529,2780,1766,1283,980,2016,White
5051,"Garland County, Arkansas",34842,2397,2766,2018,2484,1618,1900,1898,1730,2418,3540,3731,2894,1623,1410,1715,700,2016,White
5069,"Jefferson County, Arkansas",11236,751,943,700,565,394,506,347,710,640,841,1769,607,758,376,642,687,2016,White
5085,"Lonoke County, Arkansas",23504,1946,775,1032,922,1201,1010,919,939,841,2458,3125,4183,1803,1068,858,424,2016,White
5119,"Pulaski County, Arkansas",95435,5976,3655,3831,5704,4368,3959,3527,5774,3120,7607,9249,11388,9353,4343,5812,7769,2016,White
5125,"Saline County, Arkansas",39145,967,1977,1451,1716,1332,2139,1688,1576,1516,3288,4717,6346,4418,2877,1720,1417,2016,White
5131,"Sebastian County, Arkansas",40485,4392,1713,2111,2559,2582,2876,2012,2311,3113,2524,4216,3641,3189,1721,572,953,2016,White
5143,"Washington County, Arkansas",73230,7324,3687,3844,3759,4677,3795,3263,4086,3884,6017,6354,7642,5003,3197,3248,3450,2016,White
5145,"White County, Arkansas",26841,2216,1925,1672,1838,1756,1475,1636,976,1577,2272,2574,3051,1868,957,471,577,2016,White
6001,"Alameda County, California",273489,9748,5705,6782,7315,7642,7695,7005,6887,7468,13513,23411,32269,29336,23505,35630,49578,2016,White
6007,"Butte County, California",75894,6405,6091,4859,4394,4522,4233,3352,3246,2543,5973,5787,8886,5294,2806,4391,3112,2016,White
6013,"Contra Costa County, California",253616,6364,6888,5136,7449,6532,9413,7036,7291,7439,15278,20190,30998,29236,19747,28908,45711,2016,White
6017,"El Dorado County, California",63027,2366,2560,1564,2116,2712,2353,3068,2378,2658,4901,4880,8672,6068,4504,6278,5949,2016,White
6019,"Fresno County, California",210786,15961,14215,12344,12815,8393,10730,9751,7627,7406,16808,19227,26246,17705,8934,12358,10266,2016,White
6023,"Humboldt County, California",47193,3362,3326,3038,3079,3158,1789,2820,3177,1625,4412,4613,5221,2692,2106,1486,1289,2016,White
6025,"Imperial County, California",29962,2472,2845,1668,1864,1358,1697,991,1409,663,2021,3573,3847,2292,1206,1091,965,2016,White
6029,"Kern County, California",206250,13687,11515,12605,11196,12245,9882,10661,10553,8068,16685,19997,24982,17948,7932,10564,7730,2016,White
6031,"Kings County, California",31732,2037,1168,893,2028,1365,1276,2208,1802,1488,2207,4936,4299,2194,1083,1548,1200,2016,White
6033,"Lake County, California",20712,1241,1343,1024,1476,1049,1598,1292,849,984,1750,2383,2454,889,845,940,595,2016,White
6037,"Los Angeles County, California",1815667,100482,78606,78953,90419,72027,74378,68031,66307,61353,119575,161899,217681,171498,115625,135720,203113,2016,White
6039,"Madera County, California",34360,2130,1990,1515,1584,1725,2561,1429,1927,1185,1799,3611,4506,3915,1267,1854,1362,2016,White
6041,"Marin County, California",89065,3193,2485,1569,2773,2298,2403,1902,2734,1594,4554,5391,7842,8460,6463,11004,24400,2016,White
6045,"Mendocino County, California",31038,2590,2048,1996,1403,2388,2071,1371,1294,1462,2055,3963,3635,1586,1270,1001,905,2016,White
6047,"Merced County, California",48121,2866,2977,2031,2474,2464,2553,2059,3202,1420,3496,5865,4919,3172,2728,3212,2683,2016,White
6053,"Monterey County, California",80474,2875,1925,3279,3647,3225,3346,3197,4287,2699,6320,7238,10848,8728,5569,5788,7503,2016,White
6055,"Napa County, California",42169,1427,1881,1380,1662,753,1189,1575,2261,1527,3057,4838,3931,4422,3930,3317,5019,2016,White
6057,"Nevada County, California",36318,2256,1345,1279,2115,1721,1804,1525,1702,1659,3237,2962,4687,3368,2265,1692,2701,2016,White
6059,"Orange County, California",706771,27947,15793,16666,24644,18880,27646,21445,25202,23260,47050,65307,91436,75293,56537,70110,99555,2016,White
6061,"Placer County, California",121534,4838,4722,4115,3729,3621,4139,3534,3221,4157,7369,11632,15169,14669,9527,12819,14273,2016,White
6065,"Riverside County, California",473104,26479,20138,19248,23859,20694,20865,22008,20086,19220,36081,45171,61319,46239,28576,35123,27998,2016,White
6067,"Sacramento County, California",344173,17304,14588,12901,13635,13909,16453,15100,14500,14400,29114,32767,45330,34296,20537,25368,23971,2016,White
6071,"San Bernardino County, California",416760,19341,22177,21274,20947,16947,17810,19700,24061,16922,33268,46043,56541,39862,21591,23456,16820,2016,White
6073,"San Diego County, California",851021,33179,29000,30922,36841,31454,32788,31921,34061,32447,58663,86232,110714,90084,58659,70865,83191,2016,White
6075,"San Francisco County, California",194100,6983,5853,4040,5247,3572,5187,3063,3619,3243,6589,12180,17568,18550,13390,27760,57256,2016,White
6077,"San Joaquin County, California",139213,6171,7927,5476,6342,5698,6953,5017,6327,4733,11878,15242,18197,13653,8604,8623,8372,2016,White
6079,"San Luis Obispo County, California",95148,5385,3681,3823,3678,2542,2393,4036,3452,3188,7222,10809,13723,9782,6534,7142,7758,2016,White
6081,"San Mateo County, California",153915,3397,4482,4147,3511,3208,3179,3148,3736,3556,7576,10218,16527,14839,11247,18975,42169,2016,White
6083,"Santa Barbara County, California",115873,5065,4933,3485,4296,3111,5535,4843,4570,5844,7298,12211,16352,9926,8091,8160,12153,2016,White
6085,"Santa Clara County, California",319902,8390,8802,7054,7732,6481,9164,7313,8097,6439,14733,25284,31874,33861,25554,41544,77580,2016,White
6087,"Santa Cruz County, California",78363,3906,3809,2818,2705,2528,2410,2058,2438,1797,4664,6417,11057,7496,5910,7496,10854,2016,White
6089,"Shasta County, California",66256,3582,5393,4103,3377,3530,4067,4183,3591,2770,5511,7756,7063,4822,2064,2116,2328,2016,White
6095,"Solano County, California",86917,3125,2453,2965,2852,2438,3295,3106,2946,3609,7003,8581,13870,8744,6333,8057,7540,2016,White
6097,"Sonoma County, California",155541,6261,5577,5124,4927,5608,5424,5621,5980,4881,11791,15782,21104,18318,10440,14568,14135,2016,White
6099,"Stanislaus County, California",136566,6307,6516,8335,6448,6269,7667,7267,7157,6076,10421,13502,19005,11096,6932,7647,5921,2016,White
6101,"Sutter County, California",25071,1549,1347,1080,1510,1343,1496,1187,1262,932,1790,3632,2880,1726,1104,1242,991,2016,White
6107,"Tulare County, California",104783,6077,6091,6637,6813,6207,5915,5562,5734,6722,7349,10446,12172,7904,4960,2989,3205,2016,White
6111,"Ventura County, California",225150,7205,5765,8480,8786,7442,8360,7655,8602,6427,15914,21939,28084,28896,15507,20536,25552,2016,White
6113,"Yolo County, California",54679,3317,2580,2066,2162,1363,2045,2331,2047,1886,3830,6175,6362,5595,2964,4048,5908,2016,White
6115,"Yuba County, California",21014,1259,1520,980,1318,1117,1227,1230,1151,1069,2138,1661,2335,1701,937,1286,85,2016,White
8001,"Adams County, Colorado",137926,5298,3508,4555,4883,6102,5816,4960,7026,5317,11993,13887,25126,15808,8372,8406,6869,2016,White
8005,"Arapahoe County, Colorado",180815,5401,5352,4305,5528,5192,7626,7290,6837,6587,14532,20637,26423,20927,13278,14267,16633,2016,White
8013,"Boulder County, Colorado",113163,6421,3874,3035,5236,3598,4444,3963,4910,3882,7431,9333,13067,11974,6996,10826,14173,2016,White
8014,"Broomfield County, Colorado",23458,1436,506,316,1098,529,1195,740,722,529,1193,2381,3096,2757,1524,1813,3623,2016,White
8031,"Denver County, Colorado",234369,11831,8557,9940,11044,8640,9196,9315,9713,9702,19395,23420,28193,20023,13327,19124,22949,2016,White
8035,"Douglas County, Colorado",109448,1930,1192,1977,2853,1996,2902,2531,2355,2418,6011,9963,13196,13266,11779,14564,20515,2016,White
8041,"El Paso County, Colorado",215794,9422,8144,8330,7754,6983,9538,9071,10321,8833,17041,25159,30497,21541,14540,16234,12386,2016,White
8059,"Jefferson County, Colorado",216097,7385,5225,6016,6365,8037,8040,9531,8065,8084,18444,22615,31780,22011,16526,19066,18907,2016,White
8069,"Larimer County, Colorado",123193,6604,4144,4400,6074,5137,4031,6382,4731,4999,8057,12874,18954,13117,7201,9110,7378,2016,White
8077,"Mesa County, Colorado",57202,3811,3959,4648,3706,1848,3368,2704,1851,2815,3841,7342,8216,3675,2072,1948,1398,2016,White
8101,"Pueblo County, Colorado",50091,4230,3076,2697,2188,3996,2739,2701,2712,1765,3823,5495,6250,3677,1930,1399,1413,2016,White
8123,"Weld County, Colorado",95592,4432,4248,4305,3957,3585,4157,3295,3921,3736,8630,11348,13950,10040,6098,6084,3806,2016,White
9001,"Fairfield County, Connecticut",260512,8345,5912,8383,6508,7910,6746,7587,7971,6088,13894,19850,26654,26611,22461,26695,58897,2016,White
9003,"Hartford County, Connecticut",265982,14399,9665,8421,8971,8354,10906,9670,10012,10658,16748,24009,35758,26592,21193,23933,26693,2016,White
9005,"Litchfield County, Connecticut",70878,1849,2129,2395,2822,3286,2780,3227,3047,1998,4162,6672,10160,8052,6012,5737,6550,2016,White
9007,"Middlesex County, Connecticut",59595,1795,2082,2328,1370,2388,1756,1433,1464,1322,4068,6330,9865,6381,4023,5718,7272,2016,White
9009,"New Haven County, Connecticut",251633,12279,7754,9506,11203,7678,10604,10755,9107,8128,16647,25416,35518,25541,18988,20055,22454,2016,White
9011,"New London County, Connecticut",89394,3521,2849,3118,3576,2813,4012,3289,2624,2674,6554,9568,11744,10316,6970,7947,7819,2016,White
9013,"Tolland County, Connecticut",49366,1544,1442,1105,2233,1144,1579,1811,1930,1083,2872,4765,7714,5132,4113,5404,5495,2016,White
9015,"Windham County, Connecticut",40851,2660,1735,1079,2223,1364,1858,2321,1022,1596,3282,4194,5931,3798,3439,2376,1973,2016,White
10001,"Kent County, Delaware",45720,2544,1417,1963,1891,2462,3565,2847,1338,2766,3947,6252,6454,3356,2406,1110,1402,2016,White
10003,"New Castle County, Delaware",139552,7102,3472,4247,4971,3629,6586,5654,5228,4794,10215,13873,20079,16202,11199,11755,10546,2016,White
10005,"Sussex County, Delaware",71239,2517,2760,1557,3486,3024,3708,3235,3582,4161,6424,7818,10208,7189,4144,3140,4286,2016,White
11001,"District of Columbia, District of Columbia",125684,5028,2358,1969,2120,1723,1847,1488,2091,1530,4533,8189,14924,14473,11818,18417,33176,2016,White
12001,"Alachua County, Florida",70823,7479,3258,3779,4756,3597,3438,2654,2847,3932,6332,6304,6642,6213,4279,2476,2837,2016,White
12005,"Bay County, Florida",60749,3782,3341,3824,3276,3119,3001,3745,3053,2767,5512,6309,8190,3791,2742,2619,1678,2016,White
12009,"Brevard County, Florida",196534,11971,11779,8784,12401,11109,9205,10080,9620,7846,18419,19492,21685,16253,8279,10010,9601,2016,White
12011,"Broward County, Florida",459745,28111,20678,22266,20814,21141,20930,19367,21233,20003,33491,46447,54867,39271,25940,29686,35500,2016,White
12015,"Charlotte County, Florida",70729,2937,4034,5449,4264,3628,5728,5414,3856,3496,6149,6631,8498,3871,2343,2453,1978,2016,White
12017,"Citrus County, Florida",59836,5706,4333,3877,4298,5544,4659,2616,3450,3406,5475,6093,4187,2981,1360,1200,651,2016,White
12019,"Clay County, Florida",61402,2121,2205,2814,3164,2788,3308,4039,2620,2771,6871,5113,8454,5472,4286,3072,2304,2016,White
12021,"Collier County, Florida",128144,5969,3353,4874,6620,7971,5865,4368,6483,4089,12379,11661,16648,9150,7292,7655,13767,2016,White
12023,"Columbia County, Florida",20073,1321,1707,829,1360,1109,1423,1958,746,774,1752,2494,1679,1382,534,443,562,2016,White
12031,"Duval County, Florida",230173,11171,10409,8290,11540,10149,11424,10487,12074,10524,20384,26927,30914,21275,11764,11456,11385,2016,White
12033,"Escambia County, Florida",87537,3557,2612,3674,5071,5331,5756,7412,5279,4930,7429,10307,11103,5509,3794,2604,3169,2016,White
12035,"Flagler County, Florida",35249,1972,1624,1223,1620,2421,2262,1619,2318,2367,3404,4264,4067,2909,1312,1005,862,2016,White
12053,"Hernando County, Florida",68333,4237,4185,3851,4312,4081,4184,4038,3871,2861,7112,6627,7946,5021,3159,1786,1062,2016,White
12055,"Highlands County, Florida",33471,2455,2159,2557,3409,1760,2505,2565,2733,1456,3039,3777,2378,1509,440,524,205,2016,White
12057,"Hillsborough County, Florida",383783,23362,17142,16923,21710,17188,16088,16521,18110,16994,30995,41516,47678,31224,20303,22276,25753,2016,White
12061,"Indian River County, Florida",50915,3201,1908,2888,2716,3769,2069,2168,2800,3576,5351,3916,6995,3092,1672,1451,3343,2016,White
12069,"Lake County, Florida",112330,4720,4975,5819,6634,5245,7483,6011,7858,5479,9404,13867,15856,8748,4006,3109,3116,2016,White
12071,"Lee County, Florida",235783,13122,9253,10613,13377,12751,14710,10767,10970,10289,22710,27050,29148,17239,11037,10273,12474,2016,White
12073,"Leon County, Florida",73073,5128,2838,2781,2484,2550,4017,3668,4430,2907,6762,6637,8935,8017,3259,4522,4138,2016,White
12081,"Manatee County, Florida",127339,6281,4594,6471,6893,8771,6969,6432,7986,5406,10681,12727,14187,9837,7407,6763,5934,2016,White
12083,"Marion County, Florida",117364,8365,5514,7395,8637,8096,11857,8137,7435,4761,9365,12234,11987,6543,2689,2203,2146,2016,White
12085,"Martin County, Florida",59040,2997,1998,3480,3320,2141,3436,2523,1974,2930,6072,5847,7332,4631,2383,3860,4116,2016,White
12086,"Miami-Dade County, Florida",672995,59829,41223,41810,40265,33226,33228,33661,32436,28005,47884,60792,77384,45983,25393,29333,42543,2016,White
12087,"Monroe County, Florida",27982,1145,1383,939,1585,862,818,1152,1752,853,1406,2877,4219,3043,1910,1753,2285,2016,White
12089,"Nassau County, Florida",27508,733,1225,650,1193,834,394,1168,1285,551,2056,3445,5000,3036,2652,1279,2007,2016,White
12091,"Okaloosa County, Florida",62604,2160,3456,2346,2278,3014,3415,2950,2864,2724,5136,7435,7761,6103,4364,3554,3044,2016,White
12095,"Orange County, Florida",323212,19814,15072,13385,14120,13972,18042,15236,16500,16930,24841,35042,39791,26944,16354,17721,19448,2016,White
12097,"Osceola County, Florida",75643,5492,3461,2394,3917,4131,3794,5321,5056,2480,8644,8459,9208,7261,2906,1437,1682,2016,White
12099,"Palm Beach County, Florida",435583,23347,16822,21146,20803,22685,20391,19578,20247,14737,32906,44575,50667,35119,24864,27721,39975,2016,White
12101,"Pasco County, Florida",180219,12016,9698,9888,12459,10549,11062,11446,11585,7675,15130,17958,20238,11146,7399,6632,5338,2016,White
12103,"Pinellas County, Florida",350802,19999,19578,21681,19647,18853,19024,19497,19666,13433,28201,35366,40103,27524,16849,15722,15659,2016,White
12105,"Polk County, Florida",188345,10451,10557,10919,11254,10035,9579,13154,11638,8848,16202,20184,24881,13423,6136,5203,5881,2016,White
12107,"Putnam County, Florida",23156,1609,1295,1018,2057,2300,1324,2062,1459,1180,2138,2000,2800,785,392,293,444,2016,White
12109,"St. Johns County, Florida",78592,2793,2176,1530,3203,2366,3026,3183,2966,2737,6204,7337,11522,7839,5264,7290,9156,2016,White
12111,"St. Lucie County, Florida",88849,5545,4323,6969,4745,5673,5516,3542,6457,4682,9032,9311,10622,3703,3208,2733,2788,2016,White
12113,"Santa Rosa County, Florida",55223,2746,1926,1768,2134,2354,1853,2534,2643,2175,4658,6642,8225,7113,3042,3196,2214,2016,White
12115,"Sarasota County, Florida",166719,7575,7391,6878,8730,9123,10010,8147,9034,7571,14977,16056,18990,15114,7156,8410,11557,2016,White
12117,"Seminole County, Florida",134053,6118,3864,4658,5279,5505,5623,6792,6468,4776,12161,14301,19201,11791,8061,10759,8696,2016,White
12119,"Sumter County, Florida",49889,2594,2393,1778,3174,2193,2771,3505,2362,1510,4507,8030,7272,2526,1652,2048,1574,2016,White
12127,"Volusia County, Florida",185354,14515,8973,11095,11785,11749,10727,10503,9625,9419,16405,18861,22423,13299,5648,5444,4883,2016,White
12131,"Walton County, Florida",24506,2268,581,1314,831,1267,1213,917,1100,1131,2298,2330,2345,3103,1260,714,1834,2016,White
13013,"Barrow County, Georgia",20583,1066,1076,588,1177,1068,1225,680,1093,993,1986,2209,3205,2517,668,509,523,2016,White
13015,"Bartow County, Georgia",30980,1668,1430,1781,1017,787,2642,1530,1808,950,2587,4435,4773,2648,1350,895,679,2016,White
13021,"Bibb County, Georgia",26510,2341,1507,1168,1350,1873,1382,1543,1368,1147,1855,2633,2862,1868,1148,921,1544,2016,White
13031,"Bulloch County, Georgia",18655,1084,1671,1273,638,625,1351,543,1384,1385,1704,1966,1764,1267,648,754,598,2016,White
13045,"Carroll County, Georgia",32462,2666,1298,1374,1698,2057,1290,1574,1360,1582,3263,4046,5139,3115,813,636,551,2016,White
13047,"Catoosa County, Georgia",23238,719,846,1128,1596,1412,1088,644,1618,1161,1977,2507,3408,2365,733,1150,886,2016,White
13051,"Chatham County, Georgia",63858,3094,3069,2703,1896,2349,2522,3526,2710,1987,4797,7219,10408,6203,2960,3583,4832,2016,White
13057,"Cherokee County, Georgia",73894,2311,1436,2313,1810,2215,2505,2612,1530,2190,8082,6222,11527,9440,6236,7504,5961,2016,White
13059,"Clarke County, Georgia",30918,2927,2480,2521,2971,1425,1055,1341,1895,1114,1880,2909,2990,1748,1395,878,1389,2016,White
13063,"Clayton County, Georgia",15827,1018,1057,1105,1084,1036,1101,539,908,1173,1274,1718,1663,1605,130,145,271,2016,White
13067,"Cobb County, Georgia",171780,7253,3837,4581,4469,4653,5841,8475,6377,5640,12151,18251,20382,18190,13923,18141,19616,2016,White
13073,"Columbia County, Georgia",36566,1020,664,1089,1581,1222,1240,2847,1988,1010,2475,4502,5250,4183,2814,2571,2110,2016,White
13077,"Coweta County, Georgia",39401,1111,653,960,1154,884,1492,2063,1576,1823,3101,5119,6060,4596,3219,2832,2758,2016,White
13089,"DeKalb County, Georgia",105876,5239,1662,2584,2512,3967,3112,4193,4168,3484,7937,9667,12334,10926,8169,11330,14592,2016,White
13095,"Dougherty County, Georgia",11191,1015,400,951,780,408,504,336,340,784,1031,1110,1223,761,243,580,725,2016,White
13097,"Douglas County, Georgia",24284,1505,1719,866,1385,1037,564,1266,1319,805,1745,2240,3664,2261,982,1743,1183,2016,White
13113,"Fayette County, Georgia",28507,880,569,1025,550,1061,799,418,765,1346,2856,2177,4324,3102,2530,2478,3627,2016,White
13115,"Floyd County, Georgia",28514,1918,881,1048,1781,2143,1895,1149,1299,1017,3051,3615,3769,2287,667,1243,751,2016,White
13117,"Forsyth County, Georgia",60573,1954,1167,1469,2011,1121,1508,1979,2239,1801,3281,5162,7876,8142,5701,7245,7917,2016,White
13121,"Fulton County, Georgia",195128,7271,3797,6039,5267,4559,4431,4618,7398,4909,13587,19154,22344,20378,15162,17005,39209,2016,White
13127,"Glynn County, Georgia",23593,1352,1901,624,1840,1470,1512,991,822,1296,2342,1584,2737,1898,963,1362,899,2016,White
13135,"Gwinnett County, Georgia",149848,4359,4292,4767,5970,3972,5550,6478,6422,5349,9684,16348,25127,15557,10140,12479,13354,2016,White
13139,"Hall County, Georgia",54375,2466,1772,1981,2856,3141,3180,2041,3112,2731,5042,5847,7701,6209,2160,2475,1661,2016,White
13151,"Henry County, Georgia",38825,1624,1807,402,1821,915,1164,2145,2333,1624,3395,4375,7088,3253,2598,2119,2162,2016,White
13153,"Houston County, Georgia",35553,1832,958,1287,1776,1053,805,927,1868,1046,3388,4480,4650,4868,2015,2473,2127,2016,White
13179,"Liberty County, Georgia",10498,556,165,472,341,548,716,990,826,817,951,1596,1170,630,126,349,245,2016,White
13185,"Lowndes County, Georgia",25415,2810,702,1005,1154,1264,2124,1061,1885,576,2139,2359,2885,1891,1040,1565,955,2016,White
13215,"Muscogee County, Georgia",33125,2820,1554,1584,1981,1327,1560,1258,1886,1212,2197,3492,4383,2626,1752,1853,1640,2016,White
13217,"Newton County, Georgia",19869,1373,1254,1241,568,1140,1988,426,409,1036,2511,1883,1909,1610,1035,790,696,2016,White
13223,"Paulding County, Georgia",40734,1336,820,2491,1788,920,2143,2243,1697,1353,5383,4948,5478,3340,2743,2997,1054,2016,White
13245,"Richmond County, Georgia",31274,2553,2165,1611,1685,1614,1754,1619,2129,2101,1997,3214,3517,2203,996,916,1200,2016,White
13247,"Rockdale County, Georgia",13510,317,802,472,247,1092,531,256,1080,1041,1400,1351,2010,1740,194,455,522,2016,White
13285,"Troup County, Georgia",15881,895,1204,1092,585,778,679,734,634,666,1793,1859,1708,1064,851,1048,291,2016,White
13295,"Walker County, Georgia",23706,2169,1994,1762,1592,2144,1459,817,1392,758,1111,3495,2291,933,520,279,990,2016,White
13297,"Walton County, Georgia",25395,1384,1122,598,1263,1415,1025,394,1728,1415,2731,3331,3579,1957,907,1300,1246,2016,White
13313,"Whitfield County, Georgia",32035,1850,2123,2067,2360,1478,2405,1642,918,2281,2701,3753,3351,2307,720,1182,897,2016,White
15001,"Hawaii County, Hawaii",30083,2274,2042,935,1185,1704,2571,1144,1391,850,2017,3045,3173,1853,1794,1516,2589,2016,White
15003,"Honolulu County, Hawaii",84464,2923,1835,1566,1883,2169,3366,3151,2808,2608,6240,8832,11571,10167,7168,8891,9286,2016,White
15007,"Kauai County, Hawaii",10388,861,168,44,483,490,388,825,329,447,566,730,1699,1323,899,375,761,2016,White
15009,"Maui County, Hawaii",26460,1207,808,1143,1296,658,644,957,1167,909,1847,2856,3192,2539,1439,2821,2977,2016,White
16001,"Ada County, Idaho",154991,10463,5813,5137,6689,4195,10198,7111,6001,6486,12610,19307,20825,15606,8886,8045,7619,2016,White
16005,"Bannock County, Idaho",27556,2513,1257,1049,1597,1133,1357,1760,1776,1345,2417,2722,3833,2126,1260,755,656,2016,White
16019,"Bonneville County, Idaho",35336,1991,1220,1462,1389,1811,1463,1960,1367,1745,2860,4624,4648,3048,2709,1348,1691,2016,White
16027,"Canyon County, Idaho",60790,5318,2974,2784,3685,2468,3943,3173,3629,3695,6007,6765,7898,3795,1996,2020,640,2016,White
16055,"Kootenai County, Idaho",54881,2908,2779,2797,2603,3817,2034,3372,3323,2246,5338,6115,6060,4217,2685,2991,1596,2016,White
16083,"Twin Falls County, Idaho",28767,1634,1872,1397,1256,2034,2077,1087,1218,1624,2300,3401,3937,2238,595,1240,857,2016,White
17001,"Adams County, Illinois",25814,1578,1547,871,1450,1100,1371,1485,1817,692,2664,2509,3333,2442,1022,974,959,2016,White
