GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US06059,06059,"Orange County, California",26546,2216,1041,628,981,553,827,532,982,479,1167,577,1130,543,986,536,841,411,763,462,1905,718,2566,846,2659,883,3074,887,1816,719,2203,580,3605,1009
0500000US06065,06065,"Riverside County, California",19456,2136,685,367,559,335,891,415,756,398,686,401,620,333,491,277,877,458,267,188,1488,590,1650,591,4137,1346,1622,591,1837,842,1471,616,1419,599
0500000US06067,06067,"Sacramento County, California",26313,2392,1355,603,885,515,910,504,1187,505,1153,555,1321,624,1727,559,925,468,1290,630,2394,757,2742,1041,4048,1197,2403,633,1320,544,1305,457,1348,524
0500000US06071,06071,"San Bernardino County, California",20366,2169,1684,819,948,448,684,373,1514,734,780,431,1062,585,1445,792,1370,741,397,294,804,309,2176,670,2356,873,1215,499,1030,535,1586,719,1315,620
0500000US06073,06073,"San Diego County, California",36874,2666,2725,1125,2157,707,1553,585,843,329,1099,569,1385,551,1294,452,1406,601,1373,902,2344,706,3927,1084,4103,1081,4478,952,2401,920,2325,637,3461,950
0500000US06075,06075,"San Francisco County, California",14894,2166,1031,645,390,309,347,266,262,217,226,222,26,46,121,152,488,341,204,242,790,434,691,382,2130,740,1433,629,940,502,2261,755,3554,1076
0500000US06077,06077,"San Joaquin County, California",16452,1983,705,417,395,217,758,439,1207,697,1129,669,733,454,1146,653,884,433,563,419,1877,779,1251,563,2040,757,2094,803,613,382,730,429,327,310
0500000US06081,06081,"San Mateo County, California",9228,1563,347,422,301,383,153,143,167,186,132,163,94,118,352,329,120,146,270,239,599,339,743,350,1662,817,452,270,653,381,1067,417,2116,743
0500000US06083,06083,"Santa Barbara County, California",4628,935,613,449,207,174,0,206,56,96,351,391,255,218,397,354,489,338,0,206,529,281,115,112,359,254,134,111,659,429,140,165,324,235
0500000US06085,06085,"Santa Clara County, California",20233,2102,732,422,531,413,554,391,615,502,702,573,301,385,675,434,934,545,346,270,1140,557,1662,742,2029,694,2006,732,1669,563,2973,753,3364,755
0500000US06095,06095,"Solano County, California",9099,1524,545,404,582,472,48,80,383,292,336,314,718,431,393,271,210,268,136,178,412,287,966,570,1335,540,943,458,628,354,754,478,710,393
0500000US06097,06097,"Sonoma County, California",5863,1242,177,181,515,378,288,306,207,344,216,255,216,303,40,71,93,93,288,215,386,275,662,447,787,432,213,208,421,284,625,500,729,418
0500000US06099,06099,"Stanislaus County, California",4283,917,252,188,476,316,154,174,313,321,212,193,232,162,159,184,131,111,361,214,434,263,492,265,201,154,313,235,123,122,55,90,375,312
0500000US06111,06111,"Ventura County, California",8142,1101,321,286,419,324,97,127,196,258,401,216,122,143,189,167,449,384,222,313,443,357,893,450,1248,470,896,421,459,275,1076,431,711,300
0500000US08031,08031,"Denver County, Colorado",6912,1492,1075,721,508,314,144,176,96,95,313,209,374,328,609,524,32,53,260,217,412,260,591,316,772,400,677,459,275,202,474,422,300,323
0500000US08041,08041,"El Paso County, Colorado",9948,1473,1197,606,537,409,497,438,540,421,387,318,247,256,287,191,574,368,123,116,771,440,1122,505,1858,794,617,354,410,265,272,251,509,362
0500000US08059,08059,"Jefferson County, Colorado",3608,916,465,337,36,63,31,53,155,147,37,64,284,404,65,106,380,503,141,134,385,317,42,73,435,250,296,181,380,255,282,213,194,166
0500000US09001,09001,"Fairfield County, Connecticut",6025,1305,513,364,46,72,152,250,499,378,0,200,92,152,410,441,214,192,138,104,476,377,266,211,734,602,893,523,509,428,488,432,595,284
0500000US09003,09003,"Hartford County, Connecticut",6752,1212,567,438,374,272,530,314,21,36,429,466,342,242,134,133,423,476,117,99,644,366,547,360,1135,618,805,461,170,138,393,263,121,146
0500000US09009,09009,"New Haven County, Connecticut",7080,1562,705,484,459,299,660,532,557,434,308,389,368,339,62,102,414,468,402,413,147,147,820,547,793,452,730,399,234,203,373,248,48,83
0500000US11001,11001,"District of Columbia, District of Columbia",6578,1162,537,323,444,312,218,209,85,103,156,184,0,203,118,138,242,202,161,172,123,147,868,468,771,420,908,422,248,190,1024,448,675,349
0500000US12011,12011,"Broward County, Florida",16068,2186,912,508,635,393,604,309,1066,689,460,319,1159,619,780,613,1419,770,1222,692,1405,875,1706,657,1954,809,1311,708,534,352,467,293,434,468
0500000US12031,12031,"Duval County, Florida",7013,1465,262,270,212,246,106,132,513,517,381,444,58,66,531,452,721,446,182,189,537,441,989,666,1205,611,436,388,467,325,351,290,62,112
0500000US12057,12057,"Hillsborough County, Florida",11119,1521,910,575,362,277,789,397,778,476,243,199,649,399,1056,598,319,231,712,445,1160,472,940,362,1534,522,698,514,297,215,487,313,185,135
0500000US12086,12086,"Miami-Dade County, Florida",12474,1750,1045,643,571,395,631,313,760,437,503,328,1354,571,307,216,760,349,242,243,718,387,1319,588,1139,557,1300,700,258,233,727,343,840,452
0500000US12095,12095,"Orange County, Florida",12130,1751,624,470,441,319,1013,550,621,368,1242,698,1303,802,685,360,1208,728,532,364,1386,686,822,441,587,432,618,442,597,487,272,211,179,203
0500000US12099,12099,"Palm Beach County, Florida",6033,1122,616,430,460,379,211,182,462,297,368,371,70,93,38,67,185,250,696,543,510,350,620,423,531,315,528,439,145,189,265,283,328,262
0500000US12103,12103,"Pinellas County, Florida",4975,1401,269,219,212,221,456,394,120,138,531,301,251,183,120,136,216,190,40,68,695,500,54,94,659,498,653,600,333,306,256,308,110,129
0500000US12117,12117,"Seminole County, Florida",4028,1049,177,196,372,358,635,525,398,403,0,221,134,201,118,143,223,195,143,188,455,386,31,52,279,182,347,291,258,236,398,299,60,96
0500000US13121,13121,"Fulton County, Georgia",6393,1264,939,471,170,176,32,53,392,344,168,195,241,255,82,137,266,269,158,258,864,523,181,159,791,405,476,353,502,395,508,387,623,335
0500000US13135,13135,"Gwinnett County, Georgia",6010,1244,303,350,49,84,173,284,487,421,0,218,270,275,102,138,173,174,98,118,654,519,288,246,1178,618,628,414,524,382,459,336,624,580
0500000US15001,15001,"Hawaii County, Hawaii",12909,1707,674,427,1173,594,520,344,712,429,826,421,974,425,604,499,272,222,354,237,799,520,1131,443,1827,650,1454,649,958,518,261,164,370,228
0500000US15003,15003,"Honolulu County, Hawaii",52238,3067,2486,727,1387,733,786,359,1740,558,1305,581,1047,403,1926,657,1742,706,1782,756,3240,829,4959,1158,8078,1323,6324,962,5024,916,3941,740,6471,1188
0500000US15009,15009,"Maui County, Hawaii",7143,1153,653,468,178,180,129,121,28,33,279,255,461,456,343,255,358,256,24,28,631,309,630,373,1314,591,769,319,298,232,619,298,429,354
0500000US17031,17031,"Cook County, Illinois",35224,3026,2964,852,2097,730,1904,693,1337,557,1417,548,1709,820,1391,621,2256,845,1161,657,3001,775,3632,816,3637,780,2929,886,1482,525,1885,591,2422,707
0500000US17043,17043,"DuPage County, Illinois",5336,1048,637,581,305,228,46,76,103,135,164,160,464,339,284,226,205,150,157,139,642,377,180,180,484,271,778,467,340,300,191,146,356,214
0500000US17197,17197,"Will County, Illinois",3099,793,72,121,77,107,0,185,25,43,383,302,357,272,362,288,0,185,46,76,205,153,337,231,305,283,296,243,262,263,97,103,275,261
0500000US18097,18097,"Marion County, Indiana",7464,1653,1011,662,311,258,714,515,515,382,604,580,451,322,764,462,235,266,316,238,165,154,689,438,725,577,407,244,218,210,234,208,105,134
0500000US20173,20173,"Sedgwick County, Kansas",5230,1044,516,370,407,268,467,306,187,127,208,178,113,137,173,170,56,81,68,118,632,436,582,341,776,369,251,264,463,316,331,294,0,174
0500000US21111,21111,"Jefferson County, Kentucky",5031,1017,255,219,456,391,323,244,241,235,0,190,374,251,359,272,402,423,405,318,385,257,332,193,739,464,402,297,71,90,238,222,49,56
0500000US22071,22071,"Orleans Parish, Louisiana",3022,658,289,232,59,86,173,133,119,106,181,132,241,161,122,107,209,216,265,270,290,318,122,103,311,210,281,208,86,113,193,167,81,81
0500000US24005,24005,"Baltimore County, Maryland",4477,1055,173,232,598,494,152,189,46,82,0,198,185,181,252,202,20,37,80,127,448,271,299,227,703,341,465,364,251,223,560,407,245,183
0500000US24031,24031,"Montgomery County, Maryland",8680,1486,390,391,135,134,82,137,246,187,524,351,270,215,349,364,187,212,0,198,620,472,1035,464,1251,500,845,434,414,305,1085,446,1247,455
0500000US24033,24033,"Prince George's County, Maryland",7182,1349,396,255,258,247,110,106,126,124,64,106,207,170,282,233,470,294,87,108,716,444,500,344,460,267,632,339,759,565,997,539,1118,542
0500000US24510,24510,"Baltimore city, Maryland",3964,811,452,239,80,93,356,333,91,106,119,118,58,101,173,179,264,313,418,309,235,186,539,380,341,246,375,237,143,118,92,108,228,233
0500000US25005,25005,"Bristol County, Massachusetts",3922,1028,456,378,201,207,212,187,419,363,404,340,152,182,77,96,75,102,212,189,114,159,196,171,839,413,326,266,101,127,138,178,0,203
0500000US25009,25009,"Essex County, Massachusetts",4850,1054,271,299,336,260,398,296,197,186,309,259,341,281,43,75,293,248,91,116,383,261,320,196,1158,560,32,57,175,192,240,178,263,208
0500000US25017,25017,"Middlesex County, Massachusetts",8328,1217,285,214,174,153,698,429,402,304,0,203,247,229,257,211,189,180,377,294,835,471,218,152,1285,584,920,416,526,305,1206,490,709,325
0500000US25025,25025,"Suffolk County, Massachusetts",15016,1938,1145,517,217,154,799,522,649,392,675,418,772,417,861,499,263,286,422,318,1338,604,1789,687,2141,787,1541,693,927,480,1035,508,442,373
0500000US25027,25027,"Worcester County, Massachusetts",3688,844,352,289,84,106,173,125,308,243,95,77,186,142,410,345,45,64,70,115,272,180,119,153,144,147,462,268,155,177,422,325,391,243
0500000US26081,26081,"Kent County, Michigan",5175,1260,256,227,183,317,428,430,219,245,247,225,475,438,155,206,330,283,0,168,283,243,866,653,829,580,376,295,176,170,330,428,22,33
0500000US26099,26099,"Macomb County, Michigan",5546,1058,124,159,49,83,253,271,391,353,272,242,266,224,111,138,342,259,405,296,461,457,710,455,757,378,620,339,422,258,98,119,265,297
0500000US26125,26125,"Oakland County, Michigan",10308,1601,921,539,644,414,250,185,433,379,695,409,493,340,776,489,704,501,528,341,429,318,656,366,1188,663,933,475,490,333,569,356,599,281
0500000US26161,26161,"Washtenaw County, Michigan",4174,1067,185,165,279,189,271,241,809,508,108,109,205,194,382,292,0,168,44,74,132,144,276,225,775,392,204,159,127,187,133,169,244,181
0500000US26163,26163,"Wayne County, Michigan",12800,1683,1331,612,763,399,497,342,632,315,751,371,632,384,871,591,683,446,314,239,1321,474,1487,667,1797,674,660,231,283,170,471,298,307,219
0500000US27053,27053,"Hennepin County, Minnesota",10594,1495,586,286,714,528,577,358,550,412,297,293,187,141,182,133,239,165,678,371,827,458,934,448,1635,557,1273,562,900,454,615,315,400,265
0500000US27123,27123,"Ramsey County, Minnesota",5380,987,341,294,693,490,357,486,190,171,139,122,597,393,278,282,40,68,245,216,565,313,796,429,77,88,354,249,373,355,145,128,190,153
0500000US29095,29095,"Jackson County, Missouri",5016,1142,397,348,154,123,168,132,376,251,414,296,154,217,786,691,365,275,368,305,196,190,439,346,711,325,0,187,171,237,251,238,66,111
0500000US29189,29189,"St. Louis County, Missouri",6556,1496,288,234,203,200,421,339,227,209,611,584,311,312,308,309,387,345,458,349,371,308,499,281,972,631,441,317,381,298,427,460,251,189
0500000US32003,32003,"Clark County, Nevada",25413,2386,1848,664,1200,472,564,330,1243,530,1226,558,1708,753,1285,653,1218,474,1484,592,2126,629,2526,751,4064,1023,2202,648,1089,445,878,346,752,404
0500000US34003,34003,"Bergen County, New Jersey",6324,1195,403,279,69,114,273,228,100,133,114,142,0,200,129,101,869,802,44,74,282,239,296,270,1089,503,434,259,285,176,1104,580,833,438
0500000US34017,34017,"Hudson County, New Jersey",6781,1005,458,303,35,60,412,328,248,210,316,293,413,306,239,177,591,355,196,176,583,408,665,381,637,313,724,334,187,146,518,445,559,340
0500000US34023,34023,"Middlesex County, New Jersey",4953,1022,442,351,193,173,120,138,76,138,228,261,119,139,93,113,97,117,246,209,152,123,332,250,959,526,678,362,263,141,516,375,439,262
0500000US35001,35001,"Bernalillo County, New Mexico",6806,1418,354,265,487,359,405,336,338,292,490,305,91,106,130,165,95,93,375,415,539,316,543,252,1262,635,749,572,57,91,611,367,280,167
0500000US36005,36005,"Bronx County, New York",15567,1989,2248,666,1396,657,1268,610,1181,725,625,358,1218,666,440,342,686,462,640,396,1014,612,1018,384,1444,571,827,434,450,325,501,348,611,516
0500000US36047,36047,"Kings County, New York",23114,1875,2673,723,1788,601,1293,598,1557,563,822,412,610,308,1433,572,576,315,642,412,1823,718,1367,532,2505,662,1335,453,1024,569,1174,464,2492,741
0500000US36059,36059,"Nassau County, New York",8360,1425,254,209,288,276,0,192,269,201,161,215,422,354,276,279,555,366,181,235,1096,548,660,349,1291,589,843,405,542,357,736,374,786,374
0500000US36061,36061,"New York County, New York",25660,3002,2941,1169,1056,572,827,579,715,396,822,543,1916,1071,747,513,1081,716,768,432,1898,784,2370,873,1892,811,1886,812,1484,788,2278,894,2979,955
0500000US36067,36067,"Onondaga County, New York",3364,751,544,354,327,240,192,176,115,119,273,176,56,95,177,187,30,54,109,131,289,188,381,250,161,167,233,194,306,297,64,107,107,110
0500000US36081,36081,"Queens County, New York",20302,2566,1823,734,683,414,501,289,930,500,733,311,1031,501,352,184,856,531,566,339,1717,781,1099,390,3288,831,1697,532,1523,535,2346,1032,1157,407
0500000US36103,36103,"Suffolk County, New York",4607,950,147,168,0,192,159,183,60,98,39,70,134,129,36,61,352,315,37,67,232,208,310,274,631,333,877,460,443,287,615,326,535,355
0500000US36119,36119,"Westchester County, New York",6907,1434,198,204,378,279,457,442,452,297,142,177,227,369,325,289,353,417,0,192,204,173,504,399,573,387,651,411,404,263,984,465,1055,362
0500000US37051,37051,"Cumberland County, North Carolina",4311,1000,327,260,315,323,191,184,398,487,334,296,198,226,98,122,54,91,225,181,726,416,225,243,535,321,211,197,322,291,104,115,48,81
0500000US37119,37119,"Mecklenburg County, North Carolina",7467,1411,561,381,214,190,86,110,404,316,386,314,220,194,550,434,247,316,204,158,160,187,1158,637,1098,576,736,417,595,426,260,236,588,359
0500000US37183,37183,"Wake County, North Carolina",7924,1404,203,159,473,336,560,582,440,456,486,518,279,263,36,61,259,229,303,279,573,370,837,591,1343,634,718,389,291,249,744,346,379,232
0500000US39035,39035,"Cuyahoga County, Ohio",8979,1563,1282,598,1027,535,544,380,615,388,304,197,636,314,633,433,249,152,299,260,852,492,590,401,392,293,321,226,246,207,458,293,531,322
0500000US39049,39049,"Franklin County, Ohio",10743,1689,1448,681,561,354,352,234,630,446,756,494,566,376,564,339,419,281,654,549,1100,558,658,432,1343,598,574,381,231,211,453,337,434,324
0500000US39061,39061,"Hamilton County, Ohio",6525,1353,669,402,1066,645,181,202,252,162,350,240,31,59,714,426,111,133,65,106,654,336,535,413,954,551,495,451,147,143,157,137,144,190
0500000US40027,40027,"Cleveland County, Oklahoma",5436,1111,243,228,188,180,50,90,399,350,244,196,256,265,177,208,327,271,201,220,920,638,404,245,1065,563,429,277,147,154,365,341,21,35
0500000US40109,40109,"Oklahoma County, Oklahoma",14523,1799,1487,590,1362,587,1155,612,452,271,410,238,934,641,473,262,1013,585,470,231,1812,758,793,356,1942,711,936,409,287,211,232,225,765,368
0500000US40131,40131,"Rogers County, Oklahoma",2299,425,196,147,77,85,61,75,85,77,67,81,144,133,96,91,39,47,109,106,144,107,395,216,465,214,175,116,94,90,152,141,0,159
0500000US40143,40143,"Tulsa County, Oklahoma",14735,1288,1877,533,887,357,861,311,616,259,851,311,903,313,931,324,566,296,903,340,1215,397,1210,433,1477,419,931,338,529,291,381,249,597,266
0500000US41005,41005,"Clackamas County, Oregon",5540,1239,342,378,509,601,327,339,174,211,209,258,0,201,121,142,0,201,383,325,280,249,908,520,715,568,451,327,813,414,108,94,200,170
0500000US41039,41039,"Lane County, Oregon",5336,954,469,401,135,172,313,297,372,251,223,255,404,306,187,195,371,304,31,51,358,298,503,327,897,598,215,177,313,229,297,271,248,268
0500000US41047,41047,"Marion County, Oregon",6682,1340,341,305,140,202,705,648,1081,775,721,548,129,162,588,473,0,201,170,214,296,221,1147,659,458,317,386,336,236,254,153,199,131,154
0500000US41051,41051,"Multnomah County, Oregon",11877,1878,1073,602,541,310,343,253,677,397,608,394,748,480,406,456,944,580,747,610,1401,687,720,347,1282,486,828,492,590,385,572,363,397,224
0500000US41067,41067,"Washington County, Oregon",7437,1500,469,481,201,195,304,297,209,235,432,422,181,236,39,69,162,184,618,473,1046,679,558,342,1216,624,643,316,780,576,348,262,231,204
0500000US42003,42003,"Allegheny County, Pennsylvania",9179,1518,1300,630,730,619,464,474,704,454,517,409,277,184,462,423,305,230,102,119,850,424,816,399,972,478,815,400,196,154,370,255,299,221
0500000US42101,42101,"Philadelphia County, Pennsylvania",12470,1710,1671,583,948,413,1100,575,673,419,780,502,874,491,175,178,471,337,471,304,936,508,1307,508,1072,448,1044,538,123,160,447,330,378,267
0500000US44007,44007,"Providence County, Rhode Island",5308,1355,1056,720,694,547,243,192,438,388,68,108,334,232,268,311,266,250,303,285,234,206,444,284,163,168,230,204,190,187,264,210,113,112
0500000US47037,47037,"Davidson County, Tennessee",5034,1170,343,309,895,591,199,209,583,482,130,203,560,410,472,336,140,170,46,77,323,274,223,243,506,372,247,235,94,150,42,74,231,275
0500000US48029,48029,"Bexar County, Texas",14116,1737,1286,666,963,349,278,193,1385,715,599,483,494,281,523,323,797,374,687,374,1313,484,1474,564,1820,715,943,454,185,187,594,314,775,443
0500000US48085,48085,"Collin County, Texas",8579,1673,244,177,210,226,0,220,206,213,302,305,468,481,119,148,353,271,565,405,795,472,1822,803,617,430,800,452,972,564,707,432,399,263
0500000US48113,48113,"Dallas County, Texas",21768,2237,551,367,1114,579,830,494,1647,689,873,446,1082,595,768,386,777,459,277,169,2114,678,2944,902,2865,869,2167,699,1044,555,1256,487,1459,695
0500000US48121,48121,"Denton County, Texas",7480,1391,331,319,241,334,0,220,163,209,274,408,571,491,594,435,409,332,392,273,787,451,245,251,419,359,1316,654,630,404,584,380,524,301
0500000US48141,48141,"El Paso County, Texas",6002,1880,298,257,280,229,335,244,337,346,402,379,182,164,37,63,138,133,468,594,933,1168,1077,598,597,460,264,214,260,321,63,104,331,516
0500000US48201,48201,"Harris County, Texas",28633,3533,3408,1278,1860,830,1672,1022,1162,537,765,512,1118,621,1681,633,938,488,1032,576,2310,989,3110,932,2256,744,2290,812,1214,580,1480,596,2337,938
0500000US48439,48439,"Tarrant County, Texas",14179,1798,1011,551,351,243,568,369,413,280,761,331,1135,537,506,379,435,412,567,424,1925,821,1650,624,1601,774,1144,502,753,413,502,352,857,392
0500000US48453,48453,"Travis County, Texas",11925,1589,791,513,786,457,378,349,201,183,852,710,641,393,128,167,738,425,365,247,700,478,887,412,980,498,1148,595,511,351,1375,816,1444,802
0500000US49035,49035,"Salt Lake County, Utah",6899,1279,394,266,429,412,357,272,46,80,0,190,601,549,254,323,339,320,566,358,564,423,1083,536,810,377,496,291,372,259,217,215,371,239
0500000US51059,51059,"Fairfax County, Virginia",10401,1718,595,502,0,201,45,77,473,298,104,89,43,72,121,144,436,309,88,135,551,468,888,628,1425,536,1601,672,907,532,1739,560,1385,543
0500000US53011,53011,"Clark County, Washington",4587,920,119,140,132,140,155,176,70,114,17,29,109,111,337,310,656,420,210,191,567,401,393,361,311,213,677,349,416,298,42,74,376,388
0500000US53033,53033,"King County, Washington",37049,3219,2846,1178,1897,777,1448,638,1770,1047,1289,652,2071,838,874,342,1159,518,1541,878,2315,841,3163,1034,5559,1317,3987,1256,1768,708,3057,816,2305,761
0500000US53053,53053,"Pierce County, Washington",16160,1923,1096,484,1260,701,538,426,1321,848,362,285,912,461,975,523,744,431,1029,567,1062,576,1704,713,2276,763,1186,488,741,418,522,340,432,286
0500000US53061,53061,"Snohomish County, Washington",9546,1103,387,316,469,337,318,229,461,474,36,63,31,56,564,395,311,341,437,268,962,481,1432,598,1111,406,826,384,654,332,635,374,912,454
0500000US53063,53063,"Spokane County, Washington",5266,1239,366,333,497,415,419,415,370,344,237,298,158,184,8,18,146,136,420,350,371,311,531,415,1492,793,129,147,84,134,0,198,38,61
0500000US55079,55079,"Milwaukee County, Wisconsin",7774,1118,717,353,551,362,839,503,604,296,368,278,671,407,427,305,229,165,103,98,611,367,1203,510,393,223,500,274,205,207,138,152,215,177
