Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US12095,12095,"Orange County, Florida",10378,1742,1087,505,102,104,642,480,637,582,1299,571,559,417,391,265,763,555,938,539,657,397,1271,746,604,372,687,651,251,244,177,177,313,359
0500000US12099,12099,"Palm Beach County, Florida",7448,1210,371,335,759,421,379,313,507,398,305,209,430,349,329,230,477,301,424,285,594,342,564,325,1381,678,559,351,121,116,248,210,0,218
0500000US12103,12103,"Pinellas County, Florida",5820,1124,795,402,182,135,721,495,451,290,290,214,432,323,169,176,195,170,300,358,454,298,684,305,386,304,160,135,481,459,85,104,35,59
0500000US13121,13121,"Fulton County, Georgia",6598,1560,589,496,794,582,126,129,465,486,22,38,608,340,49,55,434,290,629,694,339,206,778,622,484,354,512,339,221,226,141,183,407,435
0500000US15001,15001,"Hawaii County, Hawaii",12010,1458,941,493,340,225,918,491,1059,610,493,456,478,267,538,359,465,337,256,167,1171,461,704,339,1856,651,1441,771,757,415,293,264,300,244
0500000US15003,15003,"Honolulu County, Hawaii",45131,2389,1815,544,2149,644,1362,460,2530,876,1343,593,1464,583,1186,498,2084,715,1561,452,3581,958,5126,986,6927,1116,4643,882,2199,590,4123,974,3038,815
0500000US15009,15009,"Maui County, Hawaii",9444,1452,380,285,303,263,242,304,412,285,518,387,908,655,440,418,280,243,256,223,476,279,1147,680,1969,722,1147,640,520,334,239,216,207,223
0500000US17031,17031,"Cook County, Illinois",27944,2478,3138,707,1530,596,1478,564,1412,515,1121,449,1720,639,1007,536,1649,760,856,390,1750,654,2998,1285,3471,845,2141,707,1183,641,1183,477,1307,483
0500000US17043,17043,"DuPage County, Illinois",5396,1334,214,165,229,182,129,154,64,64,98,163,699,584,65,84,188,198,121,175,452,364,728,550,717,557,506,259,274,211,71,87,841,499
0500000US18097,18097,"Marion County, Indiana",5952,1097,738,449,240,178,589,373,362,308,630,491,314,193,215,242,583,370,296,215,876,584,486,326,316,219,32,53,135,137,125,159,15,27
0500000US21111,21111,"Jefferson County, Kentucky",5529,1070,905,518,915,626,528,310,179,183,210,212,428,351,145,113,685,538,85,81,296,235,191,161,594,365,87,95,51,88,204,197,26,36
0500000US22071,22071,"Orleans Parish, Louisiana",2816,550,424,244,65,108,335,248,140,126,118,141,325,205,0,203,57,49,288,210,310,224,423,298,122,130,93,138,24,40,64,101,28,47
0500000US24005,24005,"Baltimore County, Maryland",5612,993,537,358,219,160,178,173,202,257,192,166,237,226,267,247,174,171,323,320,738,472,403,227,501,313,475,263,281,207,328,244,557,311
0500000US24031,24031,"Montgomery County, Maryland",10268,1534,935,551,239,275,251,336,285,294,0,197,240,268,414,344,640,529,317,313,443,289,583,330,1908,758,821,323,1386,702,636,521,1170,499
0500000US24033,24033,"Prince George's County, Maryland",6355,1274,322,290,209,190,227,198,172,182,273,299,282,238,276,236,148,155,53,72,726,401,427,226,1330,574,950,524,248,193,472,325,240,209
0500000US24510,24510,"Baltimore city, Maryland",4396,1270,616,476,585,373,512,570,291,267,33,56,224,225,43,71,266,190,44,73,344,415,472,327,283,187,229,206,83,98,245,160,126,166
0500000US25005,25005,"Bristol County, Massachusetts",4628,932,929,557,270,181,104,115,464,356,247,243,693,427,138,191,137,139,193,237,359,203,342,245,495,472,61,81,126,201,70,116,0,203
0500000US25017,25017,"Middlesex County, Massachusetts",10985,1621,625,364,595,429,699,423,307,325,219,198,543,439,970,529,661,588,328,352,772,387,772,477,1690,797,817,475,760,345,789,401,438,225
0500000US25025,25025,"Suffolk County, Massachusetts",11714,1556,2269,680,569,372,608,394,170,148,451,262,302,254,298,257,692,436,445,318,919,480,901,440,1105,531,1068,434,823,459,733,472,361,288
0500000US25027,25027,"Worcester County, Massachusetts",4899,1358,424,376,385,363,352,372,910,596,132,141,231,194,158,167,277,366,650,606,87,108,413,254,461,307,362,339,57,102,0,203,0,203
0500000US26099,26099,"Macomb County, Michigan",4871,1159,362,218,181,155,603,653,270,210,0,168,242,213,178,176,149,170,228,173,526,422,624,439,664,294,356,244,299,240,189,153,0,168
0500000US26125,26125,"Oakland County, Michigan",7131,1196,620,515,853,488,135,145,422,278,286,246,218,177,263,262,243,224,188,159,632,421,639,302,918,353,546,385,431,216,466,229,271,210
0500000US26161,26161,"Washtenaw County, Michigan",3604,945,460,347,321,249,334,293,60,99,219,183,297,191,255,273,270,274,47,76,213,266,385,318,189,151,182,163,47,58,71,97,254,204
0500000US26163,26163,"Wayne County, Michigan",8785,1217,1243,468,806,365,724,355,620,323,401,223,611,274,362,282,389,245,446,280,429,245,642,325,435,270,485,286,249,174,218,197,725,395
0500000US27053,27053,"Hennepin County, Minnesota",10521,1363,1452,610,744,388,757,470,375,284,907,609,356,315,530,417,388,260,584,344,788,487,772,333,997,406,593,300,442,279,260,223,576,409
0500000US27123,27123,"Ramsey County, Minnesota",3688,860,714,439,74,92,188,158,239,205,120,115,335,227,289,370,164,162,0,145,140,158,267,210,242,164,435,339,91,113,277,207,113,167
0500000US29095,29095,"Jackson County, Missouri",4742,963,487,322,515,534,314,269,387,240,403,263,190,168,174,149,300,264,433,352,193,143,123,133,622,330,142,130,225,243,139,171,95,122
0500000US29189,29189,"St. Louis County, Missouri",5388,1003,533,406,479,444,421,349,236,232,327,232,404,271,75,111,78,88,297,268,624,345,626,509,556,339,218,182,95,125,184,153,235,178
0500000US31055,31055,"Douglas County, Nebraska",3985,889,420,352,258,246,156,148,383,239,321,275,255,193,0,157,82,87,575,478,526,437,167,152,271,225,288,256,97,126,186,150,0,157
0500000US32003,32003,"Clark County, Nevada",21126,2007,1304,500,1244,625,1024,486,1328,625,899,406,1685,709,627,337,1464,612,604,334,1667,713,2329,706,2567,952,1722,482,1100,485,944,611,618,326
0500000US34007,34007,"Camden County, New Jersey",3996,1074,364,342,87,143,202,268,399,282,100,120,330,312,196,192,238,377,182,182,548,400,469,364,375,321,180,180,153,174,173,174,0,200
0500000US34013,34013,"Essex County, New Jersey",5157,1263,390,204,206,263,351,283,362,328,261,240,101,128,448,399,64,103,221,225,187,171,406,291,587,292,773,594,181,155,149,180,470,270
0500000US34017,34017,"Hudson County, New Jersey",6756,1306,605,472,167,169,584,430,225,216,843,540,234,234,141,177,271,242,140,140,412,249,394,283,991,558,519,332,502,372,179,151,549,381
0500000US34023,34023,"Middlesex County, New Jersey",4005,842,544,377,35,59,246,238,117,147,187,181,202,206,145,144,30,51,259,202,32,55,459,320,695,423,510,348,219,182,146,146,179,164
0500000US34031,34031,"Passaic County, New Jersey",4461,1014,725,411,390,233,44,72,335,289,203,249,208,197,250,225,423,300,191,188,205,198,343,276,211,180,289,240,187,248,224,194,233,202
0500000US35001,35001,"Bernalillo County, New Mexico",6771,1246,545,297,191,157,594,332,304,203,599,307,122,141,95,153,821,445,498,306,324,283,909,481,1142,614,156,173,47,72,87,146,337,266
0500000US36005,36005,"Bronx County, New York",14979,1788,2081,774,1484,537,1045,572,1240,540,1025,630,655,457,507,297,723,422,682,529,1002,429,938,559,1567,696,701,334,604,387,440,304,285,231
0500000US36029,36029,"Erie County, New York",5223,1063,1080,515,183,165,735,518,350,320,525,368,19,32,0,193,309,223,175,160,565,411,119,201,420,240,101,118,151,174,47,79,444,390
0500000US36047,36047,"Kings County, New York",15997,1893,2093,653,1072,574,741,379,602,387,501,263,559,316,370,286,1008,434,579,286,1125,552,1079,393,1829,648,1665,616,745,544,766,358,1263,542
0500000US36059,36059,"Nassau County, New York",12174,1931,553,383,689,408,348,324,1531,1039,314,418,257,258,365,324,527,401,177,143,1142,603,1284,806,1637,778,1297,582,973,523,327,245,753,369
0500000US36061,36061,"New York County, New York",20730,2736,3359,1219,1306,725,1083,523,726,517,937,583,668,585,636,513,937,566,1073,815,1331,857,1283,609,1616,859,2033,1132,1400,1040,991,652,1351,753
0500000US36081,36081,"Queens County, New York",19754,2094,1436,569,1171,546,1496,761,516,336,879,382,377,188,619,318,887,438,1017,439,962,367,1841,715,3445,865,1702,566,1177,664,1023,408,1206,412
0500000US36103,36103,"Suffolk County, New York",6567,1409,402,285,105,127,373,301,318,349,266,250,234,195,384,439,178,209,393,504,795,475,703,456,1081,669,358,209,263,138,569,353,145,213
0500000US36119,36119,"Westchester County, New York",6080,1207,486,339,371,271,249,256,185,243,261,262,242,242,137,231,43,72,247,223,445,267,485,537,681,374,601,332,188,185,262,236,1197,728
0500000US37051,37051,"Cumberland County, North Carolina",4682,988,352,267,731,564,216,244,189,169,338,227,209,204,537,349,171,171,0,201,158,159,963,447,178,206,233,193,86,142,321,390,0,201
0500000US37119,37119,"Mecklenburg County, North Carolina",6047,1196,422,295,314,380,238,196,306,288,307,279,549,362,154,163,289,191,561,522,554,369,264,234,644,413,336,249,378,304,434,350,297,275
0500000US37183,37183,"Wake County, North Carolina",4384,1100,236,201,195,200,222,218,284,254,179,186,244,202,373,349,66,110,246,275,431,276,446,459,266,263,404,263,454,606,211,223,127,123
0500000US39035,39035,"Cuyahoga County, Ohio",8425,1432,1462,575,491,242,464,268,507,334,616,597,546,351,358,229,359,346,335,236,826,310,502,336,773,395,142,119,456,367,475,398,113,141
0500000US39049,39049,"Franklin County, Ohio",11161,1750,1038,457,686,428,561,303,491,286,677,317,1149,691,625,571,521,413,477,322,941,476,2130,992,977,511,446,319,188,269,137,136,117,141
0500000US39095,39095,"Lucas County, Ohio",3214,942,754,645,322,213,415,241,263,252,219,149,183,164,141,135,0,190,152,169,165,159,337,257,27,61,56,74,0,190,151,176,29,48
0500000US40109,40109,"Oklahoma County, Oklahoma",13378,1517,1285,439,550,315,1004,413,1030,538,765,502,976,545,851,422,1112,523,469,382,1203,610,1461,613,1283,467,585,282,485,460,167,177,152,141
0500000US40131,40131,"Rogers County, Oklahoma",2667,448,256,174,107,93,199,156,108,99,155,135,61,60,72,88,143,119,114,104,116,90,206,125,258,131,418,185,248,147,27,45,179,162
0500000US40143,40143,"Tulsa County, Oklahoma",15938,1124,1520,394,1479,417,842,309,1023,337,860,303,1082,343,1078,391,1162,417,356,180,1024,319,1746,496,1956,514,1122,348,140,117,352,197,196,129
0500000US41039,41039,"Lane County, Oregon",4183,855,966,462,196,170,383,329,272,226,98,106,354,281,79,126,18,32,40,68,428,328,303,233,457,333,278,207,28,54,141,218,142,225
0500000US41051,41051,"Multnomah County, Oregon",10599,1691,1097,465,686,405,889,595,166,140,520,312,362,271,577,428,320,339,904,669,1181,826,1040,555,1246,594,755,403,305,225,53,87,498,260
0500000US42003,42003,"Allegheny County, Pennsylvania",7438,1578,1061,456,731,441,749,519,340,258,624,580,312,312,240,154,321,242,411,366,652,374,479,286,1011,495,53,88,275,214,118,120,61,97
0500000US42091,42091,"Montgomery County, Pennsylvania",4479,937,163,189,194,167,44,73,163,205,46,81,803,589,65,107,426,471,53,92,391,281,505,360,406,295,651,448,90,158,198,153,281,226
0500000US42101,42101,"Philadelphia County, Pennsylvania",10862,1646,1692,684,856,586,590,333,466,306,880,557,771,427,370,280,1025,516,779,514,752,441,802,449,473,280,427,279,384,226,226,206,369,258
0500000US44007,44007,"Providence County, Rhode Island",3709,945,701,562,344,283,219,240,286,236,200,188,247,219,90,140,70,85,173,175,285,398,185,174,242,195,242,198,196,269,146,155,83,104
0500000US47157,47157,"Shelby County, Tennessee",4100,895,470,328,303,289,417,306,264,256,725,550,430,405,17,26,126,149,46,76,279,210,228,203,118,136,482,284,27,44,102,120,66,84
0500000US48029,48029,"Bexar County, Texas",13502,1875,1717,645,529,281,701,408,799,331,480,408,328,206,955,612,493,276,492,366,938,399,1590,681,2105,926,612,341,556,280,1035,462,172,150
0500000US48085,48085,"Collin County, Texas",6075,1303,83,103,141,179,96,116,344,393,341,265,687,609,156,146,326,276,58,97,438,429,616,509,662,357,687,561,581,390,488,421,371,246
0500000US48113,48113,"Dallas County, Texas",16968,1863,2120,766,1107,579,1016,574,954,474,791,403,1274,561,719,384,745,379,437,330,2087,729,1448,629,1717,624,997,499,400,236,827,611,329,237
0500000US48121,48121,"Denton County, Texas",6210,1404,514,407,101,126,847,780,52,84,452,386,112,143,174,140,563,530,182,183,208,217,361,276,852,392,757,496,588,524,262,213,185,142
0500000US48141,48141,"El Paso County, Texas",4202,910,334,257,431,274,229,217,431,320,253,265,67,80,431,306,290,222,372,313,262,252,329,195,288,231,297,258,51,81,84,141,53,85
0500000US48201,48201,"Harris County, Texas",28021,2995,2286,920,1308,648,1696,730,1000,417,1954,876,1348,656,1706,801,940,541,1343,586,1639,694,3071,860,2892,886,4325,1694,828,549,1187,650,498,351
0500000US48439,48439,"Tarrant County, Texas",16470,2396,1309,638,458,335,227,222,855,517,1216,662,1353,780,563,357,390,303,1376,529,1142,505,1917,791,2269,1079,1518,796,532,417,959,698,386,233
0500000US48453,48453,"Travis County, Texas",11083,1582,1230,581,1044,629,344,282,965,583,482,405,531,386,632,460,331,276,84,103,809,420,893,441,1084,562,1185,739,470,318,676,476,323,239
0500000US49035,49035,"Salt Lake County, Utah",5176,1140,739,369,292,246,130,164,83,103,286,212,294,209,390,425,154,182,304,284,496,297,702,493,451,258,396,288,153,138,204,172,102,188
0500000US51059,51059,"Fairfax County, Virginia",9179,1393,358,275,273,257,45,75,155,125,75,90,342,250,375,324,338,294,283,390,476,364,865,638,1118,472,763,335,825,495,1555,431,1333,518
0500000US51810,51810,"Virginia Beach city, Virginia",3852,1097,153,133,112,178,124,131,0,198,110,116,67,89,479,331,142,115,259,283,693,523,88,83,701,415,552,449,214,176,64,108,94,124
0500000US53011,53011,"Clark County, Washington",3848,855,557,343,257,263,192,230,406,302,84,83,110,130,179,158,233,249,145,216,120,121,480,439,661,325,209,158,154,149,61,75,0,198
0500000US53033,53033,"King County, Washington",31189,3051,1970,681,2035,880,1553,621,1513,833,1858,883,1478,868,1372,677,1305,549,1078,437,1815,806,3149,954,3405,995,2820,880,1329,602,2783,1050,1726,605
0500000US53053,53053,"Pierce County, Washington",10859,1776,976,487,537,378,489,377,425,311,346,259,840,697,119,125,468,355,529,390,1896,926,1473,738,1244,506,795,370,517,283,150,133,55,93
0500000US53061,53061,"Snohomish County, Washington",8058,1624,973,627,187,170,74,126,702,545,399,412,165,182,173,143,209,175,286,199,439,451,1382,683,1146,566,731,375,645,486,368,210,179,196
0500000US55079,55079,"Milwaukee County, Wisconsin",6954,1212,690,314,637,418,567,432,842,476,377,307,395,248,352,280,771,464,119,117,689,365,451,365,780,380,167,145,117,150,0,149,0,149
