GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US12095,12095,"Orange County, Florida",78813,2829,7051,1818,3475,1072,6102,1812,8280,2081,8104,2026,5577,1372,4470,1093,5464,1314,4217,1650,5724,1088,6820,1544,7627,1940,3299,978,1152,541,1035,590,416,239
0500000US12097,12097,"Osceola County, Florida",28014,1455,1998,723,2468,964,3945,1270,2060,881,2541,801,1350,664,1953,690,1455,683,1486,774,2930,1163,2795,851,2307,1103,297,209,156,198,128,152,145,146
0500000US12099,12099,"Palm Beach County, Florida",60142,2143,5020,1257,3546,850,5645,1399,3635,1241,4563,1141,3735,1231,4006,1275,5231,1655,3568,1169,4991,1316,6736,1421,4610,1144,2789,911,577,328,446,259,1044,560
0500000US12101,12101,"Pasco County, Florida",11055,1264,537,446,427,336,511,361,1146,606,1225,605,612,346,1006,611,1141,548,614,424,622,318,1420,621,974,692,235,238,187,264,235,253,163,220
0500000US12103,12103,"Pinellas County, Florida",19069,1429,1533,739,1226,570,1865,776,1858,739,1250,578,1053,595,1533,721,1449,756,1352,912,919,461,2009,853,1551,725,577,452,258,236,367,329,269,230
0500000US12105,12105,"Polk County, Florida",19301,1455,1349,608,1439,822,1477,782,1588,737,1860,767,1677,699,1155,538,1957,837,602,380,2586,1033,1642,667,1468,585,210,196,161,136,35,60,95,150
0500000US12111,12111,"St. Lucie County, Florida",8386,955,519,467,482,356,308,257,1296,763,701,346,459,293,774,592,337,263,494,416,1006,563,1142,570,337,217,325,265,146,182,0,301,60,97
0500000US12115,12115,"Sarasota County, Florida",6905,731,896,509,85,142,612,436,700,524,619,505,894,520,851,514,233,238,73,122,513,342,451,270,427,247,286,326,0,301,152,179,113,125
0500000US12117,12117,"Seminole County, Florida",17373,1400,949,577,1854,826,818,446,1841,804,1817,950,663,473,831,507,577,382,890,454,1596,535,2402,796,1801,585,286,202,398,334,250,258,400,391
0500000US12127,12127,"Volusia County, Florida",13042,1127,943,434,912,549,953,512,823,500,937,490,1044,664,1282,681,803,511,782,605,989,607,825,480,2274,1064,275,227,51,90,0,301,149,192
