Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US06017,6017,"El Dorado County, California",5600,932,257,230,356,463,0,203,524,494,723,528,501,476,480,364,72,117,231,251,473,386,110,135,216,150,644,380,108,140,461,312,444,367
0500000US06019,6019,"Fresno County, California",120251,3008,11678,1532,10589,1795,9086,1645,10287,1738,10717,1683,9488,1666,5723,1291,6668,1330,4110,969,8942,1721,12654,2022,9852,1614,5214,1030,2425,722,2166,603,652,280
0500000US06025,6025,"Imperial County, California",35832,1566,3139,1009,3131,891,2239,721,2822,683,2765,821,1661,639,1919,721,1833,737,1032,538,2227,722,4440,1157,4212,1052,2160,961,820,581,843,430,589,513
0500000US06029,6029,"Kern County, California",102424,3263,7445,1422,6681,1574,8550,1568,7661,1378,9468,1882,6850,1474,6897,1336,5036,1331,3805,1125,7623,1516,11595,1741,11149,1985,5097,1268,2231,771,1522,625,814,508
0500000US06031,6031,"Kings County, California",18731,1379,1761,625,2143,762,1483,667,1312,643,848,464,1926,701,1560,661,433,312,1322,574,1142,460,1460,621,1177,487,862,541,337,331,867,627,98,130
0500000US06037,6037,"Los Angeles County, California",1193011,7743,73125,3754,78580,4576,86648,4776,86376,4878,76581,4017,79772,4833,68484,4064,63830,3821,54312,3511,103913,5556,121929,5329,129662,5949,72272,4032,41326,2833,32271,2534,23930,2288
0500000US06039,6039,"Madera County, California",19494,1325,1635,751,1157,589,1506,516,837,392,1935,769,1802,790,1426,643,1275,643,1178,719,1629,671,1938,842,1652,717,724,436,655,365,45,80,100,166
0500000US06041,6041,"Marin County, California",10516,1095,459,345,1277,663,290,264,561,400,1159,769,232,264,481,373,396,334,295,274,711,394,1235,662,1348,728,775,539,252,217,279,250,766,437
0500000US06045,6045,"Mendocino County, California",5197,590,172,232,178,151,863,594,436,418,623,477,96,158,296,373,365,332,126,147,660,445,160,166,661,439,0,203,556,516,0,203,5,9
0500000US06047,6047,"Merced County, California",35680,1500,2452,694,2512,658,3096,946,3221,724,2476,861,3005,908,2283,588,2164,853,1352,633,3728,1063,3766,1101,3091,909,1033,472,824,637,370,319,307,304
0500000US06053,6053,"Monterey County, California",52819,1818,3949,1121,2605,843,2364,806,3622,1005,4001,969,3613,856,3278,901,3752,929,2315,682,4726,1062,4416,968,7415,1553,2801,873,1740,573,1637,670,585,443
0500000US06055,6055,"Napa County, California",12008,1206,327,257,476,362,183,264,1450,689,502,319,526,400,624,415,827,462,625,368,1083,601,1265,645,1637,563,976,531,502,302,282,226,723,505
0500000US06059,6059,"Orange County, California",240409,4302,10041,1657,10103,1694,12555,2046,14004,1885,14198,2375,13107,1802,13225,2137,13171,2131,11499,1693,20841,2242,24329,2851,32791,3299,18451,2190,11110,1810,10486,1693,10498,1816
0500000US06061,6061,"Placer County, California",13134,1305,708,448,664,500,473,354,514,348,527,361,629,394,489,430,395,313,592,517,1539,618,1430,636,2285,809,1054,487,549,372,469,345,817,440
0500000US06065,6065,"Riverside County, California",242200,5172,13810,2172,14214,1921,14123,2123,15004,1990,13419,1959,15918,2076,13539,2076,14589,2161,13242,2078,22926,2128,27979,2950,29154,2908,16715,2170,6122,1299,7364,1776,4082,992
0500000US06067,6067,"Sacramento County, California",86055,2682,6320,1113,5232,1221,4979,1193,6340,1437,4833,1337,5190,1171,5145,1166,5914,1299,4873,1237,7366,1399,8874,1582,9334,1655,4621,1087,2637,832,2985,936,1412,494
0500000US06071,6071,"San Bernardino County, California",242879,5119,18010,2198,12108,1691,13861,2258,13869,1865,14589,2035,13208,1488,16345,2356,13087,1951,12794,1705,23173,2336,25769,2588,29705,3128,16148,2140,8446,1605,6901,1412,4866,1103
0500000US06073,6073,"San Diego County, California",261887,5491,18218,2485,14136,1783,15607,2266,17764,2611,16881,2453,16554,2110,13152,1986,12392,1868,15260,2210,23723,2428,26040,2862,32014,2856,16038,2129,11092,2027,8048,1565,4968,1236
0500000US06075,6075,"San Francisco County, California",42978,2588,2114,795,2232,1077,1297,557,1767,876,3271,938,2660,931,1910,810,2972,1043,1855,845,2210,664,4097,1035,4468,1293,3257,1026,2349,773,2394,732,4125,1210
0500000US06077,6077,"San Joaquin County, California",69867,2380,5271,1027,4507,1131,5316,1279,6028,1276,3950,808,4097,951,5133,1031,3466,825,2752,855,7862,1449,6689,1136,6558,1231,4582,1155,1285,493,1597,642,774,414
0500000US06079,6079,"San Luis Obispo County, California",15475,1420,1626,716,681,399,327,232,1019,718,1922,892,684,492,718,575,928,644,608,525,2340,853,1583,664,1177,548,795,477,349,278,519,433,199,201
0500000US06081,6081,"San Mateo County, California",47340,2456,1322,661,1132,423,2171,820,2536,869,2793,907,3113,1020,1732,505,2008,926,1845,926,3529,979,4964,1007,7281,1452,3784,984,3606,1105,2701,716,2823,874
0500000US06083,6083,"Santa Barbara County, California",42487,2068,2846,1020,2412,796,2526,798,1986,577,2009,666,3400,1083,3412,1028,2145,635,2452,861,2464,830,4283,975,4800,1135,3254,969,1636,722,2071,790,791,427
0500000US06085,6085,"Santa Clara County, California",120249,3084,5013,1001,4746,1056,4929,1179,6050,1482,6788,1524,6910,1392,4418,1110,5661,1421,5491,1396,10580,1701,15231,2157,13589,1702,11190,1631,6557,1587,6644,1223,6452,1371
0500000US06087,6087,"Santa Cruz County, California",19313,1494,1527,732,1091,519,488,430,1234,579,881,554,987,661,1370,781,1273,675,805,596,1343,561,2442,933,1972,742,1764,829,893,520,1089,496,154,166
0500000US06089,6089,"Shasta County, California",4356,659,586,457,406,252,135,99,401,317,207,199,984,471,268,263,55,70,194,214,113,129,284,178,250,181,343,284,0,203,71,106,59,94
0500000US06095,6095,"Solano County, California",26300,1414,2034,881,1129,631,636,454,1565,722,1467,631,1410,689,1075,481,1164,591,1419,659,2513,961,2652,731,3731,955,2377,748,1680,728,1159,673,289,181
0500000US06097,6097,"Sonoma County, California",31827,2231,1525,861,1677,831,1454,779,2723,1170,1822,881,2349,1021,2055,918,1305,700,1875,761,2905,1051,2608,839,4315,1211,1693,620,814,493,1676,761,1031,542
0500000US06099,6099,"Stanislaus County, California",56732,2021,4152,1301,4660,1159,5072,1311,3462,1034,4596,1174,3525,868,3221,1042,3633,1063,2799,1153,5375,1357,6009,1241,4553,1091,2602,916,731,446,2166,840,176,161
0500000US06101,6101,"Sutter County, California",6861,762,381,304,447,293,562,376,231,167,628,570,897,513,288,296,469,305,773,499,189,167,215,200,897,516,653,466,165,159,0,203,66,97
0500000US06107,6107,"Tulare County, California",67977,2370,8556,1660,4618,1018,7574,1557,5443,1282,4435,1013,5240,1100,4092,1078,3735,991,3462,1011,5552,1166,5897,1285,4107,1253,2761,983,1342,623,787,495,376,273
0500000US06111,6111,"Ventura County, California",75309,2680,2500,673,4077,1133,4003,976,4677,1023,3423,900,3363,812,3817,859,3785,1096,4634,1098,5375,1167,7747,1162,10456,1560,6796,1178,5322,1257,2299,821,3035,864
0500000US06113,6113,"Yolo County, California",17057,1444,1359,636,968,451,1398,715,269,267,1080,574,855,570,1489,746,1141,715,1454,725,1401,610,2996,1012,1022,464,788,413,338,210,253,230,246,193
0500000US06115,6115,"Yuba County, California",5261,694,156,166,227,222,185,201,783,421,268,225,512,424,417,311,472,338,480,388,523,351,541,362,367,200,248,241,82,139,0,203,0,203
0500000US08001,8001,"Adams County, Colorado",46419,1472,2095,592,2223,683,2021,636,3041,1065,3891,1105,2701,1032,2607,877,3139,830,2773,890,4008,984,6337,1365,5684,1221,2930,939,1411,717,1072,491,486,270
0500000US08005,8005,"Arapahoe County, Colorado",29821,1516,2296,797,905,463,2673,873,3071,1072,2310,755,2283,787,1640,577,1168,476,1258,616,2022,647,3982,954,2484,800,2281,866,514,287,527,339,407,294
0500000US08013,8013,"Boulder County, Colorado",11165,1041,828,475,809,576,594,395,798,538,798,505,597,480,147,171,469,365,491,441,1063,565,1299,819,1585,663,925,577,196,162,423,297,143,163
0500000US08031,8031,"Denver County, Colorado",57755,2408,7865,1546,3160,1071,3508,1010,4459,1303,5489,1245,4308,1064,3804,1078,3728,894,2459,818,3281,971,4984,1273,4710,1189,2866,776,1222,551,1346,618,566,358
0500000US08035,8035,"Douglas County, Colorado",6449,944,117,184,67,107,64,78,78,138,50,83,622,487,269,230,156,131,0,195,272,215,750,394,1036,556,1800,681,216,174,740,402,212,192
0500000US08041,8041,"El Paso County, Colorado",30719,2002,2017,872,1151,545,1769,843,3216,1192,2259,874,1694,769,2829,929,1955,741,1421,662,2142,747,2962,942,2868,1089,1775,763,1080,543,1353,794,228,192
0500000US08059,8059,"Jefferson County, Colorado",24571,1413,1633,769,1001,455,2193,935,1643,717,1183,561,1251,588,1519,763,756,408,401,378,2043,747,3030,873,3118,838,2298,805,1461,569,706,318,335,250
0500000US08069,8069,"Larimer County, Colorado",9576,938,671,367,660,364,817,610,818,558,519,304,437,323,106,129,409,374,666,358,546,319,1242,528,1326,614,535,399,543,376,228,179,53,66
0500000US08077,8077,"Mesa County, Colorado",5943,918,1218,756,361,325,110,117,511,323,456,350,603,569,171,171,229,200,219,197,668,593,683,459,268,261,173,195,87,107,186,255,0,195
0500000US08101,8101,"Pueblo County, Colorado",23842,1219,2484,719,2251,852,2459,795,2011,683,1197,415,2142,914,1106,612,826,424,1158,493,2656,697,2512,893,1458,555,949,487,165,178,468,266,0,195
0500000US08123,8123,"Weld County, Colorado",19813,1260,1471,745,1266,470,749,467,1128,576,1977,718,1796,794,1494,619,1049,454,382,235,1627,589,2291,779,2280,936,1654,561,241,184,256,243,152,205
0500000US09001,9001,"Fairfield County, Connecticut",47007,2250,3716,1076,2715,854,2321,845,3411,1116,1909,724,2748,815,3345,1021,2291,916,2589,855,3141,974,4112,973,5362,1464,3304,1079,2004,710,1532,713,2507,776
0500000US09003,9003,"Hartford County, Connecticut",46719,1800,7675,1185,5066,1222,4911,1144,3919,1104,2664,859,2286,892,1606,533,2027,818,1143,559,3273,1066,3787,1013,4684,1121,1626,523,961,525,516,325,575,505
0500000US09009,9009,"New Haven County, Connecticut",40569,1710,5148,1334,4489,1358,2684,985,3603,1251,1691,729,3863,1226,2148,804,1677,758,1291,637,3468,1055,1888,725,3237,794,2695,925,900,569,1028,562,759,437
0500000US09011,9011,"New London County, Connecticut",6618,635,951,524,0,201,240,182,463,405,294,283,210,235,396,332,235,370,448,414,902,393,1020,574,509,353,315,316,285,421,237,254,113,198
0500000US10003,10003,"New Castle County, Delaware",13253,1216,1647,848,439,335,843,558,1251,668,857,622,720,504,1279,553,303,261,356,238,1255,593,1219,593,1652,637,625,355,257,342,409,292,141,162
0500000US10005,10005,"Sussex County, Delaware",4459,754,675,573,248,256,516,387,203,160,664,554,0,189,207,206,32,58,648,484,175,244,278,239,147,164,139,120,91,98,398,397,38,66
0500000US11001,11001,"District of Columbia, District of Columbia",22883,1594,1986,771,992,693,783,564,1294,552,1344,742,1765,655,700,481,1258,699,1035,718,1789,782,1725,762,2282,872,1567,726,1173,776,1201,559,1989,770
0500000US12001,12001,"Alachua County, Florida",7865,942,1380,601,618,368,404,342,323,270,609,443,720,469,228,194,435,392,399,347,923,529,362,222,820,530,340,325,111,115,61,100,132,134
0500000US12009,12009,"Brevard County, Florida",14353,1362,1121,632,1149,847,970,555,1292,623,613,424,1390,783,897,581,889,811,568,488,1180,498,786,416,1345,624,1594,621,194,198,142,226,223,202
0500000US12011,12011,"Broward County, Florida",152388,4029,12079,1963,7709,1757,8046,1420,8708,1471,7497,1624,9378,2181,7648,1818,8419,1668,6401,1531,14174,1860,13164,1915,18244,2546,12732,2243,5385,1492,5754,1159,7050,1528
0500000US12021,12021,"Collier County, Florida",19632,1746,1391,697,760,403,1199,584,1233,669,1788,658,2167,854,1456,789,1869,769,1138,614,1898,741,1778,796,1123,691,892,458,209,183,313,266,418,331
0500000US12031,12031,"Duval County, Florida",21598,2242,2296,968,1276,674,1556,699,1134,640,1061,406,1982,1101,1445,842,727,567,723,485,2360,873,2352,1067,2048,874,1402,730,165,245,744,369,327,273
0500000US12053,12053,"Hernando County, Florida",6358,910,729,535,445,402,203,215,481,313,378,261,852,598,788,375,912,626,380,289,361,282,293,223,178,173,0,218,98,147,141,141,119,155
0500000US12055,12055,"Highlands County, Florida",5129,883,1301,592,275,224,308,202,606,403,345,256,619,512,157,170,117,152,37,58,681,510,414,364,85,113,69,119,0,218,115,177,0,218
0500000US12057,12057,"Hillsborough County, Florida",104682,2957,9785,1634,7799,1620,8168,1776,7741,1437,7147,1396,7126,1313,6165,1334,7182,1590,4652,1157,8824,1525,10620,2070,8512,1728,4657,1283,2244,910,1631,617,2429,900
0500000US12069,12069,"Lake County, Florida",10547,952,1000,736,166,185,337,276,644,444,462,423,989,602,1261,820,553,454,711,534,508,451,1682,1035,1508,782,449,396,101,136,176,193,0,218
0500000US12071,12071,"Lee County, Florida",28824,2258,3638,1049,2479,781,1998,769,2091,606,2502,941,2069,759,1124,502,2647,951,1386,563,2483,882,2026,693,2477,933,1013,576,105,184,555,381,231,202
0500000US12073,12073,"Leon County, Florida",6014,808,888,431,629,399,111,177,391,355,42,70,111,135,122,136,601,436,201,180,398,353,607,338,1301,659,276,296,0,218,148,261,188,183
0500000US12081,12081,"Manatee County, Florida",11459,1288,1660,827,696,443,1392,677,921,424,717,412,1226,600,616,376,592,431,606,430,960,447,958,615,437,343,454,486,43,73,111,154,70,112
0500000US12083,12083,"Marion County, Florida",11387,1373,556,404,927,476,1682,803,1335,601,594,426,1068,762,1250,926,504,329,342,244,174,207,587,487,924,618,875,725,88,139,114,191,367,390
0500000US12085,12085,"Martin County, Florida",4794,767,315,253,651,485,51,82,225,168,354,301,674,522,199,223,655,544,49,84,484,337,60,81,222,178,314,314,371,437,105,144,65,88
0500000US12086,12086,"Miami-Dade County, Florida",540050,6668,58469,4167,41855,3407,39484,3147,38638,3579,32952,3188,31145,2919,28906,2935,30874,2666,22437,2439,39707,3102,47607,3694,45998,3400,33496,3073,16122,2045,15445,1546,16915,1987
0500000US12095,12095,"Orange County, Florida",106392,3396,10782,2199,7599,1896,7041,1449,7404,1532,8297,1628,6252,1812,6788,1534,5895,1410,4630,1079,10235,2244,12667,2282,9248,1892,4257,1348,2234,968,1765,782,1298,503
0500000US12097,12097,"Osceola County, Florida",36990,3223,4776,1757,3588,1088,1356,694,3025,1113,1857,907,3312,1142,3068,1612,2142,920,1268,771,3380,1215,3975,1271,3389,1388,801,563,694,436,209,242,150,271
0500000US12099,12099,"Palm Beach County, Florida",76751,3477,5755,1127,4951,1312,5124,1225,5026,1180,4933,1090,5391,1271,5117,1136,4091,931,2791,1063,6071,1160,8045,1452,8947,1559,3695,889,2635,865,1848,702,2331,808
0500000US12101,12101,"Pasco County, Florida",17726,1563,1308,606,849,479,356,250,872,394,1048,617,1235,479,1242,706,693,491,1242,551,1393,522,2507,725,1887,721,1518,624,640,440,631,414,305,287
0500000US12103,12103,"Pinellas County, Florida",22595,1918,2153,896,1988,798,1733,687,1286,584,973,369,1790,761,1455,653,1494,745,665,358,1736,580,2750,850,2507,617,549,363,325,306,260,173,931,562
0500000US12105,12105,"Polk County, Florida",27285,1961,2495,926,1855,858,2824,919,2010,772,1958,671,1972,818,1593,801,1463,681,802,383,2850,942,1989,891,2705,984,1828,868,342,264,111,112,488,415
0500000US12111,12111,"St. Lucie County, Florida",14225,1619,2247,1124,427,442,1223,753,919,602,803,633,1117,853,695,549,471,450,1109,901,1758,976,638,587,975,993,869,720,717,829,202,236,55,104
0500000US12115,12115,"Sarasota County, Florida",9673,1354,507,332,208,215,682,556,765,563,353,332,1038,565,670,604,1132,724,149,178,646,655,963,695,1084,483,1162,763,211,213,0,218,103,166
0500000US12117,12117,"Seminole County, Florida",22124,2152,2327,1160,686,457,1022,644,1690,769,1707,786,1486,718,1465,838,1364,1006,785,504,1404,605,3382,1317,1985,731,1192,646,486,260,670,553,473,392
0500000US12127,12127,"Volusia County, Florida",18101,1598,587,422,1564,772,1299,663,1845,662,1883,891,1784,803,577,379,1506,814,1332,657,1291,702,1543,661,1289,658,720,498,479,396,112,143,290,248
0500000US13063,13063,"Clayton County, Georgia",7963,971,478,316,387,261,869,526,959,507,626,419,805,509,436,327,661,491,163,218,323,260,1490,556,383,325,43,72,206,296,134,226,0,214
0500000US13067,13067,"Cobb County, Georgia",24191,1723,846,641,1947,902,1355,940,2759,1044,1412,823,1701,688,1533,970,805,432,1658,930,2848,1334,2207,929,1929,742,854,523,995,564,629,505,713,417
0500000US13089,13089,"DeKalb County, Georgia",16688,1247,797,457,700,366,1197,556,1540,667,1237,531,2461,821,1391,687,832,408,938,582,1510,596,1271,535,1346,659,461,258,252,247,510,318,245,206
0500000US13121,13121,"Fulton County, Georgia",20549,1953,1482,745,614,472,1060,596,2262,978,1898,963,2201,1022,1818,957,670,467,574,438,1386,734,1581,734,1474,699,1122,527,603,355,551,391,1253,641
0500000US13135,13135,"Gwinnett County, Georgia",41832,2678,1136,705,1524,649,2022,865,4693,1566,3765,1314,5493,1987,2971,1121,5228,2034,2027,966,3594,1343,3883,1621,3579,1292,1018,746,214,237,252,249,433,492
0500000US13139,13139,"Hall County, Georgia",11447,1080,591,390,633,497,1026,657,1143,640,1315,572,995,661,1151,651,1022,575,973,598,750,454,952,512,381,310,290,419,136,153,47,85,42,70
0500000US13313,13313,"Whitfield County, Georgia",7487,1048,165,229,118,128,943,575,888,502,270,254,541,466,646,491,731,407,749,526,514,397,414,394,824,463,247,383,59,106,264,366,114,186
0500000US15003,15003,"Honolulu County, Hawaii",20735,1801,1081,473,584,400,1013,416,1725,807,729,337,1285,598,602,424,584,314,870,423,1656,678,2719,783,2401,724,1883,759,1156,467,1560,611,887,434
0500000US16001,16001,"Ada County, Idaho",7717,878,472,504,185,304,869,660,134,189,166,219,48,82,472,388,742,584,699,509,860,428,929,586,1067,600,259,252,363,323,368,346,84,136
0500000US16027,16027,"Canyon County, Idaho",11969,1017,1282,611,419,233,551,371,640,521,1052,480,1084,559,1118,627,325,280,759,459,962,510,2171,926,940,566,552,511,33,57,81,103,0,193
0500000US17031,17031,"Cook County, Illinois",334802,5732,21956,2570,18344,2306,20203,2245,24769,2555,24266,2461,23907,2462,21138,2292,18959,1934,15581,1950,26684,2844,35043,3013,36177,2944,21704,2186,9939,1735,9331,1691,6801,1442
0500000US17043,17043,"DuPage County, Illinois",33440,1315,1323,643,745,431,741,427,1728,722,3836,1190,1633,597,1681,712,2022,688,1724,732,2144,701,3898,1089,4651,1006,2803,788,2264,827,1258,622,989,343
0500000US17089,17089,"Kane County, Illinois",35668,1902,1387,672,770,366,2958,1098,1761,652,2593,928,2743,887,2490,907,2103,740,1449,514,3643,1073,3893,1066,5634,1168,2207,673,770,398,755,487,512,414
0500000US17097,17097,"Lake County, Illinois",35904,1851,1505,779,910,491,2182,929,2634,1058,2003,852,2653,1060,2383,899,2175,854,2575,993,2862,874,4327,1312,4965,1278,1934,647,1122,550,1172,559,502,322
0500000US17111,17111,"McHenry County, Illinois",7729,1014,607,495,57,95,488,494,0,185,539,446,132,134,274,306,309,322,771,465,1313,785,442,269,1259,501,634,390,528,428,309,277,67,116
0500000US17161,17161,"Rock Island County, Illinois",4383,607,349,355,207,239,219,220,18,35,382,304,722,395,490,293,85,107,66,86,289,266,412,262,508,251,226,192,168,169,242,240,0,185
0500000US17197,17197,"Will County, Illinois",24968,1614,1000,528,588,314,1720,660,1565,572,1050,419,1542,683,1746,654,1174,627,1300,691,2827,875,2678,766,3752,989,1407,648,1114,465,981,577,524,316
0500000US17201,17201,"Winnebago County, Illinois",9223,1052,1676,822,282,252,831,507,528,382,426,363,497,314,394,339,889,475,614,572,664,424,539,308,1023,440,377,285,48,100,197,289,238,385
0500000US18003,18003,"Allen County, Indiana",6813,806,420,304,1068,544,391,288,564,423,762,554,529,403,217,175,575,405,492,319,598,357,598,295,243,197,92,111,87,149,177,175,0,190
0500000US18089,18089,"Lake County, Indiana",24953,1142,1678,622,1765,760,2155,862,1142,536,1117,533,1891,793,1845,887,649,400,1258,584,2364,789,2965,836,3345,887,1443,510,881,502,255,233,200,253
0500000US18097,18097,"Marion County, Indiana",24330,1684,3674,1122,1985,772,2193,866,3419,1207,2226,901,2195,826,1124,511,1419,855,1228,681,1648,705,817,365,1095,549,415,287,220,201,191,227,481,468
0500000US18141,18141,"St. Joseph County, Indiana",4738,592,550,383,196,210,71,90,241,168,930,443,273,234,536,423,27,49,230,172,284,179,602,390,430,250,183,159,0,190,49,65,136,177
0500000US19153,19153,"Polk County, Iowa",9754,1148,867,560,456,389,169,239,699,469,710,515,805,530,594,473,44,74,877,545,1258,657,944,587,1202,760,626,441,244,216,87,137,172,215
0500000US20091,20091,"Johnson County, Kansas",11679,1169,316,248,982,625,278,270,595,371,797,477,1058,664,425,285,1768,759,424,301,614,378,1164,636,854,432,1300,645,367,290,561,372,176,179
0500000US20173,20173,"Sedgwick County, Kansas",20155,1332,2445,860,1314,586,971,569,2222,730,1400,685,1421,603,972,680,2283,863,764,552,1552,710,1643,809,1675,648,778,486,44,77,262,223,409,387
0500000US20177,20177,"Shawnee County, Kansas",5509,655,463,352,281,259,305,219,345,280,710,372,269,189,398,337,148,179,257,198,759,380,560,305,440,270,278,229,245,257,17,31,34,61
0500000US20209,20209,"Wyandotte County, Kansas",10739,871,920,322,672,335,1137,551,1111,492,1162,560,608,393,462,211,891,429,740,445,770,370,884,447,938,447,423,314,0,170,0,170,21,34
0500000US21111,21111,"Jefferson County, Kentucky",10260,1118,627,362,1432,777,1008,598,438,298,957,568,975,609,620,529,211,231,440,329,612,428,845,403,936,406,482,300,149,156,294,227,234,193
0500000US22051,22051,"Jefferson Parish, Louisiana",17946,1377,1610,854,1528,716,637,433,914,423,1686,916,771,487,1294,677,472,304,692,498,1519,590,1373,564,2585,721,1439,598,402,310,502,272,522,328
0500000US22071,22071,"Orleans Parish, Louisiana",8357,942,358,220,767,423,710,365,1077,482,278,211,367,295,246,177,355,225,192,141,689,422,731,420,1232,547,305,234,392,292,256,204,402,307
