Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US06099,6099,"Stanislaus County, California",52307,2033,4693,1311,4053,1226,4560,1191,3701,998,3845,1013,3253,819,3464,901,1920,643,2177,737,5409,1080,4430,1074,5649,1221,3211,1041,898,440,688,450,356,183
0500000US06101,6101,"Sutter County, California",6890,726,150,144,740,491,869,524,845,489,532,420,441,437,480,385,221,204,320,334,365,323,578,484,1081,552,131,159,0,294,64,84,73,124
0500000US06107,6107,"Tulare County, California",62723,1853,5955,1216,4228,974,6003,1201,5244,1108,5195,1130,4090,1022,3190,877,3543,1017,2814,950,6579,1198,5365,1133,5049,1093,2802,773,1283,594,1071,570,312,241
0500000US06111,6111,"Ventura County, California",74604,2845,3076,1000,5028,1401,3431,975,5460,1258,3830,999,3477,1176,3600,1073,4489,1096,3628,1236,6101,1373,9294,1600,7837,1228,6772,1254,3861,1016,2486,830,2234,740
0500000US06113,6113,"Yolo County, California",15896,1180,1295,635,1507,560,1271,676,769,433,1225,525,604,346,523,448,680,446,1094,659,1406,551,2490,669,1209,541,1006,450,476,325,136,139,205,189
0500000US06115,6115,"Yuba County, California",4525,589,372,287,198,239,235,196,0,294,339,295,644,539,438,307,234,220,48,77,434,359,635,428,566,323,104,182,0,294,81,136,197,251
0500000US08001,8001,"Adams County, Colorado",43311,2078,3318,841,2136,826,2997,912,2714,974,3241,968,2872,932,2341,763,3753,981,1611,567,3344,975,5555,1446,3907,928,2612,765,1023,648,1149,609,738,407
0500000US08005,8005,"Arapahoe County, Colorado",29681,1648,1975,740,1981,840,1330,621,2445,804,2730,920,1803,680,1624,687,1442,655,1679,728,2326,679,3297,1021,3266,968,1314,580,1412,633,450,322,607,396
0500000US08013,8013,"Boulder County, Colorado",10896,1029,1151,504,845,594,1170,524,938,457,663,454,984,623,618,414,435,400,661,391,397,304,1453,605,645,319,211,181,350,303,114,138,261,207
0500000US08031,8031,"Denver County, Colorado",54457,2314,6729,1390,6096,1598,4416,1083,3546,1061,4033,1014,3881,1210,3547,1011,3241,901,2481,583,3359,993,3566,955,4414,1065,2525,854,820,393,1455,472,348,255
0500000US08035,8035,"Douglas County, Colorado",4993,740,0,279,59,93,420,370,56,89,0,279,33,58,237,270,396,334,94,133,164,135,249,233,1146,567,830,401,520,332,336,344,453,286
0500000US08041,8041,"El Paso County, Colorado",27163,1461,2644,912,2257,822,1890,779,2355,974,1737,754,1576,699,3244,1265,1250,684,1354,670,1634,690,2191,749,2243,753,1151,612,1273,644,242,230,122,144
0500000US08059,8059,"Jefferson County, Colorado",23772,1543,1620,723,998,573,1041,551,2425,817,2005,805,1226,677,1363,578,1033,516,1000,527,1851,784,4281,1074,2076,611,1366,518,366,228,593,290,528,357
0500000US08069,8069,"Larimer County, Colorado",8202,1301,913,525,738,592,663,396,457,414,278,240,377,314,619,473,286,247,513,512,942,613,901,597,526,348,259,218,75,122,400,405,255,240
0500000US08077,8077,"Mesa County, Colorado",5806,752,584,542,543,532,170,158,786,500,510,461,227,358,486,413,0,279,287,251,237,216,412,302,475,338,785,529,206,312,0,279,98,164
0500000US08101,8101,"Pueblo County, Colorado",23324,1333,3840,995,2508,915,1718,522,1332,517,1569,477,1057,551,1436,612,1491,597,950,516,1449,716,2512,754,2294,712,739,451,148,143,281,182,0,279
0500000US08123,8123,"Weld County, Colorado",17945,1487,1688,721,1281,678,1059,639,1857,894,1511,730,744,394,1621,781,1011,539,940,497,1130,552,782,367,2320,895,1304,581,488,324,81,143,128,111
0500000US09001,9001,"Fairfield County, Connecticut",44639,2499,4354,1256,3136,842,2473,836,2651,1093,3871,1263,2236,954,2576,965,2061,895,2180,926,3320,1001,4401,1315,4341,955,2276,864,1429,591,1859,681,1475,544
0500000US09003,9003,"Hartford County, Connecticut",41097,1887,6987,1617,4253,1244,2870,987,2958,1030,2496,839,2683,895,1090,542,1629,633,1487,566,3582,1023,2382,710,4785,1338,1220,567,1208,518,850,513,617,333
0500000US09009,9009,"New Haven County, Connecticut",37449,2025,5662,1336,2849,1046,3451,1095,2193,1098,2495,820,1770,717,2799,950,2644,915,484,318,3426,936,3241,975,3258,1077,1625,625,485,366,700,368,367,382
0500000US09011,9011,"New London County, Connecticut",6268,857,377,229,53,70,505,379,436,284,296,269,527,315,492,325,308,244,480,369,790,424,382,296,437,358,496,439,230,208,223,172,236,238
0500000US10003,10003,"New Castle County, Delaware",11695,902,1019,530,326,348,932,669,836,520,431,349,189,183,1484,715,788,481,645,507,1587,724,1107,568,805,436,648,501,406,374,346,339,146,143
0500000US11001,11001,"District of Columbia, District of Columbia",17109,1534,1194,544,662,497,760,436,1212,729,491,380,1016,620,370,341,616,394,805,488,1349,619,1322,595,2027,706,1718,726,530,342,1417,663,1620,619
0500000US12001,12001,"Alachua County, Florida",6885,1213,1503,782,564,505,734,579,570,488,395,313,140,167,439,275,0,310,78,129,842,553,333,359,457,405,544,364,26,43,132,146,128,158
0500000US12009,12009,"Brevard County, Florida",12458,1368,572,416,1020,605,786,433,1179,711,455,298,763,463,720,457,588,389,787,430,1011,497,1514,633,1691,742,465,369,192,244,241,232,474,309
0500000US12011,12011,"Broward County, Florida",135950,3967,9524,1640,8817,1739,6685,1247,7748,1561,6824,1695,8769,1639,7021,1541,7269,1696,7356,1656,10758,2139,13887,1570,15163,1946,9818,1720,6541,1557,5664,1326,4106,1000
0500000US12021,12021,"Collier County, Florida",15753,2041,1757,626,1180,543,1157,641,782,373,1174,604,1508,637,677,444,1318,607,1018,598,1332,591,1223,511,1270,709,352,255,412,299,312,371,281,329
0500000US12031,12031,"Duval County, Florida",19243,1447,1261,479,1325,456,1130,654,829,508,1333,727,1766,722,854,399,1751,814,1249,726,1955,702,1998,600,1630,613,931,479,547,363,537,321,147,169
0500000US12053,12053,"Hernando County, Florida",5090,948,410,380,519,298,862,520,733,545,210,196,0,310,335,343,453,412,353,374,310,287,325,240,331,293,57,94,192,262,0,310,0,310
0500000US12057,12057,"Hillsborough County, Florida",95027,3609,10187,1952,8455,1723,6896,1496,6583,1647,6840,1381,7302,1350,5344,1418,6153,1216,5593,1262,8205,1548,7705,1453,7602,1559,3663,1167,1617,765,1277,544,1605,653
0500000US12069,12069,"Lake County, Florida",10855,1167,505,452,503,477,752,587,1122,802,415,255,1435,575,266,224,599,609,319,263,964,596,1452,690,795,496,1038,676,0,310,306,279,384,357
0500000US12071,12071,"Lee County, Florida",27423,2170,2569,964,2809,894,1809,816,2856,1023,3341,1072,1837,735,2274,876,1536,718,1622,796,1426,699,2715,982,1568,738,603,389,238,307,166,197,54,88
0500000US12081,12081,"Manatee County, Florida",11320,1468,750,395,1320,836,711,547,1527,802,921,589,696,527,574,400,446,336,1279,671,1072,593,212,222,663,427,437,405,81,153,254,240,377,375
0500000US12083,12083,"Marion County, Florida",10172,1245,1455,829,1060,612,585,341,1153,604,897,488,176,206,863,632,942,570,276,249,1111,553,713,498,444,375,190,242,229,215,44,77,34,56
0500000US12086,12086,"Miami-Dade County, Florida",527616,6036,60820,3992,46817,3746,38183,3287,37168,3473,36142,3467,29821,2738,29416,3074,24210,2691,24597,2302,40987,3716,48062,3529,42141,3625,28401,2924,14546,2065,12949,1735,13356,1565
0500000US12087,12087,"Monroe County, Florida",4740,977,241,244,223,282,225,177,406,285,362,278,79,133,453,444,158,135,455,444,506,385,290,210,447,377,474,332,193,126,185,159,43,76
0500000US12095,12095,"Orange County, Florida",92608,3075,9261,1719,7390,1572,7040,1802,8323,1677,6327,1815,7606,1546,5807,1265,5778,1371,5118,1261,7978,1447,8538,1818,5749,1224,4232,1187,1931,746,915,628,615,344
0500000US12097,12097,"Osceola County, Florida",34033,2471,2363,774,2137,801,3302,1182,2512,882,2802,804,3096,1134,2040,860,2390,923,1351,898,4037,1167,3719,1280,2699,745,991,629,136,146,272,360,186,231
0500000US12099,12099,"Palm Beach County, Florida",70583,3208,6032,1576,4280,1119,3420,843,4444,1194,5551,1373,5648,1208,3940,1008,4072,1131,3945,987,5587,1388,8185,1835,7388,1517,3216,837,2383,788,1145,521,1347,647
0500000US12101,12101,"Pasco County, Florida",14919,1401,380,287,1516,722,828,593,1374,568,855,433,619,455,1329,704,664,414,401,263,1415,623,1347,725,1872,817,1648,703,180,185,346,238,145,175
0500000US12103,12103,"Pinellas County, Florida",21597,1784,2059,633,1007,562,2370,858,2434,835,1167,561,1732,709,704,367,1082,494,946,474,2076,831,2452,801,1603,739,1319,644,0,310,154,111,492,379
0500000US12105,12105,"Polk County, Florida",29472,1990,3091,1295,1761,738,2361,890,2565,1050,2650,928,2118,795,1966,926,1493,823,1640,701,3096,1080,2853,1033,2297,793,716,536,291,219,258,210,316,371
0500000US12111,12111,"St. Lucie County, Florida",11862,1165,2149,768,514,369,1841,736,642,448,885,461,828,589,862,619,463,333,478,341,944,605,826,485,816,395,291,264,97,122,97,168,129,174
0500000US12115,12115,"Sarasota County, Florida",7384,1017,747,377,278,190,406,361,443,322,357,322,456,370,903,578,540,383,384,260,640,470,929,549,639,356,412,341,105,139,145,145,0,310
0500000US12117,12117,"Seminole County, Florida",19333,1684,368,357,1140,542,1201,601,1143,539,914,481,1520,626,1854,934,2246,883,631,336,2193,859,1898,709,1895,663,673,416,447,319,735,493,475,307
0500000US12127,12127,"Volusia County, Florida",13601,1356,1333,659,638,421,1351,759,826,461,1296,551,1325,703,490,361,723,362,605,404,1318,673,877,579,1307,528,692,510,62,109,502,331,256,403
0500000US13063,13063,"Clayton County, Georgia",7687,1132,571,449,1159,756,1363,858,530,440,1098,720,1061,629,357,272,109,180,279,350,189,175,267,266,442,378,155,161,0,300,53,92,54,88
0500000US13067,13067,"Cobb County, Georgia",20374,1558,1138,627,1263,639,2146,1160,2026,1205,1668,788,1343,678,1820,943,962,623,749,509,2032,754,1544,796,1788,857,1094,600,288,198,367,295,146,231
0500000US13089,13089,"DeKalb County, Georgia",17355,1923,3039,1066,1215,843,1946,913,1435,796,993,632,858,374,872,480,1384,673,591,412,1240,617,1248,655,1024,565,513,329,442,398,374,257,181,185
0500000US13121,13121,"Fulton County, Georgia",18485,1512,2450,1013,898,553,1221,589,870,539,1237,582,2036,1016,636,488,1316,679,720,580,1213,627,2205,760,1553,680,572,314,463,502,571,523,524,301
0500000US13135,13135,"Gwinnett County, Georgia",38046,2022,3432,1244,2682,1192,3456,1154,2860,1016,2838,1084,4279,1531,2285,839,2115,893,1744,932,3481,1184,2874,997,2550,977,1621,661,1018,487,636,505,175,248
0500000US13139,13139,"Hall County, Georgia",10541,1152,355,425,1104,667,1250,851,917,532,546,414,673,545,430,423,1019,701,1168,742,768,471,1200,649,598,387,84,145,61,103,105,170,263,350
0500000US13215,13215,"Muscogee County, Georgia",3580,655,310,295,325,238,0,300,303,297,323,274,413,289,241,242,233,290,430,420,62,104,310,248,187,185,80,122,225,263,0,300,138,222
0500000US13313,13313,"Whitfield County, Georgia",7697,840,556,377,458,405,934,603,859,543,686,567,144,173,1042,643,240,261,457,344,863,667,559,412,623,391,120,158,0,300,53,91,103,165
0500000US15001,15001,"Hawaii County, Hawaii",5752,785,1501,616,971,637,171,190,279,296,283,265,0,275,381,356,164,228,286,283,497,428,526,476,192,173,386,284,20,36,34,65,61,101
0500000US15003,15003,"Honolulu County, Hawaii",19875,1799,1286,630,457,306,997,483,1360,680,836,520,900,451,1343,657,1322,647,1051,507,1334,490,2323,712,2819,925,1896,713,1334,579,384,254,233,180
0500000US16001,16001,"Ada County, Idaho",7711,915,497,335,590,367,734,558,441,336,356,256,439,373,309,225,559,443,592,679,631,585,585,361,1473,539,290,210,31,54,96,113,88,109
0500000US16027,16027,"Canyon County, Idaho",10294,986,1871,902,836,424,1044,629,1107,438,323,264,807,433,1030,481,669,472,310,195,1060,548,425,281,468,335,293,355,51,88,0,267,0,267
0500000US17031,17031,"Cook County, Illinois",317156,5785,23094,2711,15101,2208,22954,2394,19937,2310,19834,2807,21154,2364,21206,2464,19512,2332,18938,2273,27214,2430,36835,3212,34562,3297,19311,2067,7927,1402,5367,1127,4210,1169
0500000US17043,17043,"DuPage County, Illinois",31018,2001,808,610,462,295,925,487,1947,976,2160,1009,2404,946,1862,922,2838,1207,1336,711,2878,1055,3582,1083,4842,1098,1512,582,1640,822,1057,446,765,437
0500000US17089,17089,"Kane County, Illinois",36662,1870,904,583,1294,657,1409,730,3928,1242,2292,1001,3461,1166,1928,751,3685,1490,2616,1026,3328,1153,3839,1238,4196,1243,1332,592,1109,546,1025,585,316,213
0500000US17097,17097,"Lake County, Illinois",30998,1626,742,473,431,327,1970,793,1515,601,2616,1068,2582,826,2388,871,1787,718,2190,760,2714,878,2875,970,4828,1119,1690,679,1204,542,1100,473,366,365
0500000US17111,17111,"McHenry County, Illinois",7553,715,126,214,375,310,329,250,457,390,145,159,818,584,316,412,682,559,191,184,691,494,931,508,1363,651,843,425,176,225,0,267,110,185
0500000US17161,17161,"Rock Island County, Illinois",3924,496,704,320,104,164,181,176,417,319,373,326,267,245,469,329,206,244,352,305,226,186,125,141,345,336,72,119,17,29,0,267,66,84
0500000US17197,17197,"Will County, Illinois",24638,1467,496,334,768,472,1569,711,1129,567,1621,875,1137,643,1315,643,767,534,1280,544,1683,531,3643,1082,3837,1067,2314,775,1197,612,1547,703,335,227
0500000US17201,17201,"Winnebago County, Illinois",7638,817,1033,501,586,491,660,519,676,438,415,323,528,334,429,325,914,524,297,260,536,347,558,373,558,335,0,267,207,187,0,267,241,369
0500000US18003,18003,"Allen County, Indiana",6372,821,94,154,498,319,460,359,526,408,1902,935,661,504,254,243,294,240,105,183,339,284,884,557,248,226,0,267,0,267,0,267,107,176
0500000US18089,18089,"Lake County, Indiana",22338,1406,1762,790,1246,468,1114,429,1624,690,1273,521,1993,821,1901,741,1178,551,1789,667,2215,741,2551,712,2070,669,846,452,416,263,221,170,139,226
0500000US18097,18097,"Marion County, Indiana",22301,1554,3160,1044,2144,892,3904,1381,2349,889,1807,584,1153,599,1956,889,772,507,310,290,1366,713,1237,634,1174,621,774,547,0,267,89,102,106,137
0500000US18141,18141,"St. Joseph County, Indiana",4545,659,281,249,437,353,560,379,290,308,409,285,272,211,402,220,231,183,129,172,473,361,498,317,182,179,85,103,248,341,48,94,0,267
0500000US19153,19153,"Polk County, Iowa",7872,925,399,312,580,436,195,197,742,503,978,583,867,595,823,472,127,165,459,375,237,199,475,388,1380,645,252,205,102,123,186,204,70,124
0500000US20091,20091,"Johnson County, Kansas",10481,994,608,344,550,412,517,497,1201,786,841,512,504,392,332,280,17,29,707,522,877,439,1273,793,1640,649,950,537,235,201,84,142,145,166
0500000US20173,20173,"Sedgwick County, Kansas",17022,1531,1655,1050,1295,565,1706,742,649,387,1783,796,1808,760,1473,670,904,545,322,321,1172,547,1884,794,1153,572,758,538,344,324,116,133,0,248
0500000US20177,20177,"Shawnee County, Kansas",5215,693,409,365,715,409,84,104,516,349,534,387,383,317,671,565,209,175,292,356,323,211,471,358,430,330,100,121,0,248,78,127,0,248
0500000US20209,20209,"Wyandotte County, Kansas",9879,1085,1123,538,419,318,1281,551,1298,545,974,457,838,472,488,332,459,397,503,334,964,480,850,492,396,262,236,320,50,93,0,248,0,248
0500000US21067,21067,"Fayette County, Kentucky",5357,663,623,374,638,530,534,416,849,591,574,410,246,236,427,502,120,217,289,340,368,281,122,125,289,225,246,168,32,53,0,271,0,271
0500000US21111,21111,"Jefferson County, Kentucky",9267,839,821,549,682,400,1337,728,512,311,805,416,550,460,713,469,315,290,517,452,391,257,1031,551,920,621,261,238,312,332,0,271,100,105
0500000US22051,22051,"Jefferson Parish, Louisiana",17415,1445,861,495,1145,462,1816,678,1145,522,1432,657,982,607,698,465,1052,614,1327,646,1399,699,1167,537,1348,655,1383,591,465,271,738,472,457,272
0500000US22071,22071,"Orleans Parish, Louisiana",7073,958,606,293,559,358,675,338,680,434,419,381,378,343,441,367,258,224,93,157,402,256,1153,479,531,322,412,277,57,88,168,153,241,179
0500000US24003,24003,"Anne Arundel County, Maryland",7711,1211,484,421,74,118,664,579,356,318,0,289,551,559,297,303,390,260,250,266,602,511,1563,732,676,359,724,506,140,176,424,350,516,285
0500000US24005,24005,"Baltimore County, Maryland",8273,921,287,264,384,389,445,389,169,171,204,168,403,457,773,490,611,505,583,377,717,472,935,565,1343,597,770,444,443,375,157,149,49,85
